transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
9,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,32,0.0,0.0,0.0,0,40,1421,656,0,False,0,0,0,0,Man Utd,349,0.0,0.0,23,35,Nathan Bishop,0.0,GK,0.0,1,0
-16,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,1859,660,0,False,0,0,0,0,Man Utd,349,0.0,0.0,16,35,Shola Shoretire,0.0,FWD,0.0,1,0
25,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,76,0.0,0.0,0.0,0,40,2188,674,0,False,0,0,0,0,Man Utd,349,0.0,0.0,51,35,Rhys Bennett,0.0,DEF,0.0,1,0
-3352,West Ham,0,0,1,0,1,2023-05-07T18:00:00Z,0,0.59,0,7.6,0,0,753,0.6,0.06,15.3,1,54,38914,701,0,False,5,56,0,0,Man Utd,349,0.05,0.11,4105,35,Wout Weghorst,11.0,FWD,3.4,1,0
-788,West Ham,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.02,0,5.4,0,0,964,1.0,0.44,11.4,0,47,12504,728,0,False,6,16,0,0,Man Utd,349,0.0,0.44,1752,35,Marcel Sabitzer,10.0,MID,2.7,1,0
13,West Ham,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,33,0.0,0.0,0.0,0,40,278,759,0,False,0,0,0,0,Man Utd,349,0.0,0.0,20,35,Marc Jurado Gomez,0.0,DEF,0.0,1,0
-446,Arsenal,0,0,1,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,208,1.0,0.01,4.1,0,51,103526,195,0,True,1,12,0,0,Newcastle,346,0.0,0.01,654,35,Anthony Gordon,2.0,MID,0.5,0,0
16,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,79,0.2,0.0,0.0,0,42,6683,350,0,True,0,0,0,0,Newcastle,346,0.0,0.0,63,35,Matt Ritchie,0.0,DEF,0.0,0,0
-2,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,44,2145,351,0,True,0,0,0,0,Newcastle,346,0.0,0.0,2,35,Federico Fernández,0.0,DEF,0.0,0,0
0,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,202,352,0,True,0,0,0,0,Newcastle,346,0.0,0.0,0,35,Ciaran Clark,0.0,DEF,0.0,0,0
-524,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,39,84966,353,0,True,0,0,0,0,Newcastle,346,0.0,0.0,524,35,Karl Darlow,0.0,GK,0.0,0,0
-211,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,307,0.0,0.0,0.0,0,41,44382,355,0,True,0,0,0,0,Newcastle,346,0.0,0.0,518,35,Martin Dubravka,0.0,GK,0.0,0,0
311295,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,1.0,0,0,327305,6.6,0.0,10.3,1,70,813494,356,0,True,3,77,0,0,Newcastle,346,0.0,0.0,16010,35,Callum Wilson,4.0,FWD,1.5,0,0
-84153,Arsenal,0,0,1,0,2,2023-05-07T15:30:00Z,0,1.2,2,23.8,0,0,25652,1.6,0.34,59.3,1,61,7480202,357,0,True,17,90,0,0,Newcastle,346,0.0,0.34,109805,35,Kieran Trippier,0.0,DEF,8.3,0,0
-17394,Arsenal,0,0,0,0,2,2023-05-07T15:30:00Z,0,1.2,2,6.2,0,0,6770,1.2,0.0,0.6,1,45,476903,358,0,True,1,81,0,1,Newcastle,346,0.0,0.0,24164,35,Dan Burn,0.0,DEF,0.7,0,0
-15,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,55,0.0,0.0,0.0,0,52,7601,359,0,True,0,0,0,0,Newcastle,346,0.0,0.0,70,35,Ryan Fraser,0.0,MID,0.0,0,0
-233,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,37,0.0,0.0,0.0,0,43,8653,360,0,True,0,0,0,0,Newcastle,346,0.0,0.0,270,35,Jamaal Lascelles,0.0,DEF,0.0,0,0
-9,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,5429,361,0,True,0,0,0,0,Newcastle,346,0.0,0.0,9,35,Dwight Gayle,0.0,FWD,0.0,0,0
78,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,342,0.0,0.0,0.0,0,39,36555,362,0,True,0,0,0,0,Newcastle,346,0.0,0.0,264,35,Paul Dummett,0.0,DEF,0.0,0,0
8,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,66,0.2,0.0,0.0,0,42,5885,363,0,True,0,0,0,0,Newcastle,346,0.0,0.0,58,35,Javier Manquillo,0.0,DEF,0.0,0,0
-8,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,6,0.0,0.0,0.0,0,43,1995,364,0,True,0,0,0,0,Newcastle,346,0.0,0.0,14,35,Emil Krafth,0.0,DEF,0.0,0,0
36360,Arsenal,0,0,2,0,1,2023-05-07T15:30:00Z,0,1.16,2,1.2,0,0,49267,4.8,0.46,11.7,1,42,390605,365,0,True,7,64,0,0,Newcastle,346,0.14,0.6,12907,35,Jacob Murphy,12.0,MID,2.5,0,0
3965,Arsenal,1,0,-2,0,2,2023-05-07T15:30:00Z,0,1.2,2,7.6,0,0,53158,2.0,0.0,1.0,1,51,1642619,366,0,True,1,90,0,1,Newcastle,346,0.37,0.37,49193,35,Fabian Schär,18.0,DEF,2.7,0,0
-313,Arsenal,0,0,1,0,0,2023-05-07T15:30:00Z,0,0.0,2,3.0,0,0,593,1.4,0.02,14.6,0,47,58937,367,0,True,4,8,0,0,Newcastle,346,0.0,0.02,906,35,Matt Targett,0.0,DEF,1.8,0,0
-4952,Arsenal,0,0,1,0,0,2023-05-07T15:30:00Z,0,0.0,2,8.4,0,0,112,0.2,0.02,1.0,0,61,343790,368,0,True,4,12,0,0,Newcastle,346,0.02,0.04,5064,35,Allan Saint-Maximin,11.0,MID,2.0,0,0
-20358,Arsenal,0,0,1,0,1,2023-05-07T15:30:00Z,0,0.04,2,2.4,0,0,24310,2.0,0.03,2.3,0,54,1403023,369,0,True,2,25,0,0,Newcastle,346,0.0,0.03,44668,35,Miguel Almirón,2.0,MID,0.7,0,0
-5098,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,755,1.4,0.0,0.0,0,43,128553,370,0,True,0,0,0,0,Newcastle,346,0.0,0.0,5853,35,Sean Longstaff,0.0,MID,0.0,0,0
33011,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,8.2,0,0,58537,5.2,0.03,14.0,1,60,278442,371,0,True,9,80,0,0,Newcastle,346,0.0,0.03,25526,35,Joelinton,2.0,MID,2.4,0,0
54,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,178,0.0,0.0,0.0,0,44,5571,372,0,True,0,0,0,0,Newcastle,346,0.0,0.0,124,35,Jamal Lewis,0.0,DEF,0.0,0,0
12642,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,10.8,0,0,22531,3.2,0.06,25.7,1,47,141109,373,0,True,9,77,0,0,Newcastle,346,0.29,0.35,9889,35,Joe Willock,32.0,MID,6.9,0,0
-2597,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,9.0,0,0,4566,2.8,0.04,4.8,1,55,317320,374,0,True,5,90,0,0,Newcastle,346,0.17,0.21,7163,35,Bruno Guimarães,16.0,MID,3.0,0,0
0,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,219,375,0,True,0,0,0,0,Newcastle,346,0.0,0.0,0,35,Jeff Hendrick,0.0,MID,0.0,0,0
-42855,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,43.0,5,0,18958,2.2,0.0,0.0,1,54,2323254,376,0,True,19,90,0,0,Newcastle,346,0.0,0.0,61813,35,Nick Pope,0.0,GK,4.3,0,0
7094,Arsenal,0,0,1,0,2,2023-05-07T15:30:00Z,0,1.2,2,22.6,0,0,31002,2.2,0.03,5.1,1,45,758490,377,0,True,16,90,0,0,Newcastle,346,0.06,0.09,23908,35,Sven Botman,21.0,DEF,4.9,0,0
90,Arsenal,0,0,1,0,0,2023-05-07T15:30:00Z,0,0.0,2,7.0,0,0,235,0.8,0.02,10.8,0,43,15463,552,0,True,6,9,0,0,Newcastle,346,0.0,0.02,145,35,Elliot Anderson,4.0,MID,2.2,0,0
-497,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,1562,0.0,0.0,0.0,0,38,72998,555,0,True,0,0,0,0,Newcastle,346,0.0,0.0,2059,35,Harrison Ashby,0.0,DEF,0.0,0,0
71528,Arsenal,0,0,2,0,2,2023-05-07T15:30:00Z,0,1.2,2,5.2,0,0,131922,5.0,0.17,13.4,1,69,1246342,594,0,True,6,90,0,0,Newcastle,346,0.24,0.41,60394,35,Alexander Isak,19.0,FWD,3.8,0,0
-27,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,159,0.0,0.0,0.0,0,39,8835,626,0,True,0,0,0,0,Newcastle,346,0.0,0.0,186,35,Loris Karius,0.0,GK,0.0,0,0
-1,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,69,683,0,True,0,0,0,0,Newcastle,346,0.0,0.0,1,35,Garang Kuol,0.0,MID,0.0,0,0
11,Arsenal,0,0,0,0,0,2023-05-07T15:30:00Z,0,0.0,2,0.0,0,0,43,0.0,0.0,0.0,0,45,352,741,0,True,0,0,0,0,Newcastle,346,0.0,0.0,32,35,Lewis Miley,0.0,MID,0.0,0,0
-71803,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,2112,0.0,0.0,0.0,0,38,1512606,295,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,73915,35,Neco Williams,0.0,DEF,0.0,4,0
-37,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,24,0.5,0.0,0.0,0,48,2613,349,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,61,35,Jonjo Shelvey,0.0,MID,0.0,4,0
-831,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,61,0.0,0.0,0.0,0,56,62025,354,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,892,35,Chris Wood,0.0,FWD,0.0,4,0
2041,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,3585,0.5,0.0,0.0,0,41,36808,378,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,1544,35,Harry Arter,0.0,MID,0.0,4,0
-44,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,72,0.5,0.0,0.0,0,43,11716,379,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,116,35,Steve Cook,0.0,DEF,0.0,4,0
-4025,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,4331,0.5,0.0,0.0,0,41,474077,380,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,8356,35,Lyle Taylor,0.0,FWD,0.0,4,0
-1229,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,1120,0.1,0.0,0.0,0,41,79606,381,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,2349,35,Jack Colback,0.0,MID,0.0,4,0
0,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,147,382,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,0,35,Brice Samba,0.0,GK,0.0,4,0
-107,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,99,0.5,0.0,0.0,0,42,33254,383,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,206,35,Cafú,0.0,MID,0.0,4,0
-3,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,49,1247,384,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,3,35,Joe Lolley,0.0,MID,0.0,4,0
-134,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,8,0.0,0.0,0.0,0,44,9208,385,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,142,35,Scott McKenna,0.0,DEF,0.0,4,0
-25,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,5879,386,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,25,35,Mohamed Dräger,0.0,DEF,0.0,4,0
18,Southampton,0,0,2,0,2,2023-05-08T19:00:00Z,0,1.61,3,0.0,0,0,59,1.1,0.01,1.4,1,50,3765,387,0,True,3,69,0,0,Nott'm Forest,347,0.06,0.07,41,35,Ryan Yates,5.0,MID,0.6,4,0
-170,Southampton,0,0,1,0,1,2023-05-08T19:00:00Z,0,1.9,3,3.0,0,0,517,1.5,0.0,0.3,0,42,16007,388,0,True,5,26,0,0,Nott'm Forest,347,0.0,0.0,687,35,Joe Worrall,2.0,DEF,0.5,4,0
0,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,832,389,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,0,35,Jonathan Panzo,0.0,DEF,0.0,4,0
-1,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,50,435,390,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,1,35,Xande Nascimento da Costa Silva,0.0,MID,0.0,4,0
-556,Southampton,0,0,1,0,1,2023-05-08T19:00:00Z,0,1.59,3,0.0,0,0,548,1.1,0.0,0.0,0,46,79139,391,0,True,-2,9,0,0,Nott'm Forest,347,0.0,0.0,1104,35,Sam Surridge,2.0,FWD,0.0,4,0
-3,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,1130,392,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,3,35,Richie Laryea,0.0,DEF,0.0,4,0
-9,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,42,3341,393,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,9,35,Loïc Mbe Soh,0.0,DEF,0.0,4,0
-24617,Southampton,0,0,8,0,2,2023-05-08T19:00:00Z,0,1.64,3,21.4,0,2,1865,1.6,0.16,11.4,1,56,184739,394,0,True,24,80,0,0,Nott'm Forest,347,0.06,0.22,26482,35,Brennan Johnson,16.0,FWD,4.9,4,0
0,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,49,1122,395,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,0,35,Alex Mighten,0.0,MID,0.0,4,0
-5,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,2505,396,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,5,35,Braian Ojeda Rodríguez,0.0,MID,0.0,4,0
1308,Southampton,0,2,12,0,2,2023-05-08T19:00:00Z,0,1.64,3,64.4,0,0,2132,4.9,0.01,2.1,1,56,48881,397,2,True,49,80,0,0,Nott'm Forest,347,0.34,0.35,824,35,Taiwo Awoniyi,38.0,FWD,10.5,4,0
-6187,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,44,0.0,0.0,0.0,0,46,610337,398,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,6231,35,Dean Henderson,0.0,GK,0.0,4,0
-46,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,4,0.0,0.0,0.0,0,42,3846,399,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,50,35,Giulian Biancone,0.0,DEF,0.0,4,0
-195,Southampton,0,0,1,0,1,2023-05-08T19:00:00Z,0,1.59,3,1.4,0,0,13,0.0,0.0,0.1,0,41,15070,474,0,True,3,9,0,0,Nott'm Forest,347,0.0,0.0,208,35,Willy Boly,0.0,DEF,0.2,4,0
26193,Southampton,0,1,11,0,3,2023-05-08T19:00:00Z,0,3.23,3,65.2,0,1,31912,7.9,0.27,36.4,1,55,90819,493,1,True,42,90,0,0,Nott'm Forest,347,0.9,1.17,5719,35,Morgan Gibbs-White,30.0,MID,13.2,4,0
101,Southampton,0,0,1,0,3,2023-05-08T19:00:00Z,0,3.23,3,12.6,0,0,226,1.5,0.02,0.6,1,43,5221,507,0,True,10,90,0,0,Nott'm Forest,347,0.0,0.02,125,35,Moussa Niakhaté,0.0,DEF,1.3,4,0
-36,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,18,0.0,0.0,0.0,0,44,698,511,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,54,35,Omar Richards,0.0,DEF,0.0,4,0
-1039,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,206,0.5,0.0,0.0,0,39,156658,518,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,1245,35,Wayne Hennessey,0.0,GK,0.0,4,0
-51,Southampton,0,0,1,0,1,2023-05-08T19:00:00Z,0,1.59,3,1.0,0,0,22,0.9,0.0,1.4,0,43,8585,523,0,True,2,9,0,0,Nott'm Forest,347,0.0,0.0,73,35,Harry Toffolo,0.0,DEF,0.2,4,0
-22,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,47,3957,524,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,22,35,Lewis O'Brien,0.0,MID,0.0,4,0
-238,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,147,0.7,0.0,0.0,0,54,131644,527,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,385,35,Jesse Lingard,0.0,MID,0.0,4,0
138,Southampton,0,0,2,0,3,2023-05-08T19:00:00Z,0,3.23,3,12.0,0,0,205,2.3,0.01,2.1,1,49,2723,536,0,True,16,90,0,0,Nott'm Forest,347,0.0,0.01,67,35,Orel Mangala,0.0,MID,1.4,4,0
1,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,40,0.5,0.0,0.0,0,43,3906,553,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,39,35,Oliver Hammond,0.0,MID,0.0,4,0
-86,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,73,1.3,0.0,0.0,0,49,2665,582,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,159,35,Remo Freuler,0.0,MID,0.0,4,0
152,Southampton,0,0,1,0,1,2023-05-08T19:00:00Z,0,1.62,3,3.2,0,0,259,1.1,0.0,0.5,0,44,11539,583,0,True,3,20,0,0,Nott'm Forest,347,0.0,0.0,107,35,Cheikhou Kouyaté,0.0,MID,0.4,4,0
-165,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,218,0.9,0.0,0.0,0,56,12630,585,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,383,35,Emmanuel Dennis,0.0,FWD,0.0,4,0
622,Southampton,0,0,0,0,2,2023-05-08T19:00:00Z,0,1.64,3,4.2,0,0,1777,2.1,0.07,1.2,1,43,21746,602,0,True,7,80,0,1,Nott'm Forest,347,0.0,0.07,1155,35,Renan Lodi,2.0,DEF,0.7,4,0
-6,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,2292,621,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,6,35,Loïc Badé,0.0,DEF,0.0,4,0
868,Southampton,0,0,1,0,2,2023-05-08T19:00:00Z,0,1.33,3,15.8,0,0,2650,1.3,0.0,0.7,1,43,39383,628,0,True,9,63,0,0,Nott'm Forest,347,0.0,0.0,1782,35,Serge Aurier,2.0,DEF,1.9,4,0
-21,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,1279,666,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,21,35,Dale Taylor,0.0,FWD,0.0,4,0
-7,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,492,675,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,7,35,Jordan Smith,0.0,GK,0.0,4,0
-35,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,3,0.2,0.0,0.0,0,46,617,681,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,38,35,Gustavo Scarpa,0.0,MID,0.0,4,0
916,Southampton,0,0,10,0,3,2023-05-08T19:00:00Z,0,3.23,3,59.8,0,1,1599,3.5,0.3,14.8,1,45,3533,703,1,True,41,90,0,0,Nott'm Forest,347,0.45,0.75,683,35,Danilo,24.0,MID,9.9,4,0
2405,Southampton,0,0,1,0,3,2023-05-08T19:00:00Z,0,3.23,3,15.8,2,0,7365,2.5,0.0,0.0,1,45,109059,729,0,True,14,90,0,0,Nott'm Forest,347,0.0,0.0,4960,35,Keylor Navas,0.0,GK,1.6,4,0
49,Southampton,0,0,1,0,3,2023-05-08T19:00:00Z,0,3.23,3,27.4,0,0,658,1.3,0.0,0.3,1,45,5138,730,0,True,13,90,0,0,Nott'm Forest,347,0.0,0.0,609,35,Felipe,2.0,DEF,3.0,4,0
26,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,104,0.9,0.0,0.0,0,50,920,734,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,78,35,André Ayew,0.0,MID,0.0,4,0
-11,Southampton,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,45,0.5,0.0,0.0,0,40,421,749,0,True,0,0,0,0,Nott'm Forest,347,0.0,0.0,56,35,George Shelvey,0.0,GK,0.0,4,0
-12,Nott'm Forest,0,0,2,0,4,2023-05-08T19:00:00Z,0,1.81,3,11.2,0,0,13,0.7,0.09,26.8,1,48,4714,21,0,False,12,90,0,0,Southampton,347,0.0,0.09,25,35,Ainsley Maitland-Niles,0.0,MID,3.8,4,0
514,Nott'm Forest,0,0,5,0,4,2023-05-08T19:00:00Z,0,1.81,3,12.2,0,1,843,1.7,0.02,15.1,1,45,21214,321,0,False,23,90,0,0,Southampton,347,0.02,0.04,329,35,Roméo Lavia,4.0,MID,3.1,4,0
14,Nott'm Forest,0,0,2,0,3,2023-05-08T19:00:00Z,0,1.28,3,3.0,0,0,543,1.9,0.07,13.3,1,48,5555,400,0,False,7,60,0,0,Southampton,347,0.04,0.11,529,35,Theo Walcott,13.0,MID,2.9,4,0
189,Nott'm Forest,0,0,0,0,4,2023-05-08T19:00:00Z,0,1.81,3,4.6,0,0,354,0.3,0.0,0.0,1,43,16845,401,0,False,8,90,0,0,Southampton,347,0.0,0.0,165,35,Alex McCarthy,0.0,GK,0.5,4,0
-2,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,48,3243,402,0,False,0,0,0,0,Southampton,347,0.0,0.0,2,35,Oriol Romeu,0.0,MID,0.0,4,0
-4,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,53,2812,403,0,False,0,0,0,0,Southampton,347,0.0,0.0,4,35,Nathan Redmond,0.0,MID,0.0,4,0
382,Nott'm Forest,0,0,5,0,4,2023-05-08T19:00:00Z,0,1.69,3,22.6,0,1,470,2.1,0.39,18.3,1,47,7688,405,0,False,22,75,0,0,Southampton,347,0.11,0.5,88,35,Stuart Armstrong,9.0,MID,5.0,4,0
-18,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,97,0.5,0.0,0.0,0,51,6478,406,0,False,0,0,0,0,Southampton,347,0.0,0.0,115,35,Mohamed Elyounoussi,0.0,MID,0.0,4,0
-12718,Nott'm Forest,0,3,13,0,4,2023-05-08T19:00:00Z,0,1.81,3,69.8,0,1,7605,3.5,0.51,88.8,1,61,574597,407,1,False,51,90,0,0,Southampton,347,0.83,1.34,20323,35,James Ward-Prowse,36.0,MID,19.5,4,0
-583,Nott'm Forest,0,0,1,0,0,2023-05-08T19:00:00Z,0,0.12,3,2.0,0,0,703,0.5,0.0,10.3,0,53,79118,408,0,False,8,14,0,0,Southampton,347,0.1,0.1,1286,35,Adam Armstrong,4.0,FWD,1.6,4,0
-146,Nott'm Forest,0,0,0,0,4,2023-05-08T19:00:00Z,0,1.81,3,6.6,0,0,1301,0.1,0.13,14.8,1,44,74480,409,0,False,12,90,0,0,Southampton,347,0.0,0.13,1447,35,Kyle Walker-Peters,10.0,DEF,3.1,4,0
-181,Nott'm Forest,0,0,0,0,4,2023-05-08T19:00:00Z,0,1.81,3,20.8,0,0,344,0.1,0.03,0.9,1,42,23819,410,0,False,16,90,0,0,Southampton,347,0.0,0.03,525,35,Jan Bednarek,0.0,DEF,2.2,4,0
688,Nott'm Forest,0,0,2,0,4,2023-05-08T19:00:00Z,0,1.69,3,0.0,0,0,2228,0.3,0.01,4.3,1,60,96009,411,0,False,-6,75,0,0,Southampton,347,0.68,0.69,1540,35,Che Adams,30.0,FWD,2.8,4,0
0,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,50,211,412,0,False,0,0,0,0,Southampton,347,0.0,0.0,0,35,Nathan Tella,0.0,MID,0.0,4,0
12,Nott'm Forest,0,0,6,0,2,2023-05-08T19:00:00Z,0,1.31,3,46.0,0,0,61,1.3,0.05,20.3,0,44,5162,413,1,False,22,52,0,0,Southampton,347,0.28,0.33,49,35,Lyanco,45.0,DEF,11.1,4,0
-116,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,30955,414,0,False,0,0,0,0,Southampton,347,0.0,0.0,116,35,Yan Valery,0.0,DEF,0.0,4,0
