name,transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,expected_goal_involvements,expected_goals,fixture,transfers_out,round,position,threat,ict_index,penalties_saved,team_h_score
Gavin Bazunu,1666,Crystal Palace,0,0,0,2,1,2023-04-15T14:00:00Z,0,0.81,2,5.6,0,0,3124,0.7,0.0,0.0,1,45,77038,422,0,9,True,90,0,0,Southampton,0.0,0.0,307,1458,31,GK,0,0.6,0,0
Armel Bella-Kotchap,730,Crystal Palace,0,0,0,2,0,2023-04-15T14:00:00Z,0,0.81,2,22.2,0,0,1137,-0.3,0.01,1.0,1,45,19139,423,0,9,True,90,0,1,Southampton,0.0,0.03,307,407,31,DEF,7,3.0,0,0
Willy Caballero,-190,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,352,-0.5,0.0,0.0,0,39,81970,424,0,0,True,0,0,0,Southampton,0.0,0.0,307,542,31,GK,0,0.0,0,0
Joe Ayodele-Aribo,-114,Crystal Palace,0,0,0,1,2,2023-04-15T14:00:00Z,0,0.51,2,1.0,0,0,67,0.0,0.0,0.8,1,50,29670,512,0,4,True,61,0,0,Southampton,0.0,0.09,307,181,31,MID,4,0.6,0,0
Sékou Mara,1533,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,1911,2.0,0.0,0.0,0,53,11284,528,0,0,True,0,0,0,Southampton,0.0,0.0,307,378,31,FWD,0,0.0,0,0
Juan Larios López,-33,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,59,0.0,0.0,0.0,0,40,5314,622,0,0,True,0,0,0,Southampton,0.0,0.0,307,92,31,DEF,0,0.0,0,0
Duje Caleta-Car,1,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,69,-0.3,0.0,0.0,0,44,4038,623,0,0,True,0,0,0,Southampton,0.0,0.0,307,68,31,DEF,0,0.0,0,0
Samuel Edozie,45,Crystal Palace,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.27,2,2.2,0,0,74,-0.3,0.0,0.8,0,46,1271,624,0,4,True,10,0,0,Southampton,0.0,0.0,307,29,31,MID,0,0.3,0,0
Lewis Payne,-3,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,262,647,0,0,True,0,0,0,Southampton,0.0,0.0,307,3,31,MID,0,0.0,0,0
Ryan Finnigan,-4,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,267,648,0,0,True,0,0,0,Southampton,0.0,0.0,307,4,31,MID,0,0.0,0,0
Jimmy Morgan,15,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,297,-0.5,0.0,0.0,0,45,3650,671,0,0,True,0,0,0,Southampton,0.0,0.0,307,282,31,FWD,0,0.0,0,0
Mislav Orsic,-4,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,60,0.0,0.0,0.0,0,51,1244,692,0,0,True,0,0,0,Southampton,0.0,0.0,307,64,31,MID,0,0.0,0,0
Carlos Alcaraz,256,Crystal Palace,0,0,0,2,2,2023-04-15T14:00:00Z,0,0.54,2,1.6,0,0,422,1.0,0.03,1.3,1,50,1884,693,0,2,True,79,0,0,Southampton,0.0,0.21,307,166,31,MID,39,4.2,0,0
James Bree,29,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,88,-0.5,0.0,0.0,0,45,1047,716,0,0,True,0,0,0,Southampton,0.0,0.0,307,59,31,DEF,0,0.0,0,0
Kamaldeen Sulemana,139,Crystal Palace,0,0,0,2,2,2023-04-15T14:00:00Z,0,0.54,2,8.4,0,0,258,0.7,0.04,25.3,1,50,1583,731,0,12,True,79,0,0,Southampton,0.0,0.21,307,119,31,MID,12,4.6,0,0
Paul Onuachu,-60,Crystal Palace,0,0,0,1,1,2023-04-15T14:00:00Z,0,0.29,2,5.0,0,0,226,0.0,0.0,0.1,0,55,2314,732,0,2,True,28,0,0,Southampton,0.0,0.12,307,286,31,FWD,17,2.2,0,0
Hugo Lloris,3854,Bournemouth,0,0,0,3,2,2023-04-15T14:15:00Z,0,0.94,3,17.8,3,0,5368,2.5,0.0,0.0,1,54,378984,425,0,13,True,90,0,0,Spurs,0.0,0.0,308,1514,31,GK,0,1.8,0,2
Fraser Forster,-9605,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,1711,1.0,0.0,0.0,0,39,475734,426,0,0,True,0,0,0,Spurs,0.0,0.0,308,11316,31,GK,0,0.0,0,2
Harry Kane,5465,Bournemouth,0,0,0,3,2,2023-04-15T14:15:00Z,0,0.94,3,5.6,0,0,90494,6.5,0.07,23.2,1,117,4531383,427,0,0,True,90,0,0,Spurs,0.0,0.61,308,85029,31,FWD,41,7.0,0,2
Son Heung-Min,20456,Bournemouth,2,0,0,3,9,2023-04-15T14:15:00Z,0,0.94,3,46.4,0,0,34562,6.5,0.35,27.7,1,116,743431,428,1,27,True,90,0,0,Spurs,0.0,0.61,308,14106,31,MID,65,13.9,0,2
Matt Doherty,-295,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,46,30131,429,0,0,True,0,0,0,Spurs,0.0,0.0,308,295,31,DEF,0,0.0,0,2
Eric Dier,4264,Bournemouth,0,0,0,3,1,2023-04-15T14:15:00Z,0,0.94,3,11.4,0,0,16086,2.0,0.11,5.1,1,51,713489,430,0,10,True,90,0,0,Spurs,0.0,0.0,308,11822,31,DEF,2,1.9,0,2
Lucas Rodrigues Moura da Silva,-205,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,30,0.0,0.0,0.0,0,58,17171,431,0,0,True,0,0,0,Spurs,0.0,0.0,308,235,31,MID,0,0.0,0,2
Ben Davies,-15690,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,55,0.0,0.0,0.0,0,47,135423,432,0,0,True,0,0,0,Spurs,0.0,0.0,308,15745,31,DEF,0,0.0,0,2
Pierre-Emile Højbjerg,2697,Bournemouth,0,0,0,3,2,2023-04-15T14:15:00Z,0,0.94,3,18.2,0,0,8388,3.0,0.13,35.5,1,54,244728,433,0,17,True,90,0,0,Spurs,0.0,0.01,308,5691,31,MID,8,6.2,0,2
Harry Winks,-179,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,63730,434,0,0,True,0,0,0,Spurs,0.0,0.0,308,179,31,MID,0,0.0,0,2
Davinson Sánchez,-172,Bournemouth,0,0,0,2,0,2023-04-15T14:15:00Z,0,0.57,3,6.0,0,0,168,0.7,0.0,0.8,0,42,59596,435,0,3,True,22,0,0,Spurs,0.0,0.0,308,340,31,DEF,0,0.7,0,2
Ryan Sessegnon,-606,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,6,0.0,0.0,0.0,0,44,60858,436,0,0,True,0,0,0,Spurs,0.0,0.0,308,612,31,DEF,0,0.0,0,2
Steven Bergwijn,-1,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,55,156,437,0,0,True,0,0,0,Spurs,0.0,0.0,308,1,31,MID,0,0.0,0,2
Sergio Reguilón,-63,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,42,34647,438,0,0,True,0,0,0,Spurs,0.0,0.0,308,63,31,DEF,0,0.0,0,2
Japhet Tanganga,1011,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,2889,0.7,0.0,0.0,0,38,269843,439,0,0,True,0,0,0,Spurs,0.0,0.0,308,1878,31,DEF,0,0.0,0,2
Rodrigo Bentancur,-229,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,13,0.0,0.0,0.0,0,53,29812,440,0,0,True,0,0,0,Spurs,0.0,0.0,308,242,31,MID,0,0.0,0,2
Oliver Skipp,372,Bournemouth,0,0,0,2,2,2023-04-15T14:15:00Z,0,0.9,3,13.8,0,0,852,2.3,0.02,12.9,1,43,15187,441,0,9,True,76,0,0,Spurs,0.0,0.04,308,480,31,MID,7,3.4,0,2
Joe Rodon,-11,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,3706,442,0,0,True,0,0,0,Spurs,0.0,0.0,308,11,31,DEF,0,0.0,0,2
Cristian Romero,3578,Bournemouth,0,0,0,3,1,2023-04-15T14:15:00Z,0,0.94,3,12.8,0,0,6311,2.3,0.02,12.8,1,49,176106,443,0,17,True,90,0,0,Spurs,0.0,0.0,308,2733,31,DEF,0,2.6,0,2
Yves Bissouma,-119,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,8,0.0,0.0,0.0,0,47,25905,444,0,0,True,0,0,0,Spurs,0.0,0.0,308,127,31,MID,0,0.0,0,2
Emerson Royal,-16462,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,79,0.0,0.0,0.0,0,48,223892,445,0,0,True,0,0,0,Spurs,0.0,0.0,308,16541,31,DEF,0,0.0,0,2
Dejan Kulusevski,7497,Bournemouth,0,0,0,3,2,2023-04-15T14:15:00Z,0,0.94,3,17.2,0,0,14721,3.3,0.21,27.1,1,78,444765,446,0,13,True,90,0,0,Spurs,0.0,0.19,308,7224,31,MID,18,6.2,0,2
Dane Scarlett,-14,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,3408,447,0,0,True,0,0,0,Spurs,0.0,0.0,308,14,31,FWD,0,0.0,0,2
Ivan Perišić,51541,Bournemouth,0,0,0,3,3,2023-04-15T14:15:00Z,0,0.94,3,21.8,0,1,65630,4.3,0.36,41.5,1,53,1829474,448,0,26,True,90,0,1,Spurs,0.0,0.16,308,14089,31,DEF,24,8.7,0,2
Harvey White,-191,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,38437,449,0,0,True,0,0,0,Spurs,0.0,0.0,308,191,31,MID,0,0.0,0,2
Pape Matar Sarr,52,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,455,1.0,0.0,0.0,0,42,57285,450,0,0,True,0,0,0,Spurs,0.0,0.0,308,403,31,MID,0,0.0,0,2
Brandon Austin,-104,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,109,0.5,0.0,0.0,0,39,31998,451,0,0,True,0,0,0,Spurs,0.0,0.0,308,213,31,GK,0,0.0,0,2
Alfie Devine,9,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,72,0.5,0.0,0.0,0,43,9290,452,0,0,True,0,0,0,Spurs,0.0,0.0,308,63,31,MID,0,0.0,0,2
Troy Parrott,-24,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,5761,453,0,0,True,0,0,0,Spurs,0.0,0.0,308,24,31,FWD,0,0.0,0,2
Richarlison de Andrade,-946,Bournemouth,0,0,0,1,1,2023-04-15T14:15:00Z,0,0.04,3,0.0,0,0,404,1.0,0.0,0.8,0,84,83663,454,0,-1,True,13,0,0,Spurs,0.0,0.15,308,1350,31,FWD,6,0.5,0,2
Clément Lenglet,1438,Bournemouth,0,0,0,0,1,2023-04-15T14:15:00Z,0,0.24,3,4.0,0,0,1947,3.5,0.02,0.9,1,48,41400,513,0,6,True,34,0,0,Spurs,0.0,0.0,308,509,31,DEF,0,0.5,0,2
Djed Spence,-100,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,41,18997,522,0,0,True,0,0,0,Spurs,0.0,0.0,308,100,31,DEF,0,0.0,0,2
Bryan Gil Salvatierra,-16,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,50,3131,554,0,0,True,0,0,0,Spurs,0.0,0.0,308,16,31,MID,0,0.0,0,2
Arnaut Danjuma,118,Bournemouth,0,0,0,1,6,2023-04-15T14:15:00Z,0,0.12,3,41.4,0,0,307,2.3,0.03,5.3,0,61,3179,713,1,21,True,32,0,0,Spurs,0.0,0.24,308,189,31,MID,41,8.8,0,2
Pedro Porro,47635,Bournemouth,0,0,0,3,1,2023-04-15T14:15:00Z,0,0.94,3,19.0,0,0,50832,3.5,0.26,52.2,1,48,126584,733,0,12,True,90,0,0,Spurs,0.0,0.02,308,3197,31,DEF,5,7.6,0,2
Romaine Mundle,9,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,22,0.5,0.0,0.0,0,45,111,748,0,0,True,0,0,0,Spurs,0.0,0.0,308,13,31,MID,0,0.0,0,2
George Abbott,0,Bournemouth,0,0,0,0,0,2023-04-15T14:15:00Z,0,0.0,3,0.0,0,0,0,1.9,0.0,0.0,0,45,0,758,0,0,True,0,0,0,Spurs,0.0,0.0,308,0,31,MID,0,0.0,0,2
Danny Ings,-20831,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,2392,0.7,0.0,0.0,0,64,187620,30,0,0,True,0,0,0,West Ham,0.0,0.0,309,23223,31,FWD,0,0.0,0,2
Lukasz Fabianski,-572,Arsenal,0,0,0,2,2,2023-04-16T13:00:00Z,0,2.82,2,25.8,3,0,2373,4.0,0.0,0.0,1,49,116555,455,0,14,True,90,0,0,West Ham,0.0,0.0,309,2945,31,GK,0,2.6,0,2
Angelo Ogbonna,674,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,860,1.7,0.0,0.0,0,44,9650,456,0,0,True,0,0,0,West Ham,0.0,0.0,309,186,31,DEF,0,0.0,0,2
Aaron Cresswell,1240,Arsenal,0,0,0,2,0,2023-04-16T13:00:00Z,0,2.82,2,13.6,0,0,2852,1.7,0.08,39.1,1,47,148074,457,0,7,True,90,0,1,West Ham,0.0,0.04,309,1612,31,DEF,9,6.2,0,2
Michail Antonio,-872,Arsenal,0,0,0,2,2,2023-04-16T13:00:00Z,0,2.76,2,0.0,0,0,785,1.3,0.01,8.7,1,70,152517,458,0,-3,True,87,0,0,West Ham,0.0,0.24,309,1657,31,FWD,28,3.6,0,2
Manuel Lanzini,-35,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,37,-0.5,0.0,0.0,0,50,13302,460,0,0,True,0,0,0,West Ham,0.0,0.0,309,72,31,MID,0,0.0,0,2
Kurt Zouma,8452,Arsenal,0,0,0,2,1,2023-04-16T13:00:00Z,0,2.82,2,7.2,0,0,13783,4.3,0.0,0.3,1,44,148296,461,0,5,True,90,0,0,West Ham,0.0,0.12,309,5331,31,DEF,17,2.5,0,2
Arthur Masuaku,-2,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,725,462,0,0,True,0,0,0,West Ham,0.0,0.0,309,2,31,DEF,0,0.0,0,2
Vladimir Coufal,4748,Arsenal,0,0,0,2,1,2023-04-16T13:00:00Z,0,2.82,2,19.8,0,0,6070,1.3,0.08,34.8,1,40,68492,463,0,8,True,90,0,0,West Ham,0.0,0.02,309,1322,31,DEF,0,5.5,0,2
Saïd Benrahma,-8279,Arsenal,0,0,0,2,7,2023-04-16T13:00:00Z,0,2.76,2,39.6,0,0,1595,2.7,0.24,28.1,1,55,115063,464,1,26,True,90,0,0,West Ham,0.0,0.92,309,9874,31,MID,28,9.6,0,2
Jarrod Bowen,-12568,Arsenal,0,0,0,2,7,2023-04-16T13:00:00Z,0,2.82,2,38.0,0,0,13115,4.7,0.01,1.5,1,80,346574,465,1,22,True,90,0,0,West Ham,0.0,0.19,309,25683,31,MID,26,6.6,0,2
Nikola Vlasic,-1,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,50,1067,466,0,0,True,0,0,0,West Ham,0.0,0.0,309,1,31,MID,0,0.0,0,2
Declan Rice,-1594,Arsenal,0,0,0,2,2,2023-04-16T13:00:00Z,0,2.82,2,16.8,0,0,2835,1.7,0.09,2.0,1,47,350420,467,0,14,True,90,0,0,West Ham,0.0,0.04,309,4429,31,MID,4,2.3,0,2
Tomas Soucek,-71,Arsenal,0,0,0,2,2,2023-04-16T13:00:00Z,0,2.82,2,9.2,0,0,382,2.0,0.0,0.8,1,50,65842,468,0,7,True,90,0,0,West Ham,0.0,0.16,309,453,31,MID,15,2.5,0,2
Pablo Fornals,-162,Arsenal,0,0,0,0,1,2023-04-16T13:00:00Z,0,0.06,2,0.2,0,0,53,0.3,0.0,0.1,0,49,39322,469,0,3,True,1,0,0,West Ham,0.0,0.0,309,215,31,MID,0,0.0,0,2
Ben Johnson,-53,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,33,-0.5,0.0,0.0,0,44,7306,471,0,0,True,0,0,0,West Ham,0.0,0.0,309,86,31,DEF,0,0.0,0,2
Nayef Aguerd,-1521,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,5009,3.3,0.0,0.0,0,48,43267,472,0,0,True,0,0,0,West Ham,0.0,0.0,309,6530,31,DEF,0,0.0,0,2
Alphonse Areola,-1044,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,341,-0.5,0.0,0.0,0,43,104665,473,0,0,True,0,0,0,West Ham,0.0,0.0,309,1385,31,GK,0,0.0,0,2
Flynn Downes,-48,Arsenal,0,0,0,0,1,2023-04-16T13:00:00Z,0,0.06,2,0.2,0,0,272,0.3,0.0,0.0,0,42,32489,509,0,3,True,3,0,0,West Ham,0.0,0.0,309,320,31,MID,0,0.0,0,2
Gianluca Scamacca,-749,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,39,0.0,0.0,0.0,0,66,70149,529,0,0,True,0,0,0,West Ham,0.0,0.0,309,788,31,FWD,0,0.0,0,2
Emerson Palmieri dos Santos,-2259,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,2795,0.7,0.0,0.0,0,40,167387,545,0,0,True,0,0,0,West Ham,0.0,0.0,309,5054,31,DEF,0,0.0,0,2
Conor Coventry,-32,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,44,10209,556,0,0,True,0,0,0,West Ham,0.0,0.0,309,32,31,MID,0,0.0,0,2
Armstrong Oko-Flex,-10,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,44,3043,572,0,0,True,0,0,0,West Ham,0.0,0.0,309,10,31,MID,0,0.0,0,2
Maxwel Cornet,4,Arsenal,0,0,0,0,1,2023-04-16T13:00:00Z,0,0.06,2,0.0,0,0,134,0.3,0.0,0.3,0,59,5979,575,0,2,True,3,0,0,West Ham,0.0,0.0,309,130,31,MID,0,0.0,0,2
Thilo Kehrer,-1133,Arsenal,0,0,0,2,4,2023-04-16T13:00:00Z,0,2.82,2,26.0,0,1,715,3.5,0.03,10.4,1,43,22525,588,0,23,True,90,0,0,West Ham,0.0,0.0,309,1848,31,DEF,2,3.8,0,2
Lucas Paquetá,-1097,Arsenal,0,0,0,2,5,2023-04-16T13:00:00Z,0,2.76,2,7.0,0,1,1064,2.0,0.02,22.8,1,59,61490,603,0,21,True,86,0,0,West Ham,0.0,0.05,309,2161,31,MID,5,3.5,0,2
Divin Mubama,-59,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,308,-0.5,0.0,0.0,0,45,5018,669,0,0,True,0,0,0,West Ham,0.0,0.0,309,367,31,FWD,0,0.0,0,2
Joseph Anang,49,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,112,-0.5,0.0,0.0,0,40,1027,739,0,0,True,0,0,0,West Ham,0.0,0.0,309,63,31,GK,0,0.0,0,2
Krisztián Hegyi,27,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,217,-0.5,0.0,0.0,0,39,2339,740,0,0,True,0,0,0,West Ham,0.0,0.0,309,190,31,GK,0,0.0,0,2
Kaelan Casey,72,Arsenal,0,0,0,0,0,2023-04-16T13:00:00Z,0,0.0,2,0.0,0,0,195,-0.5,0.0,0.0,0,40,1851,746,0,0,True,0,0,0,West Ham,0.0,0.0,309,123,31,DEF,0,0.0,0,2
Craig Dawson,-462,Brentford,2,0,1,0,8,2023-04-15T14:00:00Z,0,1.18,0,23.8,0,0,2020,4.0,0.0,0.5,1,48,82707,459,0,27,True,90,0,0,Wolves,0.0,0.0,310,2482,31,DEF,0,2.4,0,2
Raúl Jiménez,-1743,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,435,0.5,0.0,0.0,0,66,37510,476,0,0,True,0,0,0,Wolves,0.0,0.0,310,2178,31,FWD,0,0.0,0,2
Jonathan Castro Otto,-521,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,13,0.0,0.0,0.0,0,43,34765,477,0,0,True,0,0,0,Wolves,0.0,0.0,310,534,31,DEF,0,0.0,0,2
José Sá,419,Brentford,0,0,1,0,7,2023-04-15T14:00:00Z,0,1.18,0,20.6,3,0,6875,4.8,0.0,0.0,1,50,606316,478,0,26,True,90,0,0,Wolves,0.0,0.0,310,6456,31,GK,0,2.1,0,2
Rúben Neves,-16434,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,35,0.0,0.0,0.0,0,52,178004,480,0,0,True,0,0,0,Wolves,0.0,0.0,310,16469,31,MID,0,0.0,0,2
Hwang Hee-chan,89,Brentford,0,0,0,0,6,2023-04-15T14:00:00Z,0,0.46,0,33.4,0,0,228,1.8,0.0,0.3,0,57,16288,481,1,18,True,26,0,0,Wolves,0.0,0.24,310,139,31,MID,33,6.7,0,2
Nélson Semedo,6703,Brentford,0,0,1,0,6,2023-04-15T14:00:00Z,0,1.18,0,6.6,0,0,8008,3.8,0.01,2.3,1,50,67432,482,0,21,True,90,0,0,Wolves,0.0,0.04,310,1305,31,DEF,2,1.1,0,2
Daniel Podence,922,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,1846,3.2,0.0,0.0,0,52,79280,483,0,0,True,0,0,0,Wolves,0.0,0.0,310,924,31,MID,0,0.0,0,2
Max Kilman,8527,Brentford,0,0,1,0,6,2023-04-15T14:00:00Z,0,1.18,0,25.8,0,0,14682,3.8,0.01,0.5,1,43,354570,484,0,24,True,90,0,0,Wolves,0.0,0.0,310,6155,31,DEF,0,2.6,0,2
Luke Cundle,-54,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,18685,485,0,0,True,0,0,0,Wolves,0.0,0.0,310,54,31,MID,0,0.0,0,2
Pedro Neto,-169,Brentford,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.2,0,0.0,0,0,231,1.5,0.0,0.0,0,49,184805,486,0,3,True,1,0,0,Wolves,0.0,0.0,310,400,31,MID,0,0.0,0,2
Rayan Aït-Nouri,-1482,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,399,0.0,0.0,0.0,0,42,89278,487,0,0,True,0,0,0,Wolves,0.0,0.0,310,1881,31,DEF,0,0.0,0,2
Fabio Silva,-1,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,55,1775,488,0,0,True,0,0,0,Wolves,0.0,0.0,310,1,31,FWD,0,0.0,0,2
Toti António Gomes,26948,Brentford,0,0,1,0,6,2023-04-15T14:00:00Z,0,1.18,0,11.8,0,0,29657,3.2,0.09,2.3,1,38,187202,489,0,26,True,90,0,0,Wolves,0.0,0.0,310,2709,31,DEF,8,2.2,0,2
Francisco Jorge Tomás Oliveira,4,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,12,0.0,0.0,0.0,0,50,440,490,0,0,True,0,0,0,Wolves,0.0,0.0,310,8,31,MID,0,0.0,0,2
Adama Traoré,-411,Brentford,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.32,0,3.2,0,0,412,1.2,0.0,1.6,0,54,30014,491,0,2,True,17,0,0,Wolves,0.0,0.05,310,823,31,MID,19,2.4,0,2
Matija Šarkić,-1625,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,175630,492,0,0,True,0,0,0,Wolves,0.0,0.0,310,1625,31,GK,0,0.0,0,2
Yerson Mosquera Valdelamar,-793,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,100194,494,0,0,True,0,0,0,Wolves,0.0,0.0,310,793,31,DEF,0,0.0,0,2
João Moutinho,342,Brentford,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.32,0,3.0,0,0,771,0.8,0.04,14.8,0,46,38755,503,0,4,True,17,0,0,Wolves,0.0,0.0,310,429,31,MID,0,1.8,0,2
Nathan Collins,-410,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,150,0.2,0.0,0.0,0,43,59543,516,0,0,True,0,0,0,Wolves,0.0,0.0,310,560,31,DEF,0,0.0,0,2
Jackson Smith,-676,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,85719,557,0,0,True,0,0,0,Wolves,0.0,0.0,310,676,31,GK,0,0.0,0,2
Hugo Bueno,4717,Brentford,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.2,0,0.2,0,0,11258,0.5,0.0,0.0,0,38,322592,558,0,3,True,1,0,0,Wolves,0.0,0.0,310,6541,31,DEF,0,0.0,0,2
Joseph Hodge,-9,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,24,0.0,0.0,0.0,0,43,4704,566,0,0,True,0,0,0,Wolves,0.0,0.0,310,33,31,MID,0,0.0,0,2
Connor Ronan,-43,Brentford,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,12673,567,0,0,True,0,0,0,Wolves,0.0,0.0,310,43,31,MID,0,0.0,0,2
