transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-889,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,729,0.0,0.00,0.0,0,41,56693,569,0,false,0,0,0,0,Man Utd,325,0.00,0.00,1618,33,Alejandro Garnacho,0.0,MID,0.0,null,0
2568,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,4824,0.6,0.00,0.0,0,49,208178,593,0,false,0,0,0,0,Man Utd,325,0.00,0.00,2256,33,Carlos Henrique Casimiro,0.0,MID,0.0,null,0
5730,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,10971,4.2,0.00,0.0,0,73,343571,609,0,false,0,0,0,0,Man Utd,325,0.00,0.00,5241,33,Antony Matheus dos Santos,0.0,MID,0.0,null,0
0,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,40,475,615,0,false,0,0,0,0,Man Utd,325,0.00,0.00,0,33,Matej Kovár,0.0,GK,0.0,null,0
-1,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,9,0.0,0.00,0.0,0,45,495,643,0,false,0,0,0,0,Man Utd,325,0.00,0.00,10,33,Kobbie Mainoo,0.0,MID,0.0,null,0
11,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,32,0.0,0.00,0.0,0,40,1334,656,0,false,0,0,0,0,Man Utd,325,0.00,0.00,21,33,Nathan Bishop,0.0,GK,0.0,null,0
-11,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,1892,660,0,false,0,0,0,0,Man Utd,325,0.00,0.00,11,33,Shola Shoretire,0.0,FWD,0.0,null,0
13,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,40,0.0,0.00,0.0,0,40,2018,674,0,false,0,0,0,0,Man Utd,325,0.00,0.00,27,33,Rhys Bennett,0.0,DEF,0.0,null,0
-1200,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,1258,0.6,0.00,0.0,0,54,40280,701,0,false,0,0,0,0,Man Utd,325,0.00,0.00,2458,33,Wout Weghorst,0.0,FWD,0.0,null,0
-1261,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,1455,2.2,0.00,0.0,0,47,15071,728,0,false,0,0,0,0,Man Utd,325,0.00,0.00,2716,33,Marcel Sabitzer,0.0,MID,0.0,null,0
8,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,14,0.0,0.00,0.0,0,40,116,759,0,false,0,0,0,0,Man Utd,325,0.00,0.00,6,33,Marc Jurado Gomez,0.0,DEF,0.0,null,0
-406,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,148,1.3,0.00,0.0,0,51,104398,195,0,false,0,0,0,0,Newcastle,322,0.00,0.00,554,33,Anthony Gordon,0.0,MID,0.0,null,0
-8,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,53,0.7,0.00,0.0,0,42,6605,350,0,false,0,0,0,0,Newcastle,322,0.00,0.00,61,33,Matt Ritchie,0.0,DEF,0.0,null,0
-1,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,44,2147,351,0,false,0,0,0,0,Newcastle,322,0.00,0.00,1,33,Federico Fernández,0.0,DEF,0.0,null,0
0,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,203,352,0,false,0,0,0,0,Newcastle,322,0.00,0.00,0,33,Ciaran Clark,0.0,DEF,0.0,null,0
-470,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,39,86137,353,0,false,0,0,0,0,Newcastle,322,0.00,0.00,470,33,Karl Darlow,0.0,GK,0.0,null,0
-166,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,279,0.5,0.00,0.0,0,41,44568,355,0,false,0,0,0,0,Newcastle,322,0.00,0.00,445,33,Martin Dubravka,0.0,GK,0.0,null,0
-9896,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,15876,5.3,0.00,0.0,0,69,372108,356,0,false,0,0,0,0,Newcastle,322,0.00,0.00,25772,33,Callum Wilson,0.0,FWD,0.0,null,0
-17061,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,36257,3.7,0.00,0.0,0,62,7702715,357,0,false,0,0,0,0,Newcastle,322,0.00,0.00,53318,33,Kieran Trippier,0.0,DEF,0.0,null,0
11770,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,28303,2.7,0.00,0.0,0,45,514986,358,0,false,0,0,0,0,Newcastle,322,0.00,0.00,16533,33,Dan Burn,0.0,DEF,0.0,null,0
-10,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,50,0.5,0.00,0.0,0,52,7586,359,0,false,0,0,0,0,Newcastle,322,0.00,0.00,60,33,Ryan Fraser,0.0,MID,0.0,null,0
36,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,100,0.8,0.00,0.0,0,43,8875,360,0,false,0,0,0,0,Newcastle,322,0.00,0.00,64,33,Jamaal Lascelles,0.0,DEF,0.0,null,0
-4,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,5441,361,0,false,0,0,0,0,Newcastle,322,0.00,0.00,4,33,Dwight Gayle,0.0,FWD,0.0,null,0
-52,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,166,0.5,0.00,0.0,0,39,36281,362,0,false,0,0,0,0,Newcastle,322,0.00,0.00,218,33,Paul Dummett,0.0,DEF,0.0,null,0
27,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,55,0.8,0.00,0.0,0,42,5813,363,0,false,0,0,0,0,Newcastle,322,0.00,0.00,28,33,Javier Manquillo Gaitán,0.0,DEF,0.0,null,0
3,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,7,0.0,0.00,0.0,0,43,2001,364,0,false,0,0,0,0,Newcastle,322,0.00,0.00,4,33,Emil Krafth,0.0,DEF,0.0,null,0
26392,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,32730,4.3,0.00,0.0,0,41,318068,365,0,false,0,0,0,0,Newcastle,322,0.00,0.00,6338,33,Jacob Murphy,0.0,MID,0.0,null,0
-41354,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,34355,3.0,0.00,0.0,0,51,1690562,366,0,false,0,0,0,0,Newcastle,322,0.00,0.00,75709,33,Fabian Schär,0.0,DEF,0.0,null,0
326,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,845,0.8,0.00,0.0,0,47,58420,367,0,false,0,0,0,0,Newcastle,322,0.00,0.00,519,33,Matt Targett,0.0,DEF,0.0,null,0
-7822,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,102,0.6,0.00,0.0,0,61,354522,368,0,false,0,0,0,0,Newcastle,322,0.00,0.00,7924,33,Allan Saint-Maximin,0.0,MID,0.0,null,0
5111,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,35382,1.3,0.00,0.0,0,54,1453665,369,0,false,0,0,0,0,Newcastle,322,0.00,0.00,30271,33,Miguel Almirón Rejala,0.0,MID,0.0,null,0
-549,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,1870,2.5,0.00,0.0,0,43,134854,370,0,false,0,0,0,0,Newcastle,322,0.00,0.00,2419,33,Sean Longstaff,0.0,MID,0.0,null,0
49368,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,58242,6.3,0.00,0.0,0,60,205245,371,0,false,0,0,0,0,Newcastle,322,0.00,0.00,8874,33,Joelinton Cássio Apolinário de Lira,0.0,MID,0.0,null,0
13,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,80,0.5,0.00,0.0,0,44,5366,372,0,false,0,0,0,0,Newcastle,322,0.00,0.00,67,33,Jamal Lewis,0.0,DEF,0.0,null,0
591,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,10214,3.8,0.00,0.0,0,47,126829,373,0,false,0,0,0,0,Newcastle,322,0.00,0.00,9623,33,Joe Willock,0.0,MID,0.0,null,0
-5392,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,2419,2.8,0.00,0.0,0,55,323925,374,0,false,0,0,0,0,Newcastle,322,0.00,0.00,7811,33,Bruno Guimarães Rodriguez Moura,0.0,MID,0.0,null,0
0,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,219,375,0,false,0,0,0,0,Newcastle,322,0.00,0.00,0,33,Jeff Hendrick,0.0,MID,0.0,null,0
29979,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,63208,4.3,0.00,0.0,0,54,2420871,376,0,false,0,0,0,0,Newcastle,322,0.00,0.00,33229,33,Nick Pope,0.0,GK,0.0,null,0
20787,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,43601,2.7,0.00,0.0,0,45,758723,377,0,false,0,0,0,0,Newcastle,322,0.00,0.00,22814,33,Sven Botman,0.0,DEF,0.0,null,0
-21,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,82,1.0,0.00,0.0,0,43,15330,552,0,false,0,0,0,0,Newcastle,322,0.00,0.00,103,33,Elliot Anderson,0.0,MID,0.0,null,0
-1120,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,868,0.5,0.00,0.0,0,38,72883,555,0,false,0,0,0,0,Newcastle,322,0.00,0.00,1988,33,Harrison Ashby,0.0,DEF,0.0,null,0
296312,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,325167,5.2,0.00,0.0,0,68,1029718,594,0,false,0,0,0,0,Newcastle,322,0.00,0.00,28855,33,Alexander Isak,0.0,FWD,0.0,null,0
-90,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,97,0.5,0.00,0.0,0,39,8725,626,0,false,0,0,0,0,Newcastle,322,0.00,0.00,187,33,Loris Karius,0.0,GK,0.0,null,0
0,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,45,70,683,0,false,0,0,0,0,Newcastle,322,0.00,0.00,0,33,Garang Kuol,0.0,MID,0.0,null,0
1,Everton,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,24,0.5,0.00,0.0,0,45,307,741,0,false,0,0,0,0,Newcastle,322,0.00,0.00,23,33,Lewis Miley,0.0,MID,0.0,null,0
19510,Brighton,0,0,2,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,43562,1.8,0.00,0.0,1,38,1665634,295,0,true,9,64,0,0,Nott'm Forest,324,0.12,0.12,24052,33,Neco Williams,0.0,DEF,0.0,2,0
-39,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,17,0.3,0.00,0.0,0,48,2657,349,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,56,33,Jonjo Shelvey,0.0,MID,0.0,2,0
-476,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,140,0.0,0.00,0.0,0,56,63447,354,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,616,33,Chris Wood,0.0,FWD,0.0,2,0
1169,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,2200,0.0,0.00,0.0,0,41,32749,378,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,1031,33,Harry Arter,0.0,MID,0.0,2,0
-7,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,48,0.0,0.00,0.0,0,43,11753,379,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,55,33,Steve Cook,0.0,DEF,0.0,2,0
-1164,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,2950,0.0,0.00,0.0,0,41,466518,380,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,4114,33,Lyle Taylor,0.0,FWD,0.0,2,0
-1924,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,697,0.0,0.00,0.0,0,41,82625,381,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,2621,33,Jack Colback,0.0,MID,0.0,2,0
-1,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,147,382,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,1,33,Brice Samba,0.0,GK,0.0,2,0
-104,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,56,0.0,0.00,0.0,0,42,33423,383,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,160,33,Carlos Ribeiro Dias,0.0,MID,0.0,2,0
-2,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,49,1252,384,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,2,33,Joe Lolley,0.0,MID,0.0,2,0
-58,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,45,0.0,0.00,0.0,0,44,9428,385,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,103,33,Scott McKenna,0.0,DEF,0.0,2,0
-24,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,5942,386,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,24,33,Mohamed Dräger,0.0,DEF,0.0,2,0
0,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,33,0.0,0.00,0.0,0,50,3728,387,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,33,33,Ryan Yates,0.0,MID,0.0,2,0
-214,Brighton,0,0,2,0,1,2023-04-26T18:30:00Z,0,1.70,1,0.0,0,0,305,1.0,0.00,0.0,0,42,16455,388,0,true,12,65,0,0,Nott'm Forest,324,0.00,0.00,519,33,Joe Worrall,0.0,DEF,0.0,2,0
-3,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,835,389,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,3,33,Jonathan Panzo,0.0,DEF,0.0,2,0
0,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,50,436,390,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,0,33,Xande Nascimento da Costa Silva,0.0,MID,0.0,2,0
-123,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,670,0.3,0.00,0.0,0,46,79203,391,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,793,33,Sam Surridge,0.0,FWD,0.0,2,0
-2,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,1135,392,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,2,33,Richie Laryea,0.0,DEF,0.0,2,0
-7,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,42,3357,393,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,7,33,Loïc Mbe Soh,0.0,DEF,0.0,2,0
-6770,Brighton,0,0,0,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,7316,2.2,0.07,0.0,1,56,214141,394,0,true,-4,79,1,0,Nott'm Forest,324,0.87,0.94,14086,33,Brennan Johnson,0.0,FWD,0.0,2,0
-1,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,49,1122,395,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,1,33,Alex Mighten,0.0,MID,0.0,2,0
-2,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,2512,396,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,2,33,Braian Ojeda Rodríguez,0.0,MID,0.0,2,0
717,Brighton,0,0,5,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,1,978,1.8,0.03,0.0,1,56,47320,397,0,true,12,79,0,0,Nott'm Forest,324,0.23,0.26,261,33,Taiwo Awoniyi,0.0,FWD,0.0,2,0
-4722,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,142,0.0,0.00,0.0,0,46,622278,398,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,4864,33,Dean Henderson,0.0,GK,0.0,2,0
10,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,27,0.0,0.00,0.0,0,42,3876,399,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,17,33,Giulian Biancone,0.0,DEF,0.0,2,0
-105,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,14,0.0,0.00,0.0,0,41,15340,474,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,119,33,Willy Boly,0.0,DEF,0.0,2,0
4314,Brighton,0,0,2,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,7575,3.7,0.23,0.0,1,55,61482,493,0,true,8,79,0,0,Nott'm Forest,324,0.13,0.36,3261,33,Morgan Gibbs-White,0.0,MID,0.0,2,0
335,Brighton,0,0,1,0,0,2023-04-26T18:30:00Z,0,0.02,1,0.0,0,0,384,1.2,0.00,0.0,1,43,5288,507,0,true,3,13,0,0,Nott'm Forest,324,0.00,0.00,49,33,Moussa Niakhaté,0.0,DEF,0.0,2,0
18,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,33,0.0,0.00,0.0,0,44,707,511,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,15,33,Omar Richards,0.0,DEF,0.0,2,0
-889,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,284,0.0,0.00,0.0,0,39,158995,518,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,1173,33,Wayne Hennessey,0.0,GK,0.0,2,0
-20,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,38,1.0,0.00,0.0,0,43,8611,523,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,58,33,Harry Toffolo,0.0,DEF,0.0,2,0
-10,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,47,3994,524,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,10,33,Lewis O'Brien,0.0,MID,0.0,2,0
-154,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,84,0.2,0.00,0.0,0,54,131857,527,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,238,33,Jesse Lingard,0.0,MID,0.0,2,0
11,Brighton,0,0,2,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,44,2.0,0.00,0.0,1,49,2516,536,0,true,10,79,0,0,Nott'm Forest,324,0.00,0.00,33,33,Orel Mangala,0.0,MID,0.0,2,0
0,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,29,0.0,0.00,0.0,0,43,3896,553,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,29,33,Oliver Hammond,0.0,MID,0.0,2,0
-18,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,110,1.3,0.00,0.0,0,49,2750,582,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,128,33,Remo Freuler,0.0,MID,0.0,2,0
-13,Brighton,0,0,1,0,0,2023-04-26T18:30:00Z,0,0.05,1,0.0,0,0,33,0.1,0.01,0.0,0,44,11301,583,0,true,1,14,0,0,Nott'm Forest,324,0.00,0.01,46,33,Cheikhou Kouyaté,0.0,MID,0.0,2,0
-38,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,173,1.5,0.00,0.0,0,56,12755,585,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,211,33,Emmanuel Dennis,0.0,FWD,0.0,2,0
-103,Brighton,0,0,5,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,1,532,1.3,0.00,0.0,1,43,20691,602,0,true,15,79,0,0,Nott'm Forest,324,0.00,0.00,635,33,Renan Augusto Lodi dos Santos,0.0,DEF,0.0,2,0
-2,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,2306,621,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,2,33,Loïc Badé,0.0,DEF,0.0,2,0
-2060,Brighton,0,0,2,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,79,0.1,0.00,0.0,1,43,38373,628,0,true,9,79,0,0,Nott'm Forest,324,0.00,0.00,2139,33,Serge Aurier,0.0,DEF,0.0,2,0
-20,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,45,1315,666,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,20,33,Dale Taylor,0.0,FWD,0.0,2,0
-11,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,503,675,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,11,33,Jordan Smith,0.0,GK,0.0,2,0
-5,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,17,0.1,0.00,0.0,0,47,659,681,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,22,33,Gustavo Henrique Furtado Scarpa,0.0,MID,0.0,2,0
28,Brighton,0,0,7,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,180,3.2,0.10,0.0,1,45,1474,703,1,true,30,79,0,0,Nott'm Forest,324,0.17,0.27,152,33,Danilo dos Santos de Oliveira,0.0,MID,0.0,2,0
-997,Brighton,0,0,3,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,4,0,3836,1.8,0.00,0.0,1,45,108226,729,0,true,14,79,0,0,Nott'm Forest,324,0.00,0.00,4833,33,Keylor Navas,0.0,GK,0.0,2,0
180,Brighton,0,0,1,0,1,2023-04-26T18:30:00Z,0,1.71,1,0.0,0,0,505,1.0,0.00,0.0,1,45,4848,730,0,true,3,79,0,1,Nott'm Forest,324,0.17,0.17,325,33,Felipe Augusto de Almeida Monteiro,0.0,DEF,0.0,2,0
-6,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,44,0.5,0.00,0.0,0,50,823,734,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,50,33,André Ayew,0.0,MID,0.0,2,0
55,Brighton,0,0,0,0,0,2023-04-26T18:30:00Z,0,0.00,1,0.0,0,0,71,0.0,0.00,0.0,0,40,350,749,0,true,0,0,0,0,Nott'm Forest,324,0.00,0.00,16,33,George Shelvey,0.0,GK,0.0,2,0
-30,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,15,1.0,0.00,0.0,0,48,4711,21,0,true,0,0,0,0,Southampton,330,0.00,0.00,45,33,Ainsley Maitland-Niles,0.0,MID,0.0,null,0
116,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,400,1.4,0.00,0.0,0,45,20551,321,0,true,0,0,0,0,Southampton,330,0.00,0.00,284,33,Roméo Lavia,0.0,MID,0.0,null,0
1133,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,1644,2.6,0.00,0.0,0,48,6163,400,0,true,0,0,0,0,Southampton,330,0.00,0.00,511,33,Theo Walcott,0.0,MID,0.0,null,0
-52,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,77,0.0,0.00,0.0,0,43,16465,401,0,true,0,0,0,0,Southampton,330,0.00,0.00,129,33,Alex McCarthy,0.0,GK,0.0,null,0
-3,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,48,3245,402,0,true,0,0,0,0,Southampton,330,0.00,0.00,3,33,Oriol Romeu Vidal,0.0,MID,0.0,null,0
-3,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,53,2817,403,0,true,0,0,0,0,Southampton,330,0.00,0.00,3,33,Nathan Redmond,0.0,MID,0.0,null,0
-41,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,44,0.8,0.00,0.0,0,47,7295,405,0,true,0,0,0,0,Southampton,330,0.00,0.00,85,33,Stuart Armstrong,0.0,MID,0.0,null,0
-82,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,99,1.0,0.00,0.0,0,51,6528,406,0,true,0,0,0,0,Southampton,330,0.00,0.00,181,33,Mohamed Elyounoussi,0.0,MID,0.0,null,0
-13484,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,11194,1.6,0.00,0.0,0,62,643209,407,0,true,0,0,0,0,Southampton,330,0.00,0.00,24678,33,James Ward-Prowse,0.0,MID,0.0,null,0
-529,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,668,0.2,0.00,0.0,0,53,79467,408,0,true,0,0,0,0,Southampton,330,0.00,0.00,1197,33,Adam Armstrong,0.0,FWD,0.0,null,0
276,Bournemouth,0,0,0,0,0,2023-04-27T18:45:00Z,0,0.00,null,0.0,0,0,1926,0.6,0.00,0.0,0,44,75867,409,0,true,0,0,0,0,Southampton,330,0.00,0.00,1650,33,Kyle Walker-Peters,0.0,DEF,0.0,null,0
