name,transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,threat,position,ict_index,team_h_score,penalties_saved,web_name
Dale Taylor,-33,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,1370,666,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,33,30,0.0,FWD,0.0,2,0,Dale Taylor
Jordan Smith,-5,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,531,675,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,5,30,0.0,GK,0.0,2,0,Smith
Gustavo Henrique Furtado Scarpa,-17,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,31,0.5,0.0,0.0,0,47,727,681,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,48,30,0.0,MID,0.0,2,0,Scarpa
Danilo dos Santos de Oliveira,127,Aston Villa,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.01,0,6.4,0,0,189,2.0,0.01,3.6,1,45,908,703,0,False,9,77,0,0,Nott'm Forest,291,0.04,0.05,62,30,8.0,MID,1.8,2,0,Danilo
Keylor Navas,-4930,Aston Villa,0,0,1,0,2,2023-04-08T14:00:00Z,0,1.37,0,12.8,1,0,3312,1.2,0.0,0.0,1,45,116133,729,0,False,9,90,0,0,Nott'm Forest,291,0.0,0.0,8242,30,0.0,GK,1.3,2,0,Navas
Felipe Augusto de Almeida Monteiro,84,Aston Villa,0,0,1,0,2,2023-04-08T14:00:00Z,0,1.37,0,16.8,0,0,716,1.0,0.0,0.0,1,45,4924,730,0,False,10,90,0,0,Nott'm Forest,291,0.0,0.0,632,30,6.0,DEF,2.3,2,0,Felipe
André Ayew,12,Aston Villa,0,0,1,0,1,2023-04-08T14:00:00Z,0,0.35,0,2.0,0,0,88,1.0,0.0,0.0,0,50,728,734,0,False,3,12,0,0,Nott'm Forest,291,0.0,0.0,76,30,0.0,MID,0.2,2,0,A.Ayew
George Shelvey,60,Aston Villa,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,71,0.0,0.0,0.0,0,40,225,749,0,False,0,0,0,0,Nott'm Forest,291,0.0,0.0,11,30,0.0,GK,0.0,2,0,G.Shelvey
Ainsley Maitland-Niles,-25,Man City,0,0,2,0,4,2023-04-08T16:30:00Z,0,2.64,4,12.4,0,0,16,0.3,0.01,0.8,1,48,4741,21,0,True,6,90,0,0,Southampton,298,0.0,0.01,41,30,0.0,MID,1.3,1,0,Maitland-Niles
Roméo Lavia,-83,Man City,0,0,2,0,4,2023-04-08T16:30:00Z,0,2.64,4,9.8,0,0,282,0.3,0.01,10.9,1,45,20304,321,0,True,9,79,0,0,Southampton,298,0.0,0.01,365,30,0.0,MID,2.1,1,0,Lavia
Theo Walcott,13,Man City,0,0,2,0,4,2023-04-08T16:30:00Z,0,2.64,4,3.2,0,0,220,2.5,0.0,0.5,1,48,3896,400,0,True,7,79,0,0,Southampton,298,0.0,0.0,207,30,0.0,MID,0.4,1,0,Walcott
Alex McCarthy,-77,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,49,-1.5,0.0,0.0,0,43,16471,401,0,True,0,0,0,0,Southampton,298,0.0,0.0,126,30,0.0,GK,0.0,1,0,McCarthy
Oriol Romeu Vidal,-7,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,48,3252,402,0,True,0,0,0,0,Southampton,298,0.0,0.0,7,30,0.0,MID,0.0,1,0,Romeu
Nathan Redmond,-6,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,53,2828,403,0,True,0,0,0,0,Southampton,298,0.0,0.0,6,30,0.0,MID,0.0,1,0,Redmond
Stuart Armstrong,-62,Man City,0,0,1,0,2,2023-04-08T16:30:00Z,0,1.47,4,1.2,0,0,45,-0.3,0.0,0.0,0,47,7296,405,0,True,3,29,0,0,Southampton,298,0.0,0.0,107,30,0.0,MID,0.1,1,0,S.Armstrong
Mohamed Elyounoussi,-84,Man City,0,0,2,0,2,2023-04-08T16:30:00Z,0,1.17,4,6.6,0,0,38,0.0,0.0,1.0,1,51,6377,406,0,True,11,60,0,0,Southampton,298,0.02,0.02,122,30,4.0,MID,1.2,1,0,Elyounoussi
James Ward-Prowse,-25203,Man City,0,0,2,0,4,2023-04-08T16:30:00Z,0,2.64,4,18.0,0,0,8318,2.5,0.12,16.2,1,63,649248,407,0,True,17,90,0,0,Southampton,298,0.0,0.12,33521,30,0.0,MID,3.4,1,0,Ward-Prowse
Adam Armstrong,-1162,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,590,-1.5,0.0,0.0,0,53,80634,408,0,True,0,0,0,0,Southampton,298,0.0,0.0,1752,30,0.0,FWD,0.0,1,0,A.Armstrong
Kyle Walker-Peters,33,Man City,0,0,0,0,4,2023-04-08T16:30:00Z,0,2.64,4,0.0,0,0,1176,-0.5,0.01,0.8,1,44,73298,409,0,True,7,90,0,0,Southampton,298,0.0,0.01,1143,30,0.0,DEF,0.0,1,0,Walker-Peters
Jan Bednarek,-674,Man City,0,0,0,0,4,2023-04-08T16:30:00Z,0,2.64,4,28.0,0,0,265,-1.0,0.0,0.1,1,42,26109,410,0,True,16,90,0,0,Southampton,298,0.0,0.0,939,30,0.0,DEF,2.8,1,0,Bednarek
Che Adams,-9172,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,231,0.0,0.0,0.0,0,61,107097,411,0,True,0,0,0,0,Southampton,298,0.0,0.0,9403,30,0.0,FWD,0.0,1,0,Adams
Nathan Tella,0,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,50,211,412,0,True,0,0,0,0,Southampton,298,0.0,0.0,0,30,0.0,MID,0.0,1,0,Tella
Lyanco Silveira Neves Vojnovic,-25,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,21,-1.5,0.0,0.0,0,44,5092,413,0,True,0,0,0,0,Southampton,298,0.0,0.0,46,30,0.0,DEF,0.0,1,0,Lyanco
Yan Valery,-130,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,40,31440,414,0,True,0,0,0,0,Southampton,298,0.0,0.0,130,30,0.0,DEF,0.0,1,0,Valery
Will Smallbone,-3,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,45,744,415,0,True,0,0,0,0,Southampton,298,0.0,0.0,3,30,0.0,MID,0.0,1,0,Smallbone
Ibrahima Diallo,-247,Man City,0,0,1,0,0,2023-04-08T16:30:00Z,0,0.0,4,2.0,0,0,105,-1.0,0.0,0.0,0,42,35860,416,0,True,5,10,0,0,Southampton,298,0.0,0.0,352,30,0.0,MID,0.2,1,0,Diallo
Romain Perraud,-1114,Man City,0,0,1,0,0,2023-04-08T16:30:00Z,0,0.0,4,1.4,0,0,3779,-0.3,0.0,0.1,0,41,78546,417,0,True,1,10,0,0,Southampton,298,0.0,0.0,4893,30,0.0,DEF,0.2,1,0,Perraud
Moussa Djenepo,-26,Man City,0,0,4,0,1,2023-04-08T16:30:00Z,0,0.99,4,20.2,0,1,12,-0.5,0.1,10.5,0,50,7011,418,0,True,19,21,0,0,Southampton,298,0.0,0.1,38,30,4.0,MID,3.5,1,0,Djenepo
Tino Livramento,-45,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,35,0.0,0.0,0.0,0,44,1354,419,0,True,0,0,0,0,Southampton,298,0.0,0.0,80,30,0.0,DEF,0.0,1,0,Livramento
Mohammed Salisu,-744,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,39,0.0,0.0,0.0,0,43,18209,420,0,True,0,0,0,0,Southampton,298,0.0,0.0,783,30,0.0,DEF,0.0,1,0,Salisu
Mateusz Lis,-54,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,40,14732,421,0,True,0,0,0,0,Southampton,298,0.0,0.0,54,30,0.0,GK,0.0,1,0,Lis
Gavin Bazunu,-1348,Man City,0,0,1,0,4,2023-04-08T16:30:00Z,0,2.64,4,34.8,4,0,719,-0.3,0.0,0.0,1,45,75117,422,0,True,17,90,0,0,Southampton,298,0.0,0.0,2067,30,0.0,GK,3.5,1,0,Bazunu
Armel Bella-Kotchap,-1414,Man City,0,0,0,0,4,2023-04-08T16:30:00Z,0,2.64,4,5.8,0,0,29,-0.5,0.0,0.1,1,45,18314,423,0,True,7,90,0,0,Southampton,298,0.14,0.14,1443,30,4.0,DEF,1.0,1,0,Bella-Kotchap
Willy Caballero,-352,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,233,-1.5,0.0,0.0,0,39,82135,424,0,True,0,0,0,0,Southampton,298,0.0,0.0,585,30,0.0,GK,0.0,1,0,Caballero
Joe Ayodele-Aribo,-159,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,23,-1.5,0.0,0.0,0,50,29764,512,0,True,0,0,0,0,Southampton,298,0.0,0.0,182,30,0.0,MID,0.0,1,0,Aribo
Sékou Mara,-82,Man City,0,0,5,0,1,2023-04-08T16:30:00Z,0,0.99,4,35.0,0,0,176,1.0,0.0,0.1,0,53,9656,528,1,True,27,21,0,0,Southampton,298,0.14,0.14,258,30,17.0,FWD,5.2,1,0,Mara
Juan Larios López,-77,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,33,0.0,0.0,0.0,0,40,5346,622,0,True,0,0,0,0,Southampton,298,0.0,0.0,110,30,0.0,DEF,0.0,1,0,Larios
Duje Caleta-Car,-19,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,45,-1.3,0.0,0.0,0,44,4010,623,0,True,0,0,0,0,Southampton,298,0.0,0.0,64,30,0.0,DEF,0.0,1,0,Caleta-Car
Samuel Edozie,-18,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,13,-1.5,0.0,0.0,0,46,1214,624,0,True,0,0,0,0,Southampton,298,0.0,0.0,31,30,0.0,MID,0.0,1,0,Edozie
Lewis Payne,-1,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,45,265,647,0,True,0,0,0,0,Southampton,298,0.0,0.0,1,30,0.0,MID,0.0,1,0,Payne
Ryan Finnigan,-6,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,45,271,648,0,True,0,0,0,0,Southampton,298,0.0,0.0,6,30,0.0,MID,0.0,1,0,Finnigan
Jimmy Morgan,1,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,243,-1.5,0.0,0.0,0,45,3543,671,0,True,0,0,0,0,Southampton,298,0.0,0.0,242,30,0.0,FWD,0.0,1,0,Morgan
Mislav Orsic,-35,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,21,-1.5,0.0,0.0,0,51,1224,692,0,True,0,0,0,0,Southampton,298,0.0,0.0,56,30,0.0,MID,0.0,1,0,Orsic
Carlos Alcaraz,-143,Man City,0,0,2,0,3,2023-04-08T16:30:00Z,0,1.65,4,1.2,0,0,51,0.0,0.0,0.3,1,50,1592,693,0,True,6,68,0,0,Southampton,298,0.0,0.0,194,30,0.0,MID,0.2,1,0,Alcaraz
James Bree,-4,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,60,-1.3,0.0,0.0,0,45,946,716,0,True,0,0,0,0,Southampton,298,0.0,0.0,64,30,0.0,DEF,0.0,1,0,Bree
Kamaldeen Sulemana,-150,Man City,0,0,2,0,3,2023-04-08T16:30:00Z,0,1.65,4,3.2,0,0,37,-0.3,0.01,14.3,1,50,1406,731,0,True,5,68,0,0,Southampton,298,0.05,0.06,187,30,8.0,MID,2.6,1,0,Kamaldeen
Paul Onuachu,-233,Man City,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,110,-1.0,0.0,0.0,0,55,2362,732,0,True,0,0,0,0,Southampton,298,0.0,0.0,343,30,0.0,FWD,0.0,1,0,Onuachu
Hugo Lloris,390,Brighton,0,0,3,0,1,2023-04-08T14:00:00Z,0,1.43,1,13.6,3,0,1732,2.0,0.0,0.0,1,54,374305,425,0,True,13,90,0,0,Spurs,299,0.0,0.0,1342,30,0.0,GK,1.4,2,0,Lloris
Fraser Forster,-11899,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,3804,0.7,0.0,0.0,0,39,485250,426,0,True,0,0,0,0,Spurs,299,0.0,0.0,15703,30,0.0,GK,0.0,2,0,Forster
Harry Kane,-19207,Brighton,0,3,9,0,1,2023-04-08T14:00:00Z,0,1.43,1,42.4,0,0,111193,7.3,0.18,24.9,1,117,4519676,427,1,True,36,90,0,0,Spurs,299,0.25,0.43,130400,30,27.0,FWD,9.4,2,0,Kane
Son Heung-min,-35731,Brighton,0,0,7,0,1,2023-04-08T14:00:00Z,0,1.43,1,36.4,0,0,6949,5.0,0.07,12.2,1,116,720783,428,1,True,20,90,0,0,Spurs,299,0.02,0.09,42680,30,15.0,MID,6.4,2,0,Son
Matt Doherty,-360,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,46,30421,429,0,True,0,0,0,0,Spurs,299,0.0,0.0,360,30,0.0,DEF,0.0,2,0,Doherty
Eric Dier,-10255,Brighton,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.43,1,18.0,0,0,7873,1.7,0.0,0.4,1,51,708239,430,0,True,12,90,0,0,Spurs,299,0.0,0.0,18128,30,0.0,DEF,1.8,2,0,Dier
Lucas Rodrigues Moura da Silva,-244,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,54,0.0,0.0,0.0,0,58,17362,431,0,True,0,0,0,0,Spurs,299,0.0,0.0,298,30,0.0,MID,0.0,2,0,Lucas Moura
Ben Davies,-30841,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,60,0.0,0.0,0.0,0,48,150927,432,0,True,0,0,0,0,Spurs,299,0.0,0.0,30901,30,0.0,DEF,0.0,2,0,Davies
Pierre-Emile Højbjerg,-7867,Brighton,0,0,4,0,1,2023-04-08T14:00:00Z,0,1.43,1,28.8,0,1,2219,2.7,0.07,11.7,1,54,241569,433,0,True,18,90,0,1,Spurs,299,0.11,0.18,10086,30,7.0,MID,4.8,2,0,Højbjerg
Harry Winks,-191,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,63914,434,0,True,0,0,0,0,Spurs,299,0.0,0.0,191,30,0.0,MID,0.0,2,0,Winks
Davinson Sánchez,-152,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,154,0.3,0.0,0.0,0,42,59683,435,0,True,0,0,0,0,Spurs,299,0.0,0.0,306,30,0.0,DEF,0.0,2,0,Sánchez
Ryan Sessegnon,-591,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,7,0.0,0.0,0.0,0,44,61461,436,0,True,0,0,0,0,Spurs,299,0.0,0.0,598,30,0.0,DEF,0.0,2,0,R.Sessegnon
Steven Bergwijn,-1,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,55,157,437,0,True,0,0,0,0,Spurs,299,0.0,0.0,1,30,0.0,MID,0.0,2,0,Bergwijn
Sergio Reguilón,-84,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,42,34709,438,0,True,0,0,0,0,Spurs,299,0.0,0.0,84,30,0.0,DEF,0.0,2,0,Reguilón
Japhet Tanganga,785,Brighton,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.16,1,0.0,0,0,2713,0.3,0.0,0.0,0,38,268496,439,0,True,3,1,0,0,Spurs,299,0.0,0.0,1928,30,0.0,DEF,0.0,2,0,Tanganga
Rodrigo Bentancur,-257,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,18,0.0,0.0,0.0,0,53,30032,440,0,True,0,0,0,0,Spurs,299,0.0,0.0,275,30,0.0,MID,0.0,2,0,Bentancur
Oliver Skipp,-408,Brighton,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.21,1,7.0,0,0,252,1.7,0.03,2.0,1,43,14746,441,0,True,6,87,0,0,Spurs,299,0.0,0.03,660,30,0.0,MID,0.9,2,0,Skipp
Joe Rodon,-13,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,40,3717,442,0,True,0,0,0,0,Spurs,299,0.0,0.0,13,30,0.0,DEF,0.0,2,0,Rodon
Cristian Romero,120,Brighton,0,0,1,0,1,2023-04-08T14:00:00Z,0,1.43,1,20.2,0,0,3603,2.0,0.0,0.6,1,49,171594,443,0,True,7,90,0,1,Spurs,299,0.0,0.0,3483,30,0.0,DEF,2.1,2,0,Romero
Yves Bissouma,-116,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,4,0.0,0.0,0.0,0,47,26024,444,0,True,0,0,0,0,Spurs,299,0.0,0.0,120,30,0.0,MID,0.0,2,0,Bissouma
Emerson Leite de Souza Junior,-35529,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,56,0.0,0.0,0.0,0,49,240163,445,0,True,0,0,0,0,Spurs,299,0.0,0.0,35585,30,0.0,DEF,0.0,2,0,Emerson Royal
Dejan Kulusevski,-8345,Brighton,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.12,1,2.0,0,0,3175,3.0,0.04,12.3,1,78,436568,446,0,True,4,77,0,0,Spurs,299,0.05,0.09,11520,30,14.0,MID,2.8,2,0,Kulusevski
Dane Scarlett,-11,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,3419,447,0,True,0,0,0,0,Spurs,299,0.0,0.0,11,30,0.0,FWD,0.0,2,0,Scarlett
Ivan Perišić,-7737,Brighton,0,0,4,0,1,2023-04-08T14:00:00Z,0,1.28,1,47.0,0,1,16862,4.0,0.12,35.7,1,53,1775181,448,0,True,19,90,0,1,Spurs,299,0.15,0.27,24599,30,19.0,DEF,10.2,2,0,Perišić
Harvey White,-205,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,38624,449,0,True,0,0,0,0,Spurs,299,0.0,0.0,205,30,0.0,MID,0.0,2,0,White
Pape Matar Sarr,-181,Brighton,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.23,1,0.0,0,0,230,0.7,0.0,0.0,0,42,57130,450,0,True,3,2,0,0,Spurs,299,0.0,0.0,411,30,0.0,MID,0.0,2,0,Sarr
Brandon Austin,-133,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,85,0.0,0.0,0.0,0,39,32061,451,0,True,0,0,0,0,Spurs,299,0.0,0.0,218,30,0.0,GK,0.0,2,0,Austin
Alfie Devine,-34,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,39,0.0,0.0,0.0,0,43,9264,452,0,True,0,0,0,0,Spurs,299,0.0,0.0,73,30,0.0,MID,0.0,2,0,Devine
Troy Parrott,-23,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,5785,453,0,True,0,0,0,0,Spurs,299,0.0,0.0,23,30,0.0,FWD,0.0,2,0,Parrott
Richarlison de Andrade,-3663,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,99,0.1,0.0,0.0,0,84,84093,454,0,True,0,0,0,0,Spurs,299,0.0,0.0,3762,30,0.0,FWD,0.0,2,0,Richarlison
Clément Lenglet,768,Brighton,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.43,1,22.2,0,0,1292,3.7,0.02,4.6,1,48,39793,513,0,True,18,90,0,0,Spurs,299,0.0,0.02,524,30,2.0,DEF,2.9,2,0,Lenglet
Djed Spence,-135,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,41,19094,522,0,True,0,0,0,0,Spurs,299,0.0,0.0,135,30,0.0,DEF,0.0,2,0,Spence
Bryan Gil Salvatierra,-20,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,50,3149,554,0,True,0,0,0,0,Spurs,299,0.0,0.0,20,30,0.0,MID,0.0,2,0,Bryan
Arnaut Danjuma,-126,Brighton,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.31,1,2.0,0,0,116,0.3,0.0,0.0,0,61,2973,713,0,True,2,12,0,0,Spurs,299,0.0,0.0,242,30,0.0,MID,0.2,2,0,Danjuma
Pedro Porro,13911,Brighton,0,0,2,0,1,2023-04-08T14:00:00Z,0,1.43,1,8.2,0,0,18166,3.7,0.01,4.5,1,48,77748,733,0,True,7,90,0,0,Spurs,299,0.25,0.26,4255,30,11.0,DEF,2.4,2,0,Pedro Porro
Romaine Mundle,12,Brighton,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,20,0.0,0.0,0.0,0,45,82,748,0,True,0,0,0,0,Spurs,299,0.0,0.0,8,30,0.0,MID,0.0,2,0,Mundle
Danny Ings,-31000,Fulham,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.54,1,6.6,0,0,7391,1.7,0.0,0.2,1,64,208152,30,0,False,3,60,0,0,West Ham,293,0.12,0.12,38391,30,17.0,FWD,2.4,0,0,Ings
Lukasz Fabianski,2643,Fulham,0,1,8,1,0,2023-04-08T14:00:00Z,0,0.68,1,20.0,3,0,3785,5.3,0.0,0.0,1,49,116702,455,0,False,26,90,0,0,West Ham,293,0.0,0.0,1142,30,0.0,GK,2.0,0,0,Fabianski
Angelo Ogbonna,-309,Fulham,0,3,9,1,0,2023-04-08T14:00:00Z,0,0.68,1,31.4,0,0,83,3.0,0.0,0.1,1,44,8861,456,0,False,28,90,0,0,West Ham,293,0.08,0.08,392,30,4.0,DEF,3.6,0,0,Ogbonna
Aaron Cresswell,-2039,Fulham,0,2,8,1,0,2023-04-08T14:00:00Z,0,0.68,1,22.6,0,0,980,3.0,0.13,33.2,1,47,146572,457,0,False,27,90,0,0,West Ham,293,0.0,0.13,3019,30,2.0,DEF,5.8,0,0,Cresswell
Michail Antonio,503,Fulham,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.68,1,2.6,0,0,1804,1.7,0.01,1.7,1,70,153197,458,0,False,3,89,0,0,West Ham,293,0.0,0.01,1301,30,2.0,FWD,0.6,0,0,Antonio
Manuel Lanzini,-21,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,44,0.0,0.0,0.0,0,50,13315,460,0,False,0,0,0,0,West Ham,293,0.0,0.0,65,30,0.0,MID,0.0,0,0,Lanzini
Kurt Zouma,6932,Fulham,0,0,6,1,0,2023-04-08T14:00:00Z,0,0.68,1,29.4,0,0,9479,6.0,0.0,0.0,1,44,138797,461,0,False,25,90,0,0,West Ham,293,0.09,0.09,2547,30,21.0,DEF,5.0,0,0,Zouma
Arthur Masuaku,-2,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,727,462,0,False,0,0,0,0,West Ham,293,0.0,0.0,2,30,0.0,DEF,0.0,0,0,Masuaku
Vladimir Coufal,-768,Fulham,0,0,6,1,0,2023-04-08T14:00:00Z,0,0.68,1,21.8,0,0,1111,2.0,0.01,4.7,1,40,63465,463,0,False,21,90,0,0,West Ham,293,0.0,0.01,1879,30,4.0,DEF,3.1,0,0,Coufal
Saïd Benrahma,-3349,Fulham,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.14,1,1.4,0,0,5197,2.0,0.05,11.1,0,55,123241,464,0,False,3,30,0,0,West Ham,293,0.1,0.15,8546,30,7.0,MID,2.0,0,0,Benrahma
Jarrod Bowen,-11274,Fulham,0,0,6,1,0,2023-04-08T14:00:00Z,0,0.68,1,7.8,0,1,15060,4.7,0.14,11.3,1,80,358494,465,0,False,15,90,0,0,West Ham,293,0.2,0.34,26334,30,29.0,MID,4.8,0,0,Bowen
Nikola Vlasic,-1,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,50,1068,466,0,False,0,0,0,0,West Ham,293,0.0,0.0,1,30,0.0,MID,0.0,0,0,Vlasic
Declan Rice,-1824,Fulham,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.68,1,22.0,0,0,2583,2.3,0.01,0.8,1,47,351571,467,0,False,8,90,0,1,West Ham,293,0.03,0.04,4407,30,7.0,MID,3.0,0,0,Rice
Tomas Soucek,-152,Fulham,0,0,3,1,0,2023-04-08T14:00:00Z,0,0.68,1,26.6,0,0,332,2.7,0.16,15.0,1,50,65860,468,0,False,14,90,0,0,West Ham,293,0.0,0.16,484,30,4.0,MID,4.6,0,0,Soucek
Pablo Fornals Malla,-130,Fulham,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.54,1,17.2,0,0,76,0.7,0.07,14.9,1,49,39472,469,0,False,5,59,0,0,West Ham,293,0.0,0.07,206,30,0.0,MID,3.2,0,0,Fornals
Ben Johnson,-82,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,59,0.0,0.0,0.0,0,44,7328,471,0,False,0,0,0,0,West Ham,293,0.0,0.0,141,30,0.0,DEF,0.0,0,0,Johnson
Nayef Aguerd,18261,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,20214,5.0,0.0,0.0,0,48,44643,472,0,False,0,0,0,0,West Ham,293,0.0,0.0,1953,30,0.0,DEF,0.0,0,0,Aguerd
Alphonse Areola,-1656,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,583,0.0,0.0,0.0,0,43,105576,473,0,False,0,0,0,0,West Ham,293,0.0,0.0,2239,30,0.0,GK,0.0,0,0,Areola
Flynn Downes,-136,Fulham,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.14,1,10.4,0,0,167,0.7,0.0,0.7,0,42,32508,509,0,False,4,29,0,0,West Ham,293,0.0,0.0,303,30,2.0,MID,1.3,0,0,Downes
