name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,season
Marcus Forss,FWD,Brentford,0.0,0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,6767,0,1,5,0.0,0,-376,0,376,45,False,0,Newcastle,2022-23
Adam Webster,DEF,Brighton,0.0,0,0,21,0,14.4,108,0.0,0.0,0.0,0.0,93,1,0,4.1,16.2,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,65895,0,1,0,10.0,2,-2270,3459,5729,45,True,0,Spurs,2022-23
James Tarkowski,DEF,Everton,3.7,0,0,13,0,0.7,199,0.0,0.0,0.0,0.0,96,2,0,4.1,20.0,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,140314,0,2,1,20.0,1,21535,32349,10814,44,True,0,Man Utd,2022-23
Stefan Bajcetic,MID,Liverpool,0.5,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,1170,0,2,3,0.0,0,-16,53,69,45,False,0,Arsenal,2022-23
Dominic Calvert-Lewin,FWD,Everton,0.2,0,0,3,0,0.5,191,0.0,0.0,0.0,0.0,96,0,0,3.7,0.0,2022-10-09T18:00:00Z,14,0,0,0,0,10,0,20933,0,2,1,36.0,1,-381,195,576,79,True,0,Man Utd,2022-23
Toti,DEF,Wolves,-0.2,0,0,14,0,0.7,489,0.0,0.0,0.0,0.0,94,3,0,2.2,21.6,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,128854,0,0,3,0.0,1,18187,24505,6318,39,False,0,Chelsea,2022-23
Marc Albrighton,MID,Leicester,0.8,0,0,0,0,0.0,251,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,7533,0,1,2,0.0,0,-93,399,492,48,False,0,Bournemouth,2022-23
Adama Traoré,MID,Wolves,0.8,0,0,9,0,19.5,491,0.0,0.0,0.0,0.0,94,2,0,3.0,8.8,2022-10-08T14:00:00Z,71,0,0,0,0,10,0,21148,0,0,3,2.0,2,413,1840,1427,55,False,0,Chelsea,2022-23
Joe Bryan,DEF,Fulham,0.0,0,0,0,0,0.0,206,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,1619,0,1,3,0.0,0,-98,0,98,44,False,0,West Ham,2022-23
Matt Doherty,DEF,Spurs,2.8,0,0,20,1,1.2,429,0.0,0.0,0.0,0.0,93,0,0,2.1,13.8,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,29939,0,1,0,6.0,6,1154,3084,1930,46,False,0,Brighton,2022-23
Adam Lallana,MID,Brighton,0.5,0,0,8,0,1.6,101,0.0,0.0,0.0,0.0,93,0,0,1.4,6.0,2022-10-08T16:30:00Z,8,0,0,0,0,10,0,9899,0,1,0,6.0,1,316,715,399,49,True,0,Spurs,2022-23
Eric Dier,DEF,Spurs,4.8,0,0,26,1,0.3,430,0.0,0.0,0.0,0.0,93,0,0,1.3,12.6,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,754438,0,1,0,0.0,6,25811,77150,51339,51,False,0,Brighton,2022-23
Ruben Loftus-Cheek,MID,Chelsea,2.5,0,0,13,1,28.9,136,0.0,0.0,0.0,0.0,94,0,0,4.3,3.6,2022-10-08T14:00:00Z,65,0,0,0,0,10,0,16963,0,0,3,10.0,3,215,1726,1511,50,True,0,Wolves,2022-23
Neal Maupay,FWD,Everton,4.3,0,0,6,0,1.6,110,0.0,0.0,0.0,0.0,96,2,0,0.8,2.6,2022-10-09T18:00:00Z,83,0,0,0,0,10,0,78807,0,2,1,4.0,2,10975,21481,10506,61,True,0,Man Utd,2022-23
Lewis O'Brien,MID,Nott'm Forest,2.2,0,0,3,0,0.0,524,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,1,0,0,0,0,10,0,6234,0,1,1,0.0,1,-446,282,728,49,True,0,Aston Villa,2022-23
Gabriel Martinelli,MID,Arsenal,5.8,1,2,36,0,25.2,19,0.0,0.0,0.0,0.0,91,2,1,11.9,51.2,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,4811880,0,2,3,43.0,12,-153378,114388,267766,66,True,0,Liverpool,2022-23
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,439,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,351075,0,1,0,0.0,0,4617,18999,14382,39,False,0,Brighton,2022-23
Charlie Goode,DEF,Brentford,0.0,0,0,0,0,0.0,96,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,72260,0,1,5,0.0,0,3068,6423,3355,39,False,0,Newcastle,2022-23
Evan Ferguson,FWD,Brighton,-0.5,0,0,0,0,0.0,596,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,20242,0,1,0,0.0,0,1868,3995,2127,45,True,0,Spurs,2022-23
Neco Williams,DEF,Nott'm Forest,-0.2,0,0,7,0,0.7,295,0.0,0.0,0.0,0.0,99,0,0,0.6,5.2,2022-10-10T19:00:00Z,32,0,0,0,0,10,0,2810760,0,1,1,0.0,1,-55586,54386,109972,41,True,0,Aston Villa,2022-23
John McGinn,MID,Aston Villa,2.8,0,0,5,0,4.8,37,0.0,0.0,0.0,0.0,99,1,0,6.0,3.6,2022-10-10T19:00:00Z,76,0,0,0,0,10,0,79790,0,1,1,52.0,1,-2347,2380,4727,52,False,1,Nott'm Forest,2022-23
Conor Coventry,MID,West Ham,0.0,0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,14067,0,1,3,0.0,0,-562,227,789,44,True,0,Fulham,2022-23
Josh Wilson-Esbrand,DEF,Man City,1.0,0,0,0,0,0.0,322,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,64476,0,0,4,0.0,0,-5129,3736,8865,39,True,0,Southampton,2022-23
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,473,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,117386,0,1,3,0.0,0,-2141,2330,4471,44,True,0,Fulham,2022-23
Patson Daka,FWD,Leicester,4.5,0,0,25,1,3.2,271,0.0,0.0,0.0,0.0,92,0,1,9.1,34.2,2022-10-08T14:00:00Z,66,0,0,0,0,10,0,103616,0,1,2,54.0,6,25066,33243,8177,57,False,0,Bournemouth,2022-23
Thiago Silva,DEF,Chelsea,3.5,0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,743190,0,0,3,0.0,0,127461,147461,20000,54,True,0,Wolves,2022-23
Terence Kongolo,DEF,Fulham,0.0,0,0,0,0,0.0,208,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,34828,0,1,3,0.0,0,-2208,0,2208,39,False,0,West Ham,2022-23
Abdoulaye Doucouré,MID,Everton,0.7,0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,6981,0,2,1,0.0,0,-7,330,337,53,True,0,Man Utd,2022-23
Jamal Lewis,DEF,Newcastle,0.3,0,0,0,0,0.0,372,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,3405,0,1,5,0.0,0,70,233,163,44,True,0,Brentford,2022-23
Tyrese Francois,MID,Fulham,0.0,0,0,0,0,0.0,521,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,2323,0,1,3,0.0,0,-194,0,194,44,False,0,West Ham,2022-23
Illan Meslier,GK,Leeds,6.5,0,0,15,0,0.0,238,0.0,0.0,0.0,0.0,95,2,0,2.1,21.4,2022-10-09T13:00:00Z,90,0,0,0,0,10,3,273485,0,1,2,0.0,2,25368,35303,9935,45,False,0,Crystal Palace,2022-23
Sergio Reguilón,DEF,Spurs,0.0,0,0,0,0,0.0,438,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,46145,0,1,0,0.0,0,-3441,0,3441,42,False,0,Brighton,2022-23
Moisés Caicedo,MID,Brighton,1.1,0,0,16,0,51.1,120,0.0,0.0,0.0,0.0,93,1,0,8.7,26.6,2022-10-08T16:30:00Z,88,0,0,0,0,10,0,40134,0,1,0,9.0,2,-3570,3263,6833,50,True,0,Spurs,2022-23
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,635,0,1,1,0.0,0,-11,13,24,44,True,0,Aston Villa,2022-23
David de Gea,GK,Man Utd,1.0,0,0,14,0,0.0,327,0.0,0.0,0.0,0.0,96,1,0,1.0,10.4,2022-10-09T18:00:00Z,90,0,0,0,0,10,1,665621,0,2,1,0.0,2,-12775,23372,36147,49,False,0,Everton,2022-23
Lukasz Fabianski,GK,West Ham,3.7,0,0,10,0,0.0,455,0.0,0.0,0.0,0.0,100,1,0,0.7,6.8,2022-10-09T13:00:00Z,90,0,0,0,0,10,1,158218,0,1,3,0.0,2,15458,22006,6548,50,True,0,Fulham,2022-23
Curtis Jones,MID,Liverpool,0.2,0,0,0,0,0.0,291,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,1076,0,2,3,0.0,0,-58,20,78,49,False,0,Arsenal,2022-23
Reece James,DEF,Chelsea,2.0,0,0,2,0,0.5,146,0.0,0.0,0.0,0.0,94,0,0,0.5,2.2,2022-10-08T14:00:00Z,18,0,0,0,0,10,0,4241792,0,0,3,2.0,1,305283,397337,92054,61,True,0,Wolves,2022-23
Duje Caleta-Car,DEF,Southampton,-0.7,0,0,0,0,0.0,623,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,1685,0,0,4,0.0,0,15,171,156,45,False,0,Man City,2022-23
Josh Onomah,MID,Fulham,0.3,0,0,1,0,0.6,216,0.0,0.0,0.0,0.0,100,1,0,0.3,2.0,2022-10-09T13:00:00Z,13,0,0,0,0,10,0,7810,0,1,3,0.0,1,-561,121,682,44,False,0,West Ham,2022-23
Luke Shaw,DEF,Man Utd,1.0,0,0,13,0,3.2,332,0.0,0.0,0.0,0.0,96,1,0,2.3,19.4,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,46438,0,2,1,0.0,2,2474,4418,1944,47,False,0,Everton,2022-23
Terry Ablade,FWD,Fulham,0.0,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,15193,0,1,3,0.0,0,335,1994,1659,45,False,0,West Ham,2022-23
Timothy Castagne,DEF,Leicester,6.2,0,1,26,1,13.9,258,0.0,0.0,0.0,0.0,92,0,0,3.1,13.0,2022-10-08T14:00:00Z,66,0,0,0,0,10,0,184572,0,1,2,4.0,7,52327,60593,8266,44,False,0,Bournemouth,2022-23
Cédric Soares,DEF,Arsenal,-0.5,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,14630,0,2,3,0.0,0,-828,148,976,42,True,0,Liverpool,2022-23
Albert Sambi Lokonga,MID,Arsenal,0.2,0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,34789,0,2,3,0.0,0,-1759,1572,3331,44,True,0,Liverpool,2022-23
Rico Lewis,DEF,Man City,1.3,0,0,3,0,0.7,573,0.0,0.0,0.0,0.0,97,0,0,0.5,2.4,2022-10-08T14:00:00Z,12,0,0,0,0,10,0,12163,0,0,4,2.0,1,1343,2509,1166,39,True,0,Southampton,2022-23
Brice Samba,GK,Nott'm Forest,0.0,0,0,0,0,0.0,382,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,185,0,1,1,0.0,0,-3,0,3,45,True,0,Aston Villa,2022-23
Richarlison,FWD,Spurs,2.8,0,0,4,0,0.6,454,0.0,0.0,0.0,0.0,93,0,0,0.2,1.4,2022-10-08T16:30:00Z,20,0,0,0,0,10,0,107553,0,1,0,0.0,1,6622,18477,11855,85,False,0,Brighton,2022-23
Asmir Begović,GK,Everton,3.0,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,112807,0,2,1,0.0,0,9629,17009,7380,40,True,0,Man Utd,2022-23
Ludwig Augustinsson,DEF,Aston Villa,0.0,0,0,0,0,0.0,525,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,5380,0,1,1,0.0,0,-438,71,509,43,False,0,Nott'm Forest,2022-23
Kenny Tete,DEF,Fulham,0.8,0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,42832,0,1,3,0.0,0,-11749,622,12371,45,False,0,West Ham,2022-23
Callum Wilson,FWD,Newcastle,3.7,1,0,14,0,31.8,356,0.0,0.0,0.0,0.0,98,1,0,7.8,14.6,2022-10-08T14:00:00Z,83,0,0,0,0,10,0,246912,0,1,5,32.0,5,156525,167695,11170,72,True,0,Brentford,2022-23
Diego Costa,FWD,Wolves,0.2,0,0,1,0,2.2,625,0.0,0.0,0.0,0.0,94,2,0,0.9,1.2,2022-10-08T14:00:00Z,56,0,0,0,0,10,0,56336,0,0,3,6.0,1,22990,30517,7527,55,False,0,Chelsea,2022-23
Kieran Tierney,DEF,Arsenal,2.2,0,0,3,0,0.6,8,0.0,0.0,0.0,0.0,91,0,0,0.1,0.0,2022-10-09T15:30:00Z,8,0,0,0,0,10,0,91159,0,2,3,0.0,1,-1607,3571,5178,48,True,0,Liverpool,2022-23
Ilkay Gündogan,MID,Man City,2.0,0,0,0,0,0.0,300,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,350931,0,0,4,0.0,0,-78304,8516,86820,75,True,0,Southampton,2022-23
Patrick Bamford,FWD,Leeds,1.5,0,0,0,0,3.1,227,0.0,0.0,0.0,0.0,95,1,0,3.9,8.6,2022-10-09T13:00:00Z,61,0,0,0,0,10,0,44936,0,1,2,27.0,2,-613,3387,4000,73,False,0,Crystal Palace,2022-23
Ben Davies,DEF,Spurs,2.5,0,0,26,1,2.1,432,0.0,0.0,0.0,0.0,93,0,0,1.4,11.4,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,77154,0,1,0,0.0,6,-6028,1677,7705,49,False,0,Brighton,2022-23
Conor Coady,DEF,Everton,5.0,0,0,14,0,10.7,475,0.0,0.0,0.0,0.0,96,2,0,2.6,10.8,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,546997,0,2,1,4.0,1,166908,187853,20945,49,True,0,Man Utd,2022-23
Nicolas Pépé,MID,Arsenal,0.0,0,0,0,0,0.0,9,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,12755,0,2,3,0.0,0,-375,0,375,53,True,0,Liverpool,2022-23
Tyrone Mings,DEF,Aston Villa,6.2,0,0,13,0,3.1,39,0.0,0.0,0.0,0.0,99,1,0,1.8,15.2,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,520345,0,1,1,0.0,2,140468,156687,16219,43,False,0,Nott'm Forest,2022-23
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,0,0.0,532,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,18579,0,1,3,0.0,0,-343,598,941,44,False,0,West Ham,2022-23
Harvey White,MID,Spurs,0.5,0,0,0,0,0.0,449,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,57218,0,1,0,0.0,0,-2840,1000,3840,44,False,0,Brighton,2022-23
José Sá,GK,Wolves,1.5,0,0,20,0,0.0,478,0.0,0.0,0.0,0.0,94,3,0,3.0,30.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,4,619353,0,0,3,0.0,2,-6562,31433,37995,50,False,0,Chelsea,2022-23
Demarai Gray,MID,Everton,2.3,0,0,10,0,33.8,189,0.0,0.0,0.0,0.0,96,2,0,6.8,12.6,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,91907,0,2,1,22.0,2,-9733,5347,15080,55,True,0,Man Utd,2022-23
Neeskens Kebano,MID,Fulham,3.3,1,0,16,0,27.5,204,0.0,0.0,0.0,0.0,100,2,0,5.6,26.2,2022-10-09T13:00:00Z,88,0,0,0,0,10,0,7450,0,1,3,2.0,5,-444,230,674,54,False,0,West Ham,2022-23
Antonee Robinson,DEF,Fulham,0.2,0,0,15,0,2.8,217,0.0,0.0,0.0,0.0,100,3,0,2.2,17.6,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,11627,0,1,3,2.0,1,-845,48,893,44,False,0,West Ham,2022-23
Aaron Wan-Bissaka,DEF,Man Utd,0.0,0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,20114,0,2,1,0.0,0,-1050,317,1367,43,False,0,Everton,2022-23
Boubacar Traoré,MID,Wolves,0.2,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,4862,0,0,3,0.0,0,2292,3015,723,45,False,0,Chelsea,2022-23
Dominic Thompson,DEF,Brentford,0.0,0,0,0,0,0.0,98,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2362,0,1,5,0.0,0,-74,0,74,40,False,0,Newcastle,2022-23
James Garner,MID,Everton,0.3,0,0,1,0,0.8,570,0.0,0.0,0.0,0.0,96,0,0,2.8,1.8,2022-10-09T18:00:00Z,15,0,0,0,0,10,0,6978,0,2,1,25.0,1,-333,503,836,45,True,0,Man Utd,2022-23
Matheus Nunes,MID,Wolves,1.2,0,0,12,0,13.5,589,0.0,0.0,0.0,0.0,94,3,0,3.6,10.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,26588,0,0,3,12.0,2,-3106,1724,4830,50,False,0,Chelsea,2022-23
Jordan Pickford,GK,Everton,1.0,0,0,12,0,0.0,182,0.0,0.0,0.0,0.0,96,2,0,1.3,12.8,2022-10-09T18:00:00Z,90,0,0,0,0,10,2,541030,0,2,1,0.0,1,16785,33941,17156,45,True,0,Man Utd,2022-23
Pascal Groß,MID,Brighton,1.5,0,0,15,0,45.7,104,0.0,0.0,0.0,0.0,93,1,0,7.0,12.4,2022-10-08T16:30:00Z,81,0,0,0,0,10,0,2217438,0,1,0,12.0,2,-223260,90865,314125,59,True,0,Spurs,2022-23
Taylor Richards,MID,Brighton,0.0,0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,403,0,1,0,0.0,0,-6,0,6,45,True,0,Spurs,2022-23
Serge Aurier,DEF,Nott'm Forest,-0.2,0,0,2,0,15.3,628,0.0,0.0,0.0,0.0,99,1,0,3.1,16.0,2022-10-10T19:00:00Z,57,0,0,0,0,10,0,1733,0,1,1,0.0,0,509,753,244,45,True,1,Aston Villa,2022-23
Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,58044,0,1,5,0.0,0,2765,6010,3245,39,True,0,Brentford,2022-23
Manuel Akanji,DEF,Man City,5.7,0,1,31,1,1.6,610,0.0,0.0,0.0,0.0,97,0,0,4.4,16.8,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,46754,0,0,4,26.0,7,25732,30571,4839,50,True,0,Southampton,2022-23
Joel Robles,GK,Leeds,0.0,0,0,0,0,0.0,578,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,5140,0,1,2,0.0,0,-32,130,162,40,False,0,Crystal Palace,2022-23
Lucas Torreira di Pascua,MID,Arsenal,0.0,0,0,0,0,0.0,22,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,11429,0,2,3,0.0,0,-554,0,554,45,True,0,Liverpool,2022-23
Rúben Neves,MID,Wolves,0.0,0,0,0,0,0.0,480,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,162005,0,0,3,0.0,0,-62384,734,63118,55,False,0,Chelsea,2022-23
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,54765,0,0,4,0.0,0,-4807,1771,6578,39,True,0,Southampton,2022-23
Emiliano Martínez,GK,Aston Villa,5.2,0,0,12,0,0.0,31,0.0,0.0,0.0,0.0,99,1,0,1.5,14.6,2022-10-10T19:00:00Z,90,0,0,0,0,10,2,607833,0,1,1,0.0,2,77661,93533,15872,49,False,0,Nott'm Forest,2022-23
Siriki Dembélé,MID,Bournemouth,-0.5,0,0,0,0,0.0,74,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,8299,0,1,2,0.0,0,-164,298,462,48,True,0,Leicester,2022-23
Christian Nørgaard,MID,Brentford,0.0,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,15476,0,1,5,0.0,0,-1728,40,1768,53,False,0,Newcastle,2022-23
Arthur Masuaku,DEF,West Ham,0.0,0,0,0,0,0.0,462,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,891,0,1,3,0.0,0,-32,0,32,45,True,0,Fulham,2022-23
Matej Kovár,GK,Man Utd,0.0,0,0,0,0,0.0,615,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,574,0,2,1,0.0,0,-34,0,34,40,False,0,Everton,2022-23
Tariq Lamptey,DEF,Brighton,0.5,0,0,3,0,0.3,114,0.0,0.0,0.0,0.0,93,0,0,0.1,0.2,2022-10-08T16:30:00Z,2,0,0,0,0,10,0,143283,0,1,0,0.0,1,-3729,3690,7419,43,True,0,Spurs,2022-23
Pablo Marí Villar,DEF,Arsenal,0.0,0,0,0,0,0.0,20,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,1965,0,2,3,0.0,0,-59,0,59,45,True,0,Liverpool,2022-23
Scott McKenna,DEF,Nott'm Forest,0.5,0,0,17,0,0.3,385,0.0,0.0,0.0,0.0,99,1,0,2.2,17.6,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,10650,0,1,1,4.0,2,-626,137,763,44,True,0,Aston Villa,2022-23
Sasa Kalajdzic,FWD,Wolves,0.0,0,0,0,0,0.0,608,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2304,0,0,3,0.0,0,482,956,474,54,False,0,Chelsea,2022-23
Jeffrey Schlupp,MID,Crystal Palace,1.5,0,0,10,0,1.0,161,0.0,0.0,0.0,0.0,95,1,0,2.7,24.4,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,14438,0,1,2,2.0,2,-750,572,1322,49,True,0,Leeds,2022-23
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,41099,0,2,1,0.0,0,-884,288,1172,40,False,0,Everton,2022-23
Luke Harris,MID,Fulham,0.0,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,5102,0,1,3,0.0,0,-94,346,440,44,False,0,West Ham,2022-23
Douglas Luiz,MID,Aston Villa,2.8,0,0,14,0,34.5,46,0.0,0.0,0.0,0.0,99,1,0,7.6,13.0,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,55632,0,1,1,28.0,2,1826,6724,4898,48,False,0,Nott'm Forest,2022-23
Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,498,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,660,0,2,3,0.0,0,-11,0,11,40,False,0,Arsenal,2022-23
Jordan Ayew,MID,Crystal Palace,3.5,0,0,3,0,24.1,159,0.0,0.0,0.0,0.0,95,1,0,4.6,4.0,2022-10-09T13:00:00Z,64,0,0,0,0,10,0,32377,0,1,2,18.0,2,4870,6729,1859,54,True,0,Leeds,2022-23
Federico Fernández,DEF,Newcastle,0.0,0,0,0,0,0.0,351,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2776,0,1,5,0.0,0,-159,0,159,44,True,0,Brentford,2022-23
Aaron Cresswell,DEF,West Ham,3.0,0,0,20,0,42.8,457,0.0,0.0,0.0,0.0,100,1,0,6.9,24.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,250600,0,1,3,2.0,2,39911,49989,10078,48,True,0,Fulham,2022-23
Andrew Robertson,DEF,Liverpool,0.1,0,0,0,0,0.0,284,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,281307,0,2,3,0.0,0,-55951,439,56390,67,False,0,Arsenal,2022-23
Pablo Fornals,MID,West Ham,1.7,0,0,12,0,18.8,469,0.0,0.0,0.0,0.0,100,1,0,2.4,3.6,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,83036,0,1,3,2.0,2,-10509,2525,13034,53,True,0,Fulham,2022-23
Marcos Alonso,DEF,Chelsea,0.0,0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,84569,0,0,3,0.0,0,-3110,0,3110,53,True,0,Wolves,2022-23
Nélson Semedo,DEF,Wolves,0.5,0,0,13,0,3.2,482,0.0,0.0,0.0,0.0,94,3,0,1.3,10.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,25663,0,0,3,0.0,1,155,2815,2660,50,False,0,Chelsea,2022-23
