code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2293079,false,90,2023-03-12T14:00:00Z,true,true,3,true,75180,1,Aston Villa,"[{identifier:goals_scored,a:[{value:1,element:40}],h:[{value:1,element:464}]},{identifier:assists,a:[{value:1,element:694}],h:[{value:1,element:603}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[{value:1,element:603}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:31}],h:[{value:3,element:473}]},{identifier:bonus,a:[{value:3,element:694},{value:2,element:40}],h:[{value:1,element:464}]},{identifier:bps,a:[{value:31,element:694},{value:28,element:40},{value:22,element:31},{value:17,element:47},{value:16,element:46},{value:15,element:37},{value:15,element:44},{value:14,element:39},{value:14,element:43},{value:12,element:42},{value:6,element:34},{value:5,element:538},{value:3,element:33},{value:2,element:32},{value:2,element:45},{value:-1,element:711}],h:[{value:26,element:464},{value:18,element:467},{value:17,element:588},{value:16,element:545},{value:15,element:603},{value:14,element:461},{value:14,element:473},{value:11,element:465},{value:11,element:468},{value:10,element:472},{value:4,element:30},{value:4,element:469},{value:-1,element:575}]}]",2,270,27,West Ham,1
2293077,false,90,2023-03-12T16:30:00Z,true,true,4,true,75178,1,Wolves,"[{identifier:goals_scored,a:[{value:1,element:481}],h:[{value:1,element:369},{value:1,element:594}]},{identifier:assists,a:[],h:[{value:1,element:357},{value:1,element:373}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:482},{value:1,element:483}],h:[{value:1,element:594}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:478}],h:[{value:3,element:376}]},{identifier:bonus,a:[],h:[{value:3,element:369},{value:2,element:594},{value:1,element:373}]},{identifier:bps,a:[{value:22,element:478},{value:21,element:481},{value:18,element:459},{value:15,element:480},{value:14,element:698},{value:12,element:484},{value:9,element:482},{value:8,element:503},{value:8,element:589},{value:7,element:476},{value:5,element:477},{value:5,element:491},{value:5,element:516},{value:2,element:483},{value:2,element:486},{value:1,element:487}],h:[{value:27,element:369},{value:26,element:594},{value:23,element:373},{value:16,element:357},{value:15,element:366},{value:15,element:376},{value:14,element:358},{value:13,element:368},{value:10,element:377},{value:8,element:370},{value:6,element:365},{value:3,element:350},{value:2,element:374},{value:1,element:356}]}]",2,268,27,Newcastle,2
2292882,false,90,2023-03-15T19:30:00Z,true,true,3,true,74983,0,Crystal Palace,"[{identifier:goals_scored,a:[],h:[{value:1,element:107}]},{identifier:assists,a:[],h:[{value:1,element:124}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:159},{value:1,element:514}],h:[{value:1,element:120}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:590}],h:[{value:3,element:102}]},{identifier:bonus,a:[],h:[{value:3,element:102},{value:2,element:586},{value:1,element:106},{value:1,element:107},{value:1,element:559}]},{identifier:bps,a:[{value:18,element:157},{value:18,element:590},{value:17,element:165},{value:17,element:167},{value:12,element:170},{value:7,element:18},{value:7,element:169},{value:6,element:161},{value:6,element:171},{value:5,element:514},{value:4,element:160},{value:2,element:168},{value:2,element:725},{value:-1,element:159},{value:-1,element:166}],h:[{value:31,element:102},{value:27,element:586},{value:26,element:106},{value:26,element:107},{value:26,element:559},{value:21,element:109},{value:19,element:124},{value:16,element:104},{value:14,element:120},{value:5,element:116},{value:5,element:596},{value:4,element:103},{value:3,element:108},{value:3,element:119}]}]",2,73,27,Brighton,1
2292878,false,90,2023-03-15T19:30:00Z,true,true,2,true,74979,2,Brentford,"[{identifier:goals_scored,a:[{value:1,element:80},{value:1,element:89}],h:[]},{identifier:assists,a:[{value:1,element:79},{value:1,element:80}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:80},{value:1,element:510}],h:[{value:1,element:410}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[{value:2,element:422}]},{identifier:bonus,a:[{value:3,element:80},{value:2,element:79},{value:1,element:526}],h:[]},{identifier:bps,a:[{value:42,element:80},{value:30,element:79},{value:28,element:526},{value:23,element:89},{value:22,element:92},{value:21,element:81},{value:20,element:85},{value:15,element:510},{value:10,element:688},{value:9,element:88},{value:9,element:95},{value:4,element:86},{value:4,element:93},{value:4,element:580},{value:3,element:78}],h:[{value:12,element:417},{value:12,element:422},{value:12,element:423},{value:10,element:731},{value:9,element:410},{value:9,element:416},{value:9,element:716},{value:8,element:407},{value:4,element:406},{value:4,element:409},{value:3,element:411},{value:3,element:732},{value:2,element:321},{value:2,element:400},{value:2,element:693}]}]",3,69,27,Southampton,0
2293087,false,90,2023-03-17T20:00:00Z,true,true,2,true,75188,2,Newcastle,"[{identifier:goals_scored,a:[{value:2,element:594}],h:[{value:1,element:585}]},{identifier:assists,a:[{value:1,element:373}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:358}],h:[{value:1,element:349},{value:1,element:493},{value:1,element:585},{value:1,element:602},{value:1,element:729}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:376}],h:[{value:2,element:729}]},{identifier:bonus,a:[{value:3,element:594},{value:2,element:373}],h:[{value:1,element:585}]},{identifier:bps,a:[{value:54,element:594},{value:28,element:373},{value:16,element:365},{value:15,element:357},{value:15,element:374},{value:12,element:370},{value:12,element:376},{value:9,element:377},{value:8,element:366},{value:6,element:552},{value:5,element:350},{value:5,element:358},{value:3,element:368}],h:[{value:25,element:585},{value:17,element:628},{value:11,element:729},{value:11,element:730},{value:9,element:602},{value:5,element:507},{value:4,element:387},{value:4,element:734},{value:3,element:394},{value:3,element:582},{value:2,element:349},{value:2,element:493},{value:2,element:681},{value:1,element:295},{value:1,element:391}]}]",3,278,28,Nott'm Forest,1
2293081,false,90,2023-03-18T15:00:00Z,true,true,2,true,75182,0,Bournemouth,"[{identifier:goals_scored,a:[],h:[{value:1,element:42},{value:1,element:46},{value:1,element:47}]},{identifier:assists,a:[],h:[{value:1,element:39},{value:1,element:40},{value:1,element:45}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:64},{value:1,element:70},{value:1,element:404},{value:1,element:576}],h:[{value:1,element:37}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:574}],h:[{value:3,element:31}]},{identifier:bonus,a:[],h:[{value:3,element:39},{value:3,element:46},{value:1,element:47}]},{identifier:bps,a:[{value:19,element:574},{value:16,element:64},{value:16,element:576},{value:15,element:73},{value:15,element:404},{value:12,element:705},{value:11,element:57},{value:10,element:70},{value:7,element:505},{value:7,element:723},{value:4,element:60},{value:4,element:66},{value:3,element:62},{value:3,element:718}],h:[{value:41,element:39},{value:41,element:46},{value:33,element:47},{value:30,element:43},{value:28,element:31},{value:28,element:44},{value:24,element:694},{value:23,element:42},{value:19,element:45},{value:16,element:40},{value:14,element:37},{value:3,element:32},{value:-1,element:34}]}]",2,272,28,Aston Villa,3
2293082,false,90,2023-03-18T15:00:00Z,true,true,3,true,75183,1,Leicester,"[{identifier:goals_scored,a:[{value:1,element:264}],h:[{value:1,element:88}]},{identifier:assists,a:[{value:1,element:261}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:261},{value:1,element:269}],h:[{value:1,element:79}]},{identifier:red_cards,a:[],h:[{value:1,element:94}]},{identifier:saves,a:[{value:1,element:548}],h:[]},{identifier:bonus,a:[{value:1,element:256}],h:[{value:3,element:88},{value:2,element:510}]},{identifier:bps,a:[{value:21,element:256},{value:20,element:264},{value:20,element:727},{value:19,element:265},{value:15,element:257},{value:15,element:258},{value:14,element:261},{value:10,element:548},{value:8,element:715},{value:7,element:266},{value:4,element:549},{value:3,element:255},{value:2,element:262}],h:[{value:34,element:88},{value:23,element:510},{value:17,element:79},{value:15,element:85},{value:15,element:92},{value:15,element:526},{value:12,element:580},{value:11,element:81},{value:11,element:89},{value:9,element:95},{value:3,element:78},{value:3,element:80},{value:3,element:83},{value:1,element:688},{value:-6,element:94}]}]",3,273,28,Brentford,1
2293088,false,90,2023-03-18T15:00:00Z,true,true,2,true,75189,3,Spurs,"[{identifier:goals_scored,a:[{value:1,element:427},{value:1,element:448},{value:1,element:733}],h:[{value:1,element:400},{value:1,element:407},{value:1,element:411}]},{identifier:assists,a:[{value:1,element:428},{value:1,element:446}],h:[{value:1,element:21},{value:1,element:400},{value:1,element:528}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:441}],h:[{value:1,element:731}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:426}],h:[]},{identifier:bonus,a:[],h:[{value:3,element:407},{value:3,element:411},{value:1,element:400}]},{identifier:bps,a:[{value:27,element:427},{value:24,element:513},{value:24,element:733},{value:23,element:446},{value:21,element:428},{value:19,element:433},{value:16,element:426},{value:16,element:448},{value:14,element:443},{value:13,element:430},{value:10,element:441},{value:4,element:432},{value:4,element:445},{value:3,element:454},{value:-1,element:450}],h:[{value:32,element:407},{value:32,element:411},{value:31,element:400},{value:17,element:21},{value:16,element:528},{value:15,element:321},{value:15,element:417},{value:13,element:409},{value:13,element:420},{value:12,element:406},{value:11,element:405},{value:7,element:422},{value:5,element:731},{value:4,element:410},{value:4,element:693},{value:3,element:423}]}]",3,279,28,Southampton,3
2293089,false,90,2023-03-18T15:00:00Z,true,true,2,true,75190,4,Leeds,"[{identifier:goals_scored,a:[{value:1,element:222},{value:1,element:225},{value:1,element:233},{value:1,element:244}],h:[{value:1,element:477},{value:1,element:682}]},{identifier:assists,a:[{value:1,element:240},{value:1,element:245},{value:1,element:619}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:222},{value:1,element:238},{value:1,element:239},{value:1,element:245},{value:1,element:720}],h:[{value:1,element:459},{value:1,element:482},{value:1,element:721}]},{identifier:red_cards,a:[],h:[{value:1,element:477},{value:1,element:589}]},{identifier:saves,a:[{value:6,element:238}],h:[]},{identifier:bonus,a:[{value:2,element:233},{value:1,element:244}],h:[{value:3,element:682}]},{identifier:bps,a:[{value:27,element:233},{value:24,element:244},{value:20,element:225},{value:18,element:238},{value:17,element:222},{value:16,element:619},{value:15,element:240},{value:15,element:691},{value:12,element:230},{value:11,element:245},{value:9,element:227},{value:9,element:239},{value:9,element:246},{value:5,element:235},{value:4,element:720}],h:[{value:30,element:682},{value:18,element:698},{value:14,element:484},{value:13,element:477},{value:13,element:480},{value:10,element:516},{value:9,element:721},{value:8,element:478},{value:8,element:486},{value:7,element:503},{value:6,element:459},{value:5,element:476},{value:5,element:491},{value:1,element:483},{value:-4,element:482},{value:-6,element:704},{value:-9,element:589}]}]",2,280,28,Wolves,2
2293084,false,90,2023-03-18T17:30:00Z,true,true,4,true,75185,2,Everton,"[{identifier:goals_scored,a:[{value:1,element:185},{value:1,element:686}],h:[{value:1,element:145},{value:1,element:690}]},{identifier:assists,a:[{value:1,element:185},{value:1,element:199}],h:[{value:1,element:146}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:534},{value:1,element:611}],h:[{value:1,element:146},{value:1,element:520}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:182}],h:[{value:1,element:133}]},{identifier:bonus,a:[{value:3,element:185}],h:[{value:2,element:145},{value:2,element:690}]},{identifier:bps,a:[{value:37,element:185},{value:28,element:686},{value:20,element:199},{value:18,element:182},{value:13,element:180},{value:13,element:193},{value:9,element:186},{value:9,element:189},{value:9,element:577},{value:8,element:178},{value:8,element:534},{value:5,element:611},{value:3,element:194}],h:[{value:31,element:145},{value:31,element:690},{value:26,element:146},{value:19,element:139},{value:15,element:133},{value:15,element:724},{value:14,element:272},{value:12,element:689},{value:11,element:132},{value:9,element:520},{value:8,element:140},{value:4,element:136},{value:3,element:48},{value:3,element:141}]}]",2,275,28,Chelsea,2
2293080,false,90,2023-03-19T14:00:00Z,true,true,4,true,75181,1,Crystal Palace,"[{identifier:goals_scored,a:[{value:1,element:161}],h:[{value:2,element:13},{value:1,element:3},{value:1,element:19}]},{identifier:assists,a:[],h:[{value:1,element:8},{value:1,element:10},{value:1,element:13},{value:1,element:111}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:153}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:590}],h:[{value:3,element:15}]},{identifier:bonus,a:[{value:1,element:161}],h:[{value:3,element:13},{value:2,element:3}]},{identifier:bps,a:[{value:28,element:161},{value:21,element:167},{value:19,element:156},{value:18,element:514},{value:12,element:153},{value:11,element:158},{value:10,element:171},{value:10,element:590},{value:7,element:170},{value:5,element:169},{value:3,element:159},{value:3,element:166},{value:3,element:725},{value:2,element:163},{value:-3,element:160}],h:[{value:53,element:13},{value:32,element:3},{value:25,element:10},{value:25,element:19},{value:19,element:111},{value:16,element:5},{value:14,element:6},{value:14,element:8},{value:14,element:16},{value:13,element:7},{value:13,element:15},{value:13,element:313},{value:3,element:12},{value:3,element:710},{value:2,element:130}]}]",2,271,28,Arsenal,4
2293096,false,90,2023-04-01T11:30:00Z,true,true,5,true,75197,1,Liverpool,"[{identifier:goals_scored,a:[{value:1,element:283}],h:[{value:1,element:300},{value:1,element:301},{value:1,element:305},{value:1,element:319}]},{identifier:assists,a:[{value:1,element:288}],h:[{value:1,element:301},{value:1,element:303},{value:1,element:305},{value:1,element:319}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:283}],h:[{value:1,element:315}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:281}],h:[]},{identifier:bonus,a:[],h:[{value:3,element:301},{value:2,element:305},{value:1,element:319}]},{identifier:bps,a:[{value:21,element:281},{value:21,element:283},{value:19,element:280},{value:17,element:288},{value:14,element:275},{value:14,element:285},{value:12,element:290},{value:10,element:284},{value:9,element:294},{value:6,element:282},{value:5,element:279},{value:5,element:680},{value:3,element:274},{value:3,element:278},{value:2,element:292},{value:1,element:297}],h:[{value:52,element:301},{value:44,element:305},{value:37,element:319},{value:30,element:300},{value:23,element:303},{value:16,element:308},{value:13,element:312},{value:13,element:610},{value:11,element:302},{value:11,element:307},{value:11,element:315},{value:3,element:311},{value:2,element:316}]}]",4,287,29,Man City,4
2293091,false,90,2023-04-01T14:00:00Z,true,true,4,true,75191,1,Leeds,"[{identifier:goals_scored,a:[{value:1,element:244}],h:[{value:2,element:28},{value:1,element:3},{value:1,element:10}]},{identifier:assists,a:[],h:[{value:1,element:7},{value:1,element:19},{value:1,element:111}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:227},{value:1,element:230}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:238}],h:[{value:4,element:15}]},{identifier:bonus,a:[],h:[{value:3,element:28},{value:2,element:3},{value:1,element:7}]},{identifier:bps,a:[{value:22,element:244},{value:20,element:245},{value:12,element:235},{value:12,element:508},{value:10,element:238},{value:9,element:246},{value:8,element:222},{value:7,element:230},{value:6,element:239},{value:5,element:221},{value:5,element:233},{value:4,element:240},{value:2,element:225},{value:2,element:700},{value:1,element:720},{value:-1,element:227}],h:[{value:45,element:28},{value:34,element:3},{value:32,element:7},{value:25,element:10},{value:24,element:19},{value:23,element:111},{value:16,element:5},{value:15,element:15},{value:15,element:16},{value:10,element:6},{value:9,element:313},{value:7,element:130},{value:4,element:25},{value:3,element:12},{value:3,element:13},{value:1,element:8}]}]",2,281,29,Arsenal,4
2293090,false,90,2023-04-01T14:00:00Z,true,true,2,true,75192,1,Fulham,"[{identifier:goals_scored,a:[{value:1,element:346}],h:[{value:1,element:66},{value:1,element:535}]},{identifier:assists,a:[{value:1,element:211}],h:[{value:1,element:69}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:200},{value:1,element:215},{value:1,element:217},{value:1,element:346}],h:[{value:1,element:64}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:2}],h:[{value:1,element:574}]},{identifier:bonus,a:[{value:2,element:211}],h:[{value:3,element:66},{value:1,element:535}]},{identifier:bps,a:[{value:24,element:211},{value:19,element:2},{value:18,element:346},{value:16,element:201},{value:14,element:470},{value:13,element:217},{value:12,element:205},{value:12,element:220},{value:12,element:562},{value:6,element:215},{value:4,element:726},{value:3,element:1},{value:3,element:212},{value:3,element:618},{value:2,element:231},{value:-5,element:200}],h:[{value:32,element:66},{value:22,element:535},{value:21,element:70},{value:12,element:69},{value:12,element:404},{value:12,element:576},{value:11,element:73},{value:11,element:574},{value:8,element:75},{value:8,element:505},{value:5,element:64},{value:3,element:57},{value:3,element:705},{value:3,element:714}]}]",2,282,29,Bournemouth,2
2293092,false,90,2023-04-01T14:00:00Z,true,true,3,true,75193,3,Brentford,"[{identifier:goals_scored,a:[{value:1,element:78},{value:1,element:80},{value:1,element:92}],h:[{value:1,element:103},{value:1,element:116},{value:1,element:124}]},{identifier:assists,a:[{value:2,element:95},{value:1,element:88}],h:[{value:1,element:102},{value:1,element:107},{value:1,element:123}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:510}],h:[{value:1,element:104},{value:1,element:116}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:11,element:81}],h:[{value:2,element:102}]},{identifier:bonus,a:[{value:3,element:80},{value:2,element:81},{value:1,element:95}],h:[]},{identifier:bps,a:[{value:35,element:80},{value:33,element:81},{value:32,element:95},{value:28,element:92},{value:25,element:78},{value:16,element:88},{value:12,element:526},{value:9,element:580},{value:6,element:79},{value:6,element:87},{value:3,element:89},{value:1,element:83},{value:1,element:85}],h:[{value:29,element:124},{value:28,element:103},{value:26,element:116},{value:24,element:120},{value:23,element:102},{value:21,element:107},{value:17,element:586},{value:16,element:109},{value:12,element:123},{value:11,element:106},{value:8,element:559},{value:7,element:104},{value:3,element:125},{value:2,element:679}]}]",3,283,29,Brighton,3
2293094,false,90,2023-04-01T14:00:00Z,true,true,2,true,75195,1,Leicester,"[{identifier:goals_scored,a:[{value:1,element:256}],h:[{value:1,element:168}]},{identifier:assists,a:[{value:1,element:258}],h:[{value:1,element:159},{value:1,element:169}]},{identifier:own_goals,a:[{value:1,element:548}],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:265},{value:1,element:266},{value:1,element:709},{value:1,element:727}],h:[{value:1,element:167},{value:1,element:168},{value:1,element:169}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:8,element:548}],h:[{value:1,element:152}]},{identifier:bonus,a:[{value:2,element:258},{value:1,element:256}],h:[{value:3,element:168}]},{identifier:bps,a:[{value:24,element:258},{value:21,element:256},{value:19,element:548},{value:18,element:612},{value:8,element:270},{value:8,element:727},{value:7,element:265},{value:6,element:264},{value:5,element:266},{value:4,element:271},{value:3,element:261},{value:3,element:262},{value:3,element:715},{value:2,element:709}],h:[{value:26,element:168},{value:20,element:170},{value:18,element:169},{value:15,element:159},{value:13,element:514},{value:11,element:152},{value:11,element:165},{value:11,element:171},{value:10,element:156},{value:10,element:167},{value:7,element:161},{value:4,element:166},{value:3,element:163}]}]",3,285,29,Crystal Palace,2
2293098,false,90,2023-04-01T14:00:00Z,true,true,2,true,75199,1,Wolves,"[{identifier:goals_scored,a:[{value:1,element:483}],h:[{value:1,element:394}]},{identifier:assists,a:[{value:1,element:486}],h:[{value:1,element:703}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:480},{value:1,element:482},{value:1,element:489},{value:1,element:503},{value:1,element:704}],h:[{value:1,element:394},{value:1,element:523},{value:1,element:582}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:478}],h:[]},{identifier:bonus,a:[{value:3,element:483},{value:2,element:478}],h:[{value:2,element:394}]},{identifier:bps,a:[{value:22,element:483},{value:21,element:478},{value:17,element:484},{value:14,element:489},{value:12,element:480},{value:12,element:486},{value:12,element:698},{value:9,element:459},{value:9,element:589},{value:7,element:482},{value:7,element:491},{value:7,element:682},{value:3,element:503},{value:3,element:558},{value:2,element:625},{value:-1,element:704}],h:[{value:21,element:394},{value:16,element:493},{value:16,element:703},{value:14,element:523},{value:13,element:730},{value:9,element:585},{value:9,element:729},{value:8,element:507},{value:7,element:536},{value:6,element:582},{value:5,element:602},{value:4,element:295},{value:3,element:388},{value:3,element:397},{value:2,element:583}]}]",2,289,29,Nott'm Forest,1
2293093,false,90,2023-04-01T16:30:00Z,true,true,4,true,75194,2,Aston Villa,"[{identifier:goals_scored,a:[{value:1,element:37},{value:1,element:40}],h:[]},{identifier:assists,a:[{value:1,element:46},{value:1,element:47}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:32},{value:1,element:33},{value:1,element:53}],h:[{value:1,element:132},{value:1,element:139},{value:1,element:724}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:7,element:31}],h:[]},{identifier:bonus,a:[{value:3,element:31},{value:2,element:39},{value:2,element:40}],h:[]},{identifier:bps,a:[{value:34,element:31},{value:29,element:39},{value:29,element:40},{value:28,element:694},{value:26,element:37},{value:24,element:44},{value:22,element:47},{value:20,element:538},{value:18,element:46},{value:8,element:32},{value:4,element:42},{value:3,element:479},{value:2,element:45},{value:-1,element:33},{value:-1,element:53}],h:[{value:28,element:146},{value:21,element:520},{value:17,element:724},{value:14,element:112},{value:12,element:690},{value:11,element:132},{value:8,element:133},{value:7,element:145},{value:7,element:708},{value:6,element:136},{value:4,element:139},{value:3,element:134},{value:3,element:140},{value:1,element:148},{value:-5,element:699}]}]",2,284,29,Chelsea,0
2293099,false,90,2023-04-02T13:00:00Z,true,true,3,true,75200,0,Southampton,"[{identifier:goals_scored,a:[],h:[{value:1,element:472}]},{identifier:assists,a:[],h:[{value:1,element:588}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:410},{value:1,element:623}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:422}],h:[{value:3,element:455}]},{identifier:bonus,a:[],h:[{value:3,element:472},{value:2,element:588},{value:1,element:455}]},{identifier:bps,a:[{value:18,element:407},{value:16,element:422},{value:15,element:321},{value:14,element:410},{value:14,element:417},{value:14,element:623},{value:11,element:409},{value:6,element:405},{value:4,element:693},{value:4,element:732},{value:3,element:21},{value:3,element:400},{value:3,element:406},{value:3,element:731},{value:2,element:528}],h:[{value:46,element:472},{value:31,element:588},{value:27,element:455},{value:25,element:461},{value:23,element:467},{value:22,element:545},{value:18,element:603},{value:10,element:464},{value:6,element:30},{value:6,element:465},{value:3,element:457},{value:3,element:469},{value:-1,element:458}]}]",2,290,29,West Ham,1
2293097,false,90,2023-04-02T15:30:00Z,true,true,4,true,75198,0,Man Utd,"[{identifier:goals_scored,a:[],h:[{value:1,element:356},{value:1,element:373}]},{identifier:assists,a:[],h:[{value:1,element:357},{value:1,element:368}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:327}],h:[{value:1,element:376}]},{identifier:bonus,a:[],h:[{value:3,element:357},{value:2,element:373},{value:1,element:356},{value:1,element:377}]},{identifier:bps,a:[{value:19,element:533},{value:17,element:327},{value:16,element:332},{value:14,element:342},{value:12,element:329},{value:12,element:333},{value:8,element:609},{value:6,element:728},{value:5,element:331},{value:4,element:338},{value:4,element:340},{value:4,element:701},{value:3,element:335},{value:3,element:345},{value:2,element:337},{value:2,element:347}],h:[{value:48,element:357},{value:27,element:373},{value:26,element:356},{value:26,element:377},{value:25,element:368},{value:24,element:358},{value:22,element:376},{value:21,element:366},{value:15,element:374},{value:13,element:370},{value:9,element:195},{value:7,element:594},{value:6,element:365},{value:4,element:371},{value:4,element:552}]}]",3,288,29,Newcastle,2
2293095,false,90,2023-04-03T19:00:00Z,true,true,2,true,75196,1,Spurs,"[{identifier:goals_scored,a:[{value:1,element:427}],h:[{value:1,element:180}]},{identifier:assists,a:[{value:1,element:443}],h:[{value:1,element:193}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:427},{value:1,element:443},{value:1,element:513}],h:[]},{identifier:red_cards,a:[{value:1,element:431}],h:[{value:1,element:185}]},{identifier:saves,a:[{value:5,element:425}],h:[]},{identifier:bonus,a:[{value:3,element:513},{value:2,element:427}],h:[{value:2,element:180}]},{identifier:bps,a:[{value:26,element:513},{value:22,element:427},{value:21,element:425},{value:19,element:443},{value:15,element:433},{value:14,element:430},{value:13,element:448},{value:11,element:441},{value:9,element:446},{value:8,element:733},{value:3,element:428},{value:2,element:435},{value:-7,element:431}],h:[{value:22,element:180},{value:21,element:193},{value:16,element:577},{value:15,element:611},{value:14,element:186},{value:13,element:534},{value:10,element:199},{value:9,element:178},{value:8,element:189},{value:7,element:182},{value:7,element:194},{value:5,element:190},{value:3,element:570},{value:3,element:686},{value:-10,element:185}]}]",3,286,29,Everton,1
