name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Ollie Watkins,FWD,Aston Villa,2.0,0,0,1,1,3.1,40,225,0,0,1.7,4.0,2022-01-22T12:30:00Z,78,0,0,0,0,23,0,1182642,1,0,10.0,2,-6963,89340,96303,77,False,0,Everton,Watkins
Ethan Pinnock,DEF,Brentford,1.0,0,0,10,0,5.5,91,222,2,0,4.6,16.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,319474,2,1,24.0,1,-7655,3290,10945,45,True,0,Wolves,Pinnock
Aaron Lennon,MID,Burnley,5.0,0,0,6,1,1.8,575,221,0,0,0.8,6.4,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,5854,0,0,0.0,3,1682,2372,690,49,False,0,Arsenal,Lennon
Aaron Lennon,MID,Burnley,5.0,0,0,1,1,1.5,575,164,0,0,1.0,4.8,2022-02-05T18:00:00Z,65,0,0,0,0,23,0,5854,0,0,4.0,3,1682,2372,690,49,True,0,Watford,Lennon
Vitaly Janelt,MID,Brentford,3.8,0,0,10,0,25.5,84,222,2,0,3.7,11.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,9595,2,1,0.0,2,-245,238,483,50,True,0,Wolves,Janelt
Kris Moore,DEF,Leeds,0.5,0,0,0,0,0.0,657,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,847,1,0,0.0,0,38,16684,16646,40,True,0,Newcastle,Moore
Davinson Sánchez,DEF,Spurs,0.0,0,0,17,0,0.7,367,223,2,0,2.7,24.0,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,287945,0,2,2.0,1,-3843,16559,20402,46,False,0,Chelsea,Sánchez
Kieran Trippier,DEF,Newcastle,4.0,0,1,28,1,13.7,678,226,0,0,3.2,18.0,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,40921,1,0,0.0,7,10738,14865,4127,50,False,0,Leeds,Trippier
Mark Gillespie,GK,Newcastle,-0.5,0,0,0,0,0.0,514,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,23970,1,0,0.0,0,-475,181,656,40,False,0,Leeds,Gillespie
Bryan Mbeumo,MID,Brentford,3.5,1,0,21,0,22.5,96,222,2,0,6.9,28.6,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,108041,2,1,18.0,5,-5522,4469,9991,53,True,0,Wolves,Mbeumo
Abdoulaye Doucouré,MID,Everton,2.0,0,0,15,0,1.4,173,225,1,0,2.8,18.8,2022-01-22T12:30:00Z,64,0,0,0,0,23,0,139613,1,0,8.0,2,-10449,1621,12070,54,True,0,Aston Villa,Doucouré
Tim Krul,GK,Norwich,0.0,0,0,0,0,0.0,314,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,122372,3,0,0.0,0,-6435,793,7228,45,False,0,Watford,Krul
Jacob Sørensen,DEF,Norwich,1.0,0,0,5,0,0.3,327,230,0,0,0.3,2.4,2022-01-21T20:00:00Z,20,0,0,0,0,23,0,4380,3,0,0.0,1,31,85,54,43,False,0,Watford,Sørensen
Jamal Lewis,DEF,Newcastle,-0.5,0,0,0,0,0.0,311,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,8378,1,0,0.0,0,-35,161,196,42,False,0,Leeds,Lewis
Remi Matthews,GK,Crystal Palace,-1.0,0,0,0,0,0.0,561,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,16040,3,1,0.0,0,-562,75,637,40,True,0,Liverpool,Matthews
Rodrigo Hernandez,MID,Man City,3.5,0,0,14,0,11.1,266,229,1,0,4.0,15.0,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,86192,1,1,14.0,2,130,4290,4160,55,False,0,Southampton,Rodrigo
Winston Reid,DEF,West Ham,0.0,0,0,0,0,0.0,410,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,76690,0,1,0.0,0,-1185,0,1185,39,False,0,Man Utd,Reid
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,0,0,0.0,283,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,34100,0,1,0.0,0,-1836,0,1836,44,True,0,West Ham,Tuanzebe
Ademola Lookman,MID,Leicester,2.5,0,0,3,1,22.8,587,227,0,0,8.1,11.4,2022-01-23T14:00:00Z,77,0,0,0,0,23,0,45686,1,1,47.0,3,-3692,113451,117143,60,True,0,Brighton,Lookman
Hakim Ziyech,MID,Chelsea,8.2,0,3,41,1,29.7,131,223,0,1,13.2,62.6,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,44323,0,2,40.0,11,2001,3946,1945,73,True,0,Spurs,Ziyech
Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,0,0.0,606,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,3669,0,2,0.0,0,-89,102,191,40,True,0,Spurs,Bettinelli
Kaide Gordon,MID,Liverpool,1.5,0,0,0,0,0.0,625,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,449,3,1,0.0,0,34,79,45,45,False,0,Crystal Palace,Gordon
Sonny Perkins,MID,West Ham,0.3,0,0,0,0,0.0,634,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,405,0,1,0.0,0,22,40,18,45,False,0,Man Utd,Perkins
Patrick Bamford,FWD,Leeds,0.0,0,0,0,0,0.0,189,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,270518,1,0,0.0,0,-1874,1174,3048,77,True,0,Newcastle,Bamford
Ben Nelson,DEF,Leicester,0.0,0,0,0,0,0.0,645,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,1152,1,1,0.0,0,29,101,72,40,True,0,Brighton,Nelson
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0.0,27,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,206,0,0,0.0,0,0,0,0,45,True,0,Burnley,Saliba
Salomón Rondón,FWD,Everton,0.5,0,0,0,0,0.0,591,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,17932,1,0,0.0,0,-1717,460,2177,60,True,0,Aston Villa,Rondón
Marc Albrighton,MID,Leicester,1.5,0,0,4,0,0.3,202,227,1,0,0.8,7.4,2022-01-23T14:00:00Z,26,0,0,0,0,23,0,10784,1,1,0.0,1,-69,129,198,52,True,0,Brighton,Albrighton
Francisco Jorge Tomás Oliveira,MID,Wolves,2.0,0,0,0,0,0.0,689,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,125,2,1,0.0,0,91,115,24,55,False,0,Brentford,Chiquinho
Kevin Long,DEF,Burnley,-1.0,0,0,0,0,0.0,103,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,15288,0,0,0.0,0,3325,126644,123319,40,False,0,Arsenal,Long
Kevin Long,DEF,Burnley,-1.0,0,0,0,0,0.0,103,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,15288,0,0,0.0,0,3325,126644,123319,40,True,0,Watford,Long
Jamie Vardy,FWD,Leicester,0.0,0,0,0,0,0.0,205,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,878587,1,1,0.0,0,-74997,643,75640,103,True,0,Brighton,Vardy
Alisson Ramses Becker,GK,Liverpool,5.5,0,0,16,0,0.0,231,224,1,0,3.2,32.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,4,662516,3,1,0.0,3,8981,19126,10145,60,False,0,Crystal Palace,Alisson
Emiliano Buendía Stati,MID,Aston Villa,6.0,0,2,27,1,1.8,43,225,0,1,11.0,59.4,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,89212,1,0,49.0,10,2629,5875,3246,62,False,0,Everton,Buendía
Miguel Almirón,MID,Newcastle,0.0,0,0,0,0,0.0,308,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,19606,1,0,0.0,0,-482,162,644,51,False,0,Leeds,Almirón
Pablo Fornals,MID,West Ham,4.3,0,0,14,0,3.8,423,228,1,0,2.7,4.6,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,131074,0,1,19.0,2,1045,6094,5049,60,False,0,Man Utd,Fornals
Moisés Caicedo,MID,Brighton,0.0,0,0,0,0,0.0,538,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,399,1,1,0.0,0,-4,0,4,45,False,0,Leicester,Caicedo
Thomas McGill,GK,Brighton,0.0,0,0,0,0,0.0,688,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,105,1,1,0.0,0,81,100,19,40,False,0,Leicester,McGill
Andros Townsend,MID,Everton,0.5,0,0,6,0,16.3,482,225,1,0,2.4,5.2,2022-01-22T12:30:00Z,55,0,0,0,0,23,0,233516,1,0,2.0,1,-7623,1825,9448,52,True,0,Aston Villa,Townsend
Jonjo Shelvey,MID,Newcastle,5.5,0,3,31,1,1.1,291,226,0,1,6.8,52.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,8102,1,0,14.0,11,-485,546,1031,53,False,0,Leeds,Shelvey
Matt Doherty,DEF,Spurs,2.0,0,0,11,0,1.3,360,223,2,0,3.0,10.2,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,22110,0,2,18.0,1,289,635,346,47,False,0,Chelsea,Doherty
Jean-Philippe Gbamin,MID,Everton,0.0,0,0,0,0,0.0,504,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,2865,1,0,0.0,0,-13,37,50,44,True,0,Aston Villa,Gbamin
Elliot Anderson,MID,Newcastle,-0.5,0,0,0,0,0.0,609,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1648,1,0,0.0,0,14,97,83,45,False,0,Leeds,Anderson
Yan Valery,DEF,Southampton,-1.0,0,0,0,0,0.0,546,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,46149,1,1,0.0,0,21,1172,1151,39,True,0,Man City,Valery
Charlie Goode,DEF,Brentford,0.0,0,0,0,0,0.0,87,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,133101,2,1,0.0,0,-5324,127007,132331,39,True,0,Wolves,Goode
Marcos Alonso,DEF,Chelsea,1.5,0,0,1,0,0.3,122,223,0,0,0.2,1.2,2022-01-23T16:30:00Z,3,0,0,0,0,23,0,1031872,0,2,0.0,1,-57059,23173,80232,57,True,0,Spurs,Alonso
Pelenda Joshua Dasilva,MID,Brentford,0.0,0,0,0,0,0.0,82,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,770,2,1,0.0,0,1,17,16,53,True,0,Wolves,Dasilva
Allan Marques Loureiro,MID,Everton,0.0,0,0,2,0,14.6,171,225,0,0,2.7,12.2,2022-01-22T12:30:00Z,39,0,0,0,0,23,0,315046,1,0,0.0,0,-23114,1728,24842,44,True,1,Aston Villa,Allan
Oleksandr Zinchenko,DEF,Man City,0.0,0,0,0,0,0.0,264,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,71565,1,1,0.0,0,-8587,45,8632,53,False,0,Southampton,Zinchenko
Nathaniel Phillips,DEF,Liverpool,0.8,0,0,0,0,0.0,241,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,12114,3,1,0.0,0,-98,15,113,42,False,0,Crystal Palace,Phillips
Adam Armstrong,FWD,Southampton,-0.3,0,0,0,0,0.0,525,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,146174,1,1,0.0,0,-8272,1299,9571,58,True,0,Man City,A.Armstrong
Joshua Sargent,FWD,Norwich,5.7,0,3,63,1,13.4,516,230,0,2,13.6,76.6,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,12196,3,0,46.0,13,294,912,618,54,False,0,Watford,Sargent
Phil Bardsley,DEF,Burnley,-1.0,0,0,0,0,0.0,99,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,51010,0,0,0.0,0,-409,406,815,39,False,0,Arsenal,Bardsley
Phil Bardsley,DEF,Burnley,-1.0,0,0,0,0,0.0,99,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,51010,0,0,0.0,0,-409,406,815,39,True,0,Watford,Bardsley
Thomas Dickson-Peters,FWD,Norwich,0.0,0,0,0,0,0.0,649,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,5029,3,0,0.0,0,-925,0,925,45,False,0,Watford,Dickson-Peters
James Milner,MID,Liverpool,2.0,0,0,2,0,0.0,221,224,0,0,0.2,2.2,2022-01-23T14:00:00Z,1,0,0,0,0,23,0,7553,3,1,0.0,1,-105,114,219,49,False,0,Crystal Palace,Milner
Lewis Brunt,MID,Leicester,0.0,0,0,0,0,0.0,646,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,333,1,1,0.0,0,1,35,34,45,True,0,Brighton,Brunt
Jed Steer,GK,Aston Villa,0.0,0,0,0,0,0.0,28,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,242458,1,0,0.0,0,4833,13469,8636,39,False,0,Everton,Steer
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,2.5,0,0,0,0,0.0,690,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,138,0,2,0.0,0,105,128,23,45,True,0,Spurs,Kenedy
Mark Noble,MID,West Ham,0.0,0,0,0,0,0.0,406,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,62389,0,1,0.0,0,-3632,111,3743,44,False,0,Man Utd,Noble
Harvey White,MID,Spurs,-0.5,0,0,0,0,0.0,668,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,957,0,2,0.0,0,584,16704,16120,44,False,0,Chelsea,White
Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,562,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,8140,1,0,0.0,0,-435,0,435,39,True,0,Newcastle,Drameh
Pierre-Emerick Aubameyang,FWD,Arsenal,0.0,0,0,0,0,0.0,4,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,129198,0,0,0.0,0,-3645,106,3751,96,True,0,Burnley,Aubameyang
José Malheiro de Sá,GK,Wolves,4.0,0,0,7,0,0.0,475,222,1,0,0.8,8.2,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,666350,2,1,0.0,1,116193,128610,12417,52,False,1,Brentford,Sá
Fraser Forster,GK,Southampton,1.3,0,0,18,0,0.0,333,229,1,0,3.4,34.2,2022-01-22T17:30:00Z,90,0,0,0,0,23,4,66974,1,1,0.0,3,739,3204,2465,44,True,0,Man City,Forster
Matthew Cash,DEF,Aston Villa,3.0,0,0,19,1,1.2,44,225,0,0,1.4,13.2,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,400893,1,0,0.0,5,2213,20929,18716,51,False,1,Everton,Cash
Allan Saint-Maximin,FWD,Newcastle,4.5,0,0,9,1,53.2,307,226,0,0,9.4,15.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,1148176,1,0,25.0,1,205728,235242,29514,67,False,1,Leeds,Saint-Maximin
Jarrad Branthwaite,DEF,Everton,0.0,0,0,0,0,0.0,544,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,34189,1,0,0.0,0,-3469,218,3687,40,True,0,Aston Villa,Branthwaite
Joel Ward,DEF,Crystal Palace,0.0,0,0,2,0,0.2,474,224,3,0,0.8,7.6,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,22518,3,1,0.0,0,-506,362,868,45,True,1,Liverpool,Ward
Milot Rashica,MID,Norwich,3.3,1,0,15,1,29.3,449,230,0,0,6.4,19.4,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,8519,3,0,15.0,6,611,975,364,52,False,0,Watford,Rashica
Vladimir Coufal,DEF,West Ham,6.3,0,1,24,1,1.4,418,228,0,0,1.3,12.0,2022-01-22T15:00:00Z,69,0,0,0,0,23,0,570858,0,1,0.0,7,-25015,9255,34270,47,False,0,Man Utd,Coufal
Fabian Delph,MID,Everton,0.0,0,0,0,0,0.0,163,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,40550,1,0,0.0,0,-4507,295,4802,43,True,0,Aston Villa,Delph
Pierre Ekwah,DEF,West Ham,0.0,0,0,0,0,0.0,682,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,175,0,1,0.0,0,41,55,14,40,False,0,Man Utd,Ekwah
Ben Johnson,DEF,West Ham,0.0,0,0,0,0,0.0,425,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,316711,0,1,0.0,0,-13294,4273,17567,40,False,0,Man Utd,Johnson
Emile Smith Rowe,MID,Arsenal,4.0,0,0,16,1,29.6,21,221,0,0,7.9,8.2,2022-01-23T14:00:00Z,76,0,0,0,0,23,0,1496964,0,0,41.0,3,-207772,16306,224078,59,True,0,Burnley,Smith Rowe
Toby Alderweireld,DEF,Spurs,0.0,0,0,0,0,0.0,355,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1610,0,2,0.0,0,-4,0,4,50,False,0,Chelsea,Alderweireld
Tyler Morton,MID,Liverpool,1.0,0,0,0,0,0.0,620,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,527,3,1,0.0,0,-1,27,28,45,False,0,Crystal Palace,Morton
Jon McCracken,GK,Norwich,0.0,0,0,0,0,0.0,666,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,1018,3,0,0.0,0,526,16643,16117,40,False,0,Watford,McCracken
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,1.0,0,0,6,0,11.4,310,226,0,0,5.2,9.0,2022-01-22T15:00:00Z,41,0,0,0,0,23,0,54936,1,0,32.0,1,-3904,2193,6097,58,False,0,Leeds,Joelinton
Karl Darlow,GK,Newcastle,-0.5,0,0,0,0,0.0,294,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,29674,1,0,0.0,0,-321,366,687,45,False,0,Leeds,Darlow
Kiernan Dewsbury-Hall,MID,Leicester,2.0,0,0,11,0,4.1,505,227,1,0,3.4,19.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,16860,1,1,11.0,2,544,2553,2009,44,True,0,Brighton,Dewsbury-Hall
Christian Benteke,FWD,Crystal Palace,0.0,0,0,2,0,0.0,149,224,1,0,0.0,0.0,2022-01-23T14:00:00Z,13,0,0,0,0,23,0,144888,3,1,0.0,1,-15791,1288,17079,62,True,0,Liverpool,Benteke
Riyad Mahrez,MID,Man City,0.0,0,0,0,0,0.0,254,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,204678,1,1,0.0,0,-34928,688,35616,86,False,0,Southampton,Mahrez
Bamidele Alli,MID,Spurs,0.0,0,0,0,0,0.0,363,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,94879,0,2,0.0,0,-2140,450,2590,62,False,0,Chelsea,Dele
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,479,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,6223,2,1,0.0,0,-452,32,484,49,True,0,Wolves,Onyeka
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,652,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,402,0,1,0.0,0,83,16705,16622,44,False,0,Man Utd,Oko-Flex
Jay Rodriguez,FWD,Burnley,2.0,0,0,5,1,12.2,104,221,0,0,2.5,7.6,2022-01-23T14:00:00Z,82,0,0,0,0,23,0,49390,0,0,5.0,2,1194,3490,2296,52,False,0,Arsenal,Rodriguez
Jay Rodriguez,FWD,Burnley,2.0,0,0,0,0,10.3,104,164,0,0,1.3,0.0,2022-02-05T18:00:00Z,24,0,0,0,0,23,0,49390,0,0,4.0,1,1194,3490,2296,52,True,0,Watford,Rodriguez
Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,92,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,652,2,1,0.0,0,-10,0,10,40,True,0,Wolves,Balcombe
Marco Stiepermann,MID,Norwich,0.0,0,0,0,0,0.0,316,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,39,3,0,0.0,0,0,0,0,50,False,0,Watford,Stiepermann
Tino Livramento,DEF,Southampton,0.0,0,0,0,0,0.0,491,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,988502,1,1,0.0,0,-174453,598,175051,43,True,0,Man City,Livramento
Joe Hart,GK,Spurs,0.0,0,0,0,0,0.0,352,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1550,0,2,0.0,0,-4,0,4,45,False,0,Chelsea,Hart
Ashley Westwood,MID,Burnley,4.0,0,0,10,1,33.2,107,221,0,0,4.8,14.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,28384,0,0,0.0,2,3872,5251,1379,53,False,1,Arsenal,Westwood
Ashley Westwood,MID,Burnley,4.0,0,0,11,1,17.8,107,164,0,0,2.9,5.0,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,28384,0,0,6.0,3,3872,5251,1379,53,True,0,Watford,Westwood
Ryan Giles,MID,Wolves,0.0,0,0,0,0,0.0,687,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,85,2,1,0.0,0,56,67,11,45,False,0,Brentford,Giles
Cameron Archer,FWD,Aston Villa,0.0,0,0,0,0,0.0,568,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,111705,1,0,0.0,0,-3165,5342,8507,45,False,0,Everton,Archer
Charlie Taylor,DEF,Burnley,-0.5,0,0,0,0,0.0,113,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,34264,0,0,0.0,0,-2970,172,3142,44,False,0,Arsenal,Taylor
Charlie Taylor,DEF,Burnley,-0.5,0,0,0,0,0.0,113,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,34264,0,0,0.0,0,-2970,172,3142,44,True,0,Watford,Taylor
Mathias Normann,MID,Norwich,0.0,0,0,0,0,0.0,581,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,10353,3,0,0.0,0,-840,43,883,45,False,0,Watford,Normann
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,97,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,5857,2,1,0.0,0,-56,120,176,44,True,0,Wolves,Bidstrup
Mason Holgate,DEF,Everton,1.0,0,0,10,0,0.3,178,225,1,0,0.8,7.2,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,37844,1,0,0.0,2,-1021,463,1484,42,True,0,Aston Villa,Holgate
Jack Stephens,DEF,Southampton,-1.0,0,0,0,0,0.0,338,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,4757,1,1,0.0,0,0,34,34,44,True,0,Man City,Stephens
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,5,0,0.0,567,229,0,0,0.8,8.4,2022-01-22T17:30:00Z,19,0,0,0,0,23,0,1848,1,1,0.0,1,-7,28,35,44,True,0,Man City,Lyanco
Anthony Gordon,MID,Everton,1.5,0,0,12,0,57.4,503,225,0,0,8.2,14.6,2022-01-22T12:30:00Z,34,0,0,0,0,23,0,78500,1,0,10.0,1,1277,14549,13272,45,True,0,Aston Villa,Gordon
Chris Wood,FWD,Newcastle,1.5,0,0,3,1,24.2,109,226,0,0,7.7,2.6,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,137036,1,0,50.0,2,7771,125344,117573,67,False,0,Leeds,Wood
Nélson Cabral Semedo,DEF,Wolves,3.5,1,0,20,0,14.5,437,222,1,0,7.5,31.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,243514,2,1,29.0,5,11152,20585,9433,48,False,0,Brentford,Semedo
Scott Banks,MID,Crystal Palace,-1.0,0,0,0,0,0.0,543,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,3122,3,1,0.0,0,-69,41,110,45,True,0,Liverpool,Banks
Harry Lewis,GK,Southampton,-1.0,0,0,0,0,0.0,637,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,3055,1,1,0.0,0,428,664,236,39,True,0,Man City,Lewis
Romain Saïss,DEF,Wolves,0.0,0,0,0,0,0.0,431,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,144169,2,1,0.0,0,-31765,773,32538,50,False,0,Brentford,Saïss
Ben Gibson,DEF,Norwich,3.0,0,0,22,1,0.0,456,230,0,0,2.1,21.2,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,6731,3,0,0.0,6,395,601,206,44,False,0,Watford,Gibson
Vincent Angelini,GK,Watford,0.0,0,0,0,0,0.0,642,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,2658,3,0,0.0,0,-98,16717,16815,40,True,0,Norwich,Angelini
Vincent Angelini,GK,Watford,0.0,0,0,0,0,0.0,642,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,2658,0,0,0.0,0,-98,16717,16815,40,False,0,Burnley,Angelini
Oghenekaro Peter Etebo,MID,Watford,0.0,0,0,0,0,0.0,467,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,12094,3,0,0.0,0,-129,662,791,43,True,0,Norwich,Etebo
Oghenekaro Peter Etebo,MID,Watford,0.0,0,0,0,0,0.0,467,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,12094,0,0,0.0,0,-129,662,791,43,False,0,Burnley,Etebo
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,622,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,6547,1,0,0.0,0,422,110855,110433,50,True,0,Aston Villa,Tosun
Alphonse Areola,GK,West Ham,0.7,0,0,11,0,0.0,489,228,1,0,2.0,20.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,2,64233,0,1,0.0,2,2402,110142,107740,47,False,0,Man Utd,Areola
Jordan Ayew,FWD,Crystal Palace,-0.5,0,0,3,0,0.0,153,224,1,0,0.0,0.0,2022-01-23T14:00:00Z,13,0,0,0,0,23,0,58909,3,1,0.0,1,-8525,127073,135598,58,True,0,Liverpool,Ayew
Fernando Marçal,DEF,Wolves,0.0,0,0,0,0,0.0,432,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,160019,2,1,0.0,0,-12016,3862,15878,42,False,0,Brentford,Marçal
