name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Ashley Fletcher,FWD,Watford,0.0,0,0,0,0,0.0,395,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,19140,1,2,0.0,0,-168,0,168,48,False,0,Chelsea,Fletcher
Daniel James,MID,Leeds,0.0,0,0,0,0,0.0,287,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,44999,2,1,0.0,0,-3309,131,3440,60,False,0,Brentford,James
Lewis Richardson,FWD,Burnley,-0.5,0,0,0,0,0.0,533,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,459414,2,1,0.0,0,61714,81828,20114,44,True,0,Newcastle,Richardson
Kieran Tierney,DEF,Arsenal,0.0,0,0,0,0,0.0,16,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,425997,1,5,0.0,0,-10951,111,11062,49,True,0,Everton,Tierney
Zach Awe,DEF,Arsenal,1.0,0,0,0,0,0.0,705,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2388,1,5,0.0,0,138,235,97,40,True,0,Everton,Awe
Ben Foster,GK,Watford,1.8,0,0,0,0,0.0,376,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1786851,1,2,0.0,0,-21133,7913,29046,42,False,0,Chelsea,Foster
Adam Webster,DEF,Brighton,1.2,0,0,16,0,0.0,61,373,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,23451,1,3,0.0,2,-145,340,485,43,True,0,West Ham,Webster
Lewis Bate,MID,Leeds,0.8,0,0,0,0,0.0,624,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2876,2,1,0.0,0,4,55,51,45,False,0,Brentford,Bate
Arthur Okonkwo,GK,Arsenal,1.0,0,0,0,0,0.0,572,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,84891,1,5,0.0,0,4707,6939,2232,39,True,0,Everton,Okonkwo
Tobi Omole,DEF,Spurs,1.0,0,0,0,0,0.0,598,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,12344,5,0,0.0,0,142,443,301,39,False,0,Norwich,Omole
Alex McCarthy,GK,Southampton,0.4,0,0,11,0,0.0,334,377,4,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,2,105831,1,4,0.0,0,695,1581,886,43,False,0,Leicester,McCarthy
Matthew Pollock,DEF,Watford,0.0,0,0,0,0,0.0,454,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,23109,1,2,0.0,0,-111,0,111,40,False,0,Chelsea,Pollock
Ki-Jana Hoever,DEF,Wolves,-1.0,0,0,0,0,0.0,443,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,148097,1,3,0.0,0,748,2694,1946,39,False,0,Liverpool,Hoever
Aaron Wan-Bissaka,DEF,Man Utd,0.5,0,0,0,0,0.0,288,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,270077,0,1,0.0,0,-551,455,1006,51,False,0,Crystal Palace,Wan-Bissaka
Joël Veltman,DEF,Brighton,4.6,0,0,21,0,0.0,62,373,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,130822,1,3,0.0,8,1150,7327,6177,42,True,0,West Ham,Veltman
Hugo Bueno,DEF,Wolves,-1.0,0,0,0,0,0.0,635,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,6993,1,3,0.0,0,466,692,226,40,False,0,Liverpool,Bueno
Stuart Dallas,MID,Leeds,0.0,0,0,0,0,0.0,188,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,242198,2,1,0.0,0,-3270,57,3327,49,False,0,Brentford,Dallas
Carney Chukwuemeka,MID,Aston Villa,-0.6,0,0,0,0,0.0,526,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,4993,2,3,0.0,0,125,261,136,45,False,0,Man City,Chukwuemeka
Ben Godfrey,DEF,Everton,-1.0,0,0,0,0,0.0,179,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,36113,1,5,0.0,0,-61,139,200,47,False,0,Arsenal,Godfrey
Pierre Lees-Melou,MID,Norwich,1.0,0,0,16,0,0.0,471,380,4,0,0.0,0.0,2022-05-22T15:00:00Z,70,0,0,0,0,38,0,6136,5,0,0.0,2,75,366,291,48,True,0,Spurs,Lees-Melou
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,193,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,5748,2,1,0.0,0,-37,17,54,48,False,0,Brentford,Roberts
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,511,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,749,0,1,0.0,0,-4,0,4,50,False,0,Crystal Palace,Pereira
Marc Cucurella,DEF,Brighton,4.8,0,0,16,0,0.0,584,373,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,381671,1,3,0.0,2,28820,44188,15368,49,True,0,West Ham,Cucurella
Jamie Shackleton,MID,Leeds,0.7,0,0,0,0,0.0,197,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,8177,2,1,0.0,0,-7,81,88,44,False,0,Brentford,Shackleton
Tayo Adaramola,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,709,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1997,0,1,0.0,0,102,199,97,40,True,0,Man Utd,Adaramola
Ross Barkley,MID,Chelsea,2.0,0,1,25,0,0.0,124,375,1,1,0.0,0.0,2022-05-22T15:00:00Z,24,0,0,0,0,38,0,8216,1,2,0.0,7,132,175,43,52,True,0,Watford,Barkley
Ivan Toney,FWD,Brentford,1.9,0,0,1,0,0.0,78,372,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,1754085,2,1,0.0,1,222231,268009,45778,69,True,1,Leeds,Toney
Lewis Dunk,DEF,Brighton,3.4,0,0,13,0,0.0,59,373,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,208395,1,3,0.0,2,53,5294,5241,48,True,0,West Ham,Dunk
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,54,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,299471,1,3,0.0,0,29061,34944,5883,39,True,0,West Ham,Steele
Cole Palmer,MID,Man City,1.0,0,0,0,0,0.0,507,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,5641,2,3,0.0,0,-4,44,48,45,True,0,Aston Villa,Palmer
James Maddison,MID,Leicester,6.9,1,3,45,0,0.0,212,377,1,1,0.0,0.0,2022-05-22T15:00:00Z,81,0,0,0,0,38,0,1519945,1,4,0.0,13,141439,175467,34028,69,True,0,Southampton,Maddison
Solomon March,MID,Brighton,3.0,1,0,16,0,0.0,60,373,1,0,0.0,0.0,2022-05-22T15:00:00Z,74,0,0,0,0,38,0,5124,1,3,0.0,5,74,203,129,53,True,0,West Ham,March
Odsonne Edouard,FWD,Crystal Palace,0.0,0,0,1,1,0.0,586,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,78,0,0,0,0,38,0,258728,0,1,0.0,1,-15642,3798,19440,60,True,1,Man Utd,Edouard
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,4,1,0.0,541,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,66,0,0,0,0,38,0,2110,0,1,0.0,3,-4,66,70,44,True,0,Man Utd,Rak-Sakyi
Kyle Walker,DEF,Man City,0.8,0,0,0,0,0.0,249,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,425516,2,3,0.0,0,-4615,602,5217,54,True,0,Aston Villa,Walker
Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,306,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,10684,2,1,0.0,0,-74,30,104,45,False,0,Burnley,Hayden
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,372,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,8714,5,0,0.0,0,-24,0,24,59,False,0,Norwich,Lo Celso
Vicente Guaita,GK,Crystal Palace,2.7,0,3,28,1,0.0,146,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,4,505318,0,1,0.0,10,-15113,1827,16940,46,True,0,Man Utd,Guaita
Jonas Lössl,GK,Brentford,-0.5,0,0,0,0,0.0,673,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1325,2,1,0.0,0,15,58,43,45,True,0,Leeds,Lössl
Alfie Devine,MID,Spurs,1.0,0,0,0,0,0.0,714,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,282,5,0,0.0,0,15,26,11,45,False,0,Norwich,Devine
Lamare Bogarde,DEF,Aston Villa,-1.0,0,0,0,0,0.0,610,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,7856,2,3,0.0,0,8,117,109,40,False,0,Man City,Bogarde
Marc Navarro,DEF,Watford,0.0,0,0,0,0,0.0,398,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,16553,1,2,0.0,0,-81,0,81,40,False,0,Chelsea,Navarro
Mathias Jensen,MID,Brentford,1.5,0,0,9,0,0.0,86,372,1,0,0.0,0.0,2022-05-22T15:00:00Z,57,0,0,0,0,38,0,4367,2,1,0.0,1,181,300,119,49,True,0,Leeds,Jensen
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,636,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,329,0,1,0.0,0,-2,0,2,50,False,0,Crystal Palace,Diallo
Moussa Djenepo,MID,Southampton,0.2,0,0,1,0,0.0,350,377,3,0,0.0,0.0,2022-05-22T15:00:00Z,18,0,0,0,0,38,0,4090,1,4,0.0,1,0,26,26,52,False,0,Leicester,Djenepo
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,371,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,74726,5,0,0.0,0,-357,32,389,42,False,0,Norwich,Tanganga
Olivier Giroud,FWD,Chelsea,0.0,0,0,0,0,0.0,120,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1227,1,2,0.0,0,-3,0,3,65,True,0,Watford,Giroud
Tariq Lamptey,DEF,Brighton,0.6,0,0,8,0,0.0,71,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,15,0,0,0,0,38,0,159493,1,3,0.0,1,-4557,1733,6290,45,True,0,West Ham,Lamptey
Ken Sema,MID,Watford,0.3,0,0,1,0,0.0,391,375,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,2818,1,2,0.0,2,-206,130,336,52,False,0,Chelsea,Sema
Robin Olsen,GK,Aston Villa,-0.9,0,0,14,0,0.0,691,379,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,2,3046,2,3,0.0,1,141,289,148,40,False,0,Man City,Olsen
Edinson Cavani,FWD,Man Utd,1.3,0,0,6,0,0.0,269,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,150679,0,1,0.0,2,1462,1853,391,84,False,0,Crystal Palace,Cavani
Héctor Junior Firpo Adames,DEF,Leeds,2.0,0,0,14,0,0.0,463,372,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,24913,2,1,0.0,2,159,695,536,47,False,0,Brentford,Firpo
Pierre-Emile Højbjerg,MID,Spurs,3.7,0,0,17,1,0.0,365,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,236263,5,0,0.0,3,192,7219,7027,48,False,0,Norwich,Højbjerg
Alejandro Garnacho Ferreyra,MID,Man Utd,0.7,0,0,2,0,0.0,723,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,11,0,0,0,0,38,0,714,0,1,0.0,1,159,270,111,45,False,0,Crystal Palace,Garnacho
Imrân Louza,MID,Watford,0.0,0,0,0,0,0.0,403,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2803,1,2,0.0,0,-64,28,92,52,False,0,Chelsea,Louza
Trent Alexander-Arnold,DEF,Liverpool,2.8,0,0,16,0,0.0,237,378,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,3449687,1,3,0.0,2,-23893,44946,68839,84,True,0,Wolves,Alexander-Arnold
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0.6,1,0,17,0,0.0,207,377,1,0,0.0,0.0,2022-05-22T15:00:00Z,20,0,0,0,0,38,0,139098,1,4,0.0,4,-1213,509,1722,52,True,0,Southampton,Pereira
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,348,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,191582,1,4,0.0,0,-1083,0,1083,45,False,0,Leicester,Obafemi
James Tarkowski,DEF,Burnley,0.8,0,0,7,0,0.0,98,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,122928,2,1,0.0,0,352,6479,6127,49,True,1,Newcastle,Tarkowski
Cheikhou Kouyaté,DEF,Crystal Palace,-0.2,0,0,4,0,0.0,150,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,23,0,0,0,0,38,0,52071,0,1,0.0,1,-639,353,992,45,True,0,Man Utd,Kouyaté
Joseph McGlynn,FWD,Burnley,-0.5,0,0,0,0,0.0,735,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2242,2,1,0.0,0,1397,1552,155,45,True,0,Newcastle,McGlynn
Naby Keita,MID,Liverpool,3.7,0,0,9,0,0.0,239,378,1,0,0.0,0.0,2022-05-22T15:00:00Z,69,0,0,0,0,38,0,20146,1,3,0.0,2,334,1340,1006,50,True,0,Wolves,Keita
Kristoffer Ajer,DEF,Brentford,2.5,0,0,10,0,0.0,483,372,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,68477,2,1,0.0,1,4106,6244,2138,44,True,0,Leeds,Ajer
Michael McGovern,GK,Norwich,-1.0,0,0,0,0,0.0,313,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,105322,5,0,0.0,0,1210,3621,2411,39,True,0,Spurs,McGovern
Jack Grealish,MID,Man City,4.3,0,0,0,0,0.0,33,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,653717,2,3,0.0,0,6980,9361,2381,75,True,0,Aston Villa,Grealish
Matthew Lowton,DEF,Burnley,0.0,0,0,0,0,0.0,110,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,92550,2,1,0.0,0,-6212,434,6646,44,True,0,Newcastle,Lowton
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,0,0.0,594,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2406,2,1,0.0,0,6,52,46,45,True,0,Leeds,Zanka
Erik Lamela,MID,Spurs,0.0,0,0,0,0,0.0,356,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,319,5,0,0.0,0,0,0,0,60,False,0,Norwich,Lamela
Rúben Santos Gato Alves Dias,DEF,Man City,0.0,0,0,0,0,0.0,262,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1411885,2,3,0.0,0,-59124,452,59576,62,True,0,Aston Villa,Dias
Xherdan Shaqiri,MID,Liverpool,0.0,0,0,0,0,0.0,226,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3418,1,3,0.0,0,-1,0,1,59,True,0,Wolves,Shaqiri
Ashley Barnes,FWD,Burnley,2.0,0,0,14,0,0.0,105,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,111743,2,1,0.0,2,30504,33365,2861,52,True,0,Newcastle,Barnes
Daniel Bachmann,GK,Watford,-0.5,0,0,21,0,0.0,389,375,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,6,116266,1,2,0.0,3,-1755,1016,2771,40,False,0,Chelsea,Bachmann
Romelu Lukaku,FWD,Chelsea,4.1,0,0,0,0,0.0,529,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,708959,1,2,0.0,0,19010,24700,5690,114,True,0,Watford,Lukaku
Conor Hourihane,MID,Aston Villa,0.0,0,0,0,0,0.0,29,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1286,2,3,0.0,0,-3,0,3,49,False,0,Man City,Hourihane
William Troost-Ekong,DEF,Watford,-0.8,0,0,0,0,0.0,387,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,7740,1,2,0.0,0,-48,16,64,43,False,0,Chelsea,Troost-Ekong
Nathan Tella,MID,Southampton,2.2,0,0,0,0,0.0,346,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,4060,1,4,0.0,0,116,197,81,47,False,0,Leicester,Tella
Charlie Patino,MID,Arsenal,1.0,0,0,0,0,0.0,664,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1333,1,5,0.0,0,82,139,57,45,True,0,Everton,Patino
Shane Long,FWD,Southampton,1.0,0,0,3,0,0.0,519,377,1,0,0.0,0.0,2022-05-22T15:00:00Z,7,0,0,0,0,38,0,17232,1,4,0.0,1,234,553,319,54,False,0,Leicester,Long
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,2.7,0,0,16,0,0.0,261,379,1,0,0.0,0.0,2022-05-22T15:00:00Z,67,0,0,0,0,38,0,1269332,2,3,0.0,2,-18805,30527,49332,70,True,0,Aston Villa,Bernardo
Alex Kirk,DEF,Arsenal,1.0,0,0,0,0,0.0,730,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,252,1,5,0.0,0,38,61,23,40,True,0,Everton,Kirk
Adam Idah,FWD,Norwich,0.0,0,0,0,0,0.0,329,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,47409,5,0,0.0,0,-1258,627,1885,48,True,0,Spurs,Idah
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,476,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3417,1,3,0.0,0,-17,0,17,45,True,0,West Ham,Scherpen
Conor Coady,DEF,Wolves,1.0,0,0,18,0,0.0,429,378,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,1195790,1,3,0.0,1,-72034,7205,79239,47,False,0,Liverpool,Coady
Angus Gunn,GK,Norwich,-0.2,0,0,0,0,0.0,448,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,166710,5,0,0.0,0,4812,7782,2970,40,True,0,Spurs,Gunn
Mbwana Ally Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,58,2,3,0.0,0,0,0,0,55,False,0,Man City,Samatta
Cieran Slicker,GK,Man City,1.0,0,0,0,0,0.0,615,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1787,2,3,0.0,0,15,54,39,40,True,0,Aston Villa,Slicker
Adam Lallana,MID,Brighton,0.2,0,0,0,0,0.0,53,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,13528,1,3,0.0,0,19,97,78,53,True,0,West Ham,Lallana
Haydon Roberts,DEF,Brighton,0.0,0,0,0,0,0.0,560,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,20266,1,3,0.0,0,421,905,484,39,True,0,West Ham,Roberts
Toti António Gomes,DEF,Wolves,-0.5,0,0,14,0,0.0,685,378,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,874,1,3,0.0,1,30,55,25,44,False,0,Liverpool,Toti
Youri Tielemans,MID,Leicester,2.0,0,0,5,0,0.0,210,377,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,313892,1,4,0.0,2,-23276,1108,24384,64,True,0,Southampton,Tielemans
Hugo Lloris,GK,Spurs,5.8,0,0,19,1,0.0,353,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,797928,5,0,0.0,6,51821,62594,10773,55,False,0,Norwich,Lloris
Craig Cathcart,DEF,Watford,-0.3,0,0,0,0,0.0,379,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,17384,1,2,0.0,0,-1206,113,1319,42,False,0,Chelsea,Cathcart
Rodrigo Bentancur,MID,Spurs,5.3,2,2,46,1,0.0,702,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,72,0,0,0,0,38,0,8280,5,0,0.0,11,664,1571,907,49,False,0,Norwich,Bentancur
Reece Welch,DEF,Everton,-1.0,0,0,0,0,0.0,623,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3255,1,5,0.0,0,36,99,63,40,False,0,Arsenal,Welch
Saman Ghoddos,MID,Brentford,0.0,0,0,0,0,0.0,85,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3521,2,1,0.0,0,-2,18,20,52,True,0,Leeds,Ghoddos
Illan Meslier,GK,Leeds,4.2,0,1,18,0,0.0,199,372,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,4,186264,2,1,0.0,4,1980,5560,3580,48,False,0,Brentford,Meslier
Francisco Casilla Cortés,GK,Leeds,0.0,0,0,0,0,0.0,183,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,404,2,1,0.0,0,0,0,0,45,False,0,Brentford,Casilla
Dilan Markanday,MID,Spurs,0.0,0,0,0,0,0.0,597,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1318,5,0,0.0,0,-3,0,3,45,False,0,Norwich,Markanday
Gabriel Magalhães,DEF,Arsenal,5.2,0,0,25,0,0.0,23,371,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,675825,1,5,0.0,8,-9892,23256,33148,53,True,0,Everton,Gabriel
Tanguy Ndombele,MID,Spurs,0.0,0,0,0,0,0.0,375,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,20294,5,0,0.0,0,-53,0,53,57,False,0,Norwich,Ndombele
Francisco Sierralta,DEF,Watford,-1.0,0,0,0,0,0.0,396,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,4015,1,2,0.0,0,-27,12,39,43,False,0,Chelsea,Sierralta
Jordan Henderson,MID,Liverpool,3.0,0,0,15,0,0.0,222,378,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,166694,1,3,0.0,2,2537,6910,4373,49,True,0,Wolves,Henderson
Romeo Lavia,MID,Man City,1.0,0,0,0,0,0.0,605,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1199,2,3,0.0,0,26,57,31,44,True,0,Aston Villa,Lavia
Ibrahima Diallo,MID,Southampton,0.6,0,0,0,0,0.0,349,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,13070,1,4,0.0,0,47,236,189,45,False,0,Leicester,Diallo
Calum Chambers,DEF,Aston Villa,1.1,0,0,13,0,0.0,10,379,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,33681,2,3,0.0,1,-1372,445,1817,42,False,0,Man City,Chambers
Dwight McNeil,MID,Burnley,1.7,0,0,0,0,0.0,118,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,21655,2,1,0.0,2,-401,905,1306,55,True,0,Newcastle,McNeil
Jonathan Castro Otto,DEF,Wolves,0.0,0,0,16,0,0.0,433,378,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,48718,1,3,0.0,1,-6483,188,6671,45,False,0,Liverpool,Jonny
Patrik Gunnarsson,GK,Brentford,0.0,0,0,0,0,0.0,94,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,98186,2,1,0.0,0,-1576,0,1576,39,True,0,Leeds,Gunnarsson
Matthew Longstaff,MID,Newcastle,0.0,0,0,0,0,0.0,312,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3108,2,1,0.0,0,-9,0,9,45,False,0,Burnley,M.Longstaff
Saúl Ñíguez,MID,Chelsea,1.4,0,0,14,0,0.0,592,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,9475,1,2,0.0,2,14,64,50,49,True,0,Watford,Saúl
James Tomkins,DEF,Crystal Palace,-0.1,0,0,0,0,0.0,147,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,9884,0,1,0.0,0,-210,23,233,43,True,0,Man Utd,Tomkins
Timo Werner,FWD,Chelsea,1.1,0,0,0,0,0.0,134,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,199024,1,2,0.0,0,-70570,262,70832,85,True,0,Watford,Werner
David Raya Martin,GK,Brentford,3.1,0,0,12,0,0.0,80,372,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,4,437649,2,1,0.0,1,29157,34934,5777,44,True,1,Leeds,Raya
Nick Pope,GK,Burnley,3.5,0,0,17,0,0.0,112,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,4,322531,2,1,0.0,2,5506,13423,7917,53,True,0,Newcastle,Pope
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,0,0,0.0,45,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,76673,2,3,0.0,0,-9373,147,9520,49,False,0,Man City,Konsa
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,712,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,688,1,3,0.0,0,-3,46,49,40,True,0,West Ham,Offiah
Kristoffer Klaesson,GK,Leeds,0.5,0,0,0,0,0.0,490,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,11152,2,1,0.0,0,-21,175,196,43,False,0,Brentford,Klaesson
Gabriel Teodoro Martinelli Silva,MID,Arsenal,5.5,1,2,38,0,0.0,26,371,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,285487,1,5,0.0,12,-6904,13260,20164,53,True,0,Everton,Martinelli
