name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Tahith Chong,0,0,1,0,0.1,249,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,4,0,0,0,0,8,0,46602,0,1,0.0,1,-2721,1185,3906,44,False,0,Newcastle,Man Utd,MID
Tammy Abraham,0,2,28,0,10.3,460,78,1,1,8.6,40.2,2019-10-06T13:00:00Z,83,0,0,0,0,8,0,2673073,4,1,35.0,8,153693,223319,69626,76,False,0,Southampton,Chelsea,FWD
Tanguy Ndombele,0,0,5,0,0.9,442,72,2,0,1.2,10.8,2019-10-05T11:30:00Z,45,0,0,0,0,8,0,296057,0,3,0.0,1,30280,37951,7671,60,False,0,Brighton,Spurs,MID
Teemu Pukki,0,0,3,0,31.1,278,77,5,0,10.4,2.4,2019-10-05T14:00:00Z,83,0,0,0,0,8,0,3058138,5,1,70.0,1,-29575,113232,142807,72,True,1,Aston Villa,Norwich,FWD
Theo Walcott,0,0,0,0,0.0,153,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,29806,0,1,0.0,0,-2263,295,2558,62,False,0,Burnley,Everton,MID
Timm Klose,0,0,0,0,0.0,272,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,2701,5,1,0.0,0,-180,11,191,44,True,0,Aston Villa,Norwich,DEF
Tim Krul,0,0,0,0,0.0,280,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,78486,5,1,0.0,0,-9816,142,9958,45,True,0,Aston Villa,Norwich,GK
Toby Alderweireld,0,0,16,0,2.0,331,72,3,0,3.4,29.8,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,491057,0,3,2.0,1,-6049,18015,24064,55,False,0,Brighton,Spurs,DEF
Todd Cantwell,0,0,15,0,37.3,287,77,4,0,10.7,21.0,2019-10-05T14:00:00Z,79,0,0,0,0,8,0,1767780,5,1,49.0,2,-107698,57897,165595,50,True,0,Aston Villa,Norwich,MID
Tom Cleverley,0,0,12,1,28.7,371,79,0,0,4.0,9.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,20008,0,0,2.0,3,3541,5555,2014,49,True,0,Sheffield Utd,Watford,MID
Tom Davies,0,0,0,0,0.0,154,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,7526,0,1,0.0,0,-209,117,326,53,False,0,Burnley,Everton,MID
Tom Heaton,0,0,16,0,0.0,94,77,1,0,2.8,28.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,4,461480,5,1,0.0,3,-6383,7823,14206,45,False,0,Norwich,Aston Villa,GK
Tom Trybull,0,0,0,0,0.0,290,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,55146,5,1,0.0,0,-3967,47,4014,45,True,0,Aston Villa,Norwich,MID
Trent Alexander-Arnold,0,1,27,0,69.1,182,74,1,0,11.1,34.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,2048366,1,2,8.0,3,46507,72186,25679,72,True,0,Leicester,Liverpool,DEF
Troy Deeney,0,0,0,0,0.0,362,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,38881,0,0,0.0,0,-1882,69,1951,62,True,0,Sheffield Utd,Watford,FWD
Troy Parrott,0,0,0,0,0.0,509,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,65171,0,3,0.0,0,-3008,1308,4316,45,False,0,Brighton,Spurs,FWD
Tudor Baluta,0,0,0,0,0.0,536,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,10629,0,3,0.0,0,1343,2350,1007,40,True,0,Spurs,Brighton,DEF
Tyreke Johnson,0,0,0,0,0.0,326,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,1957,4,1,0.0,0,-271,77,348,44,True,0,Chelsea,Southampton,MID
Tyrone Mings,0,0,7,0,0.3,445,77,1,0,2.9,26.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,407771,5,1,2.0,2,-18208,6532,24740,46,False,0,Norwich,Aston Villa,DEF
Vicente Guaita,0,0,16,0,0.0,131,80,1,0,3.4,34.2,2019-10-05T16:30:00Z,90,0,0,0,0,8,4,55737,2,1,0.0,3,11449,14352,2903,50,False,0,West Ham,Crystal Palace,GK
Victor Lindelöf,0,0,0,0,0.0,225,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,96960,0,1,0.0,0,1746,6533,4787,54,False,0,Newcastle,Man Utd,DEF
Victor Wanyama,0,0,0,0,0.0,348,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,6814,0,3,0.0,0,-129,213,342,49,False,0,Brighton,Spurs,MID
Vincent Janssen,0,0,0,0,0.0,339,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,6277,0,3,0.0,0,-162,101,263,45,False,0,Brighton,Spurs,FWD
Virgil van Dijk,0,0,18,0,3.4,183,74,1,0,2.4,17.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,3233186,1,2,4.0,2,-28162,35562,63724,65,True,0,Leicester,Liverpool,DEF
Víctor Camarasa,0,0,0,0,0.0,510,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,17687,2,1,0.0,0,-1257,291,1548,47,False,0,West Ham,Crystal Palace,MID
Wayne Hennessey,0,0,0,0,0.0,132,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,47612,2,1,0.0,0,-1565,448,2013,44,False,0,West Ham,Crystal Palace,GK
Wesley Hoedt,0,0,0,0,0.0,485,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,3245,4,1,0.0,0,-168,28,196,43,True,0,Chelsea,Southampton,DEF
Wesley Moraes,1,3,50,0,15.9,428,77,1,2,23.6,97.4,2019-10-05T14:00:00Z,90,0,1,0,0,8,0,121676,5,1,123.0,14,-5838,9746,15584,60,False,0,Norwich,Aston Villa,FWD
Wes Morgan,0,0,0,0,0.0,165,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,55899,1,2,0.0,0,-2711,1008,3719,43,False,0,Liverpool,Leicester,DEF
Wilfred Ndidi,0,0,14,0,4.8,176,74,2,0,2.2,16.8,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,212842,1,2,0.0,1,9305,21180,11875,50,False,1,Liverpool,Leicester,MID
Wilfried Zaha,0,0,9,0,14.9,133,80,1,0,4.0,12.8,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,645427,2,1,12.0,2,-17620,17565,35185,68,False,0,West Ham,Crystal Palace,MID
Willian Borges Da Silva,1,3,29,0,41.8,113,78,1,0,8.0,27.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,94810,4,1,11.0,8,32510,37263,4753,70,False,0,Southampton,Chelsea,MID
Willy Boly,0,1,29,1,0.3,405,75,0,0,3.7,36.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,346249,2,0,0.0,7,-6266,8696,14962,50,False,0,Man City,Wolves,DEF
Willy Caballero,0,0,0,0,0.0,112,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,15028,4,1,0.0,0,-324,169,493,49,False,0,Southampton,Chelsea,GK
Will Hughes,0,0,0,0,0.0,370,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,47161,0,0,0.0,0,-7401,1699,9100,55,True,0,Sheffield Utd,Watford,MID
Will Norris,0,0,0,0,0.0,413,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,49033,2,0,0.0,0,-487,927,1414,40,False,0,Man City,Wolves,GK
Winston Reid,0,0,0,0,0.0,383,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,223925,2,1,0.0,0,7640,18130,10490,39,True,0,Crystal Palace,West Ham,DEF
Xherdan Shaqiri,0,0,0,0,0.0,194,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,18689,1,2,0.0,0,-1774,29,1803,63,True,0,Leicester,Liverpool,MID
Yan Valery,1,0,20,0,1.0,306,78,4,0,2.3,20.4,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,15293,4,1,2.0,3,-1216,170,1386,48,True,0,Chelsea,Southampton,DEF
Yerry Mina,0,0,13,0,0.4,142,73,1,0,2.2,17.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,236821,0,1,4.0,2,-22796,4302,27098,55,False,0,Burnley,Everton,DEF
Yoshinori Muto,0,0,0,0,0.0,260,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,7811,0,1,0.0,0,-206,334,540,53,True,0,Man Utd,Newcastle,FWD
Youri Tielemans,0,0,5,0,4.3,448,74,2,0,1.1,6.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,289483,1,2,0.0,2,-22252,11951,34203,64,False,0,Liverpool,Leicester,MID
Yves Bissouma,0,0,5,0,0.4,53,72,0,0,0.3,2.4,2019-10-05T11:30:00Z,10,0,0,0,0,8,0,536,0,3,0.0,1,22,72,50,50,True,0,Spurs,Brighton,MID
Çaglar Söyüncü,0,0,14,0,0.4,164,74,2,0,2.2,21.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,446314,1,2,0.0,0,29357,46678,17321,46,False,1,Liverpool,Leicester,DEF
Ørjan Nyland,0,0,0,0,0.0,27,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,10910,5,1,0.0,0,-337,97,434,44,False,0,Norwich,Aston Villa,GK
