transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,threat,position,ict_index,penalties_saved,team_h_score
-52,Burnley,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,114,0,0.0,43,4229,23,0,0,False,0,0,0,Aston Villa,203,166,21,James Chester,0.0,DEF,0.0,0,1
2297,Bournemouth,0,0,1,0,6,2020-01-01T17:30:00Z,0,0,14.2,0,0,4127,0,0.0,43,29480,382,0,29,True,90,0,0,West Ham,210,1830,21,Fabián Balbuena,0.0,DEF,1.4,0,4
6,Southampton,0,0,0,0,0,2020-01-01T15:00:00Z,0,0,0.0,0,0,87,0,0.0,43,1328,555,0,0,False,0,0,0,Spurs,208,81,21,Michel Vorm,0.0,GK,0.0,0,1
-504,Bournemouth,0,0,0,0,1,2020-01-01T17:30:00Z,0,0,4.0,0,0,1014,0,1.0,42,33644,378,0,2,True,7,0,0,West Ham,210,1518,21,Arthur Masuaku,17.0,DEF,2.2,0,4
-892,Leicester,0,0,0,2,0,2020-01-01T15:00:00Z,0,3,5.0,0,0,1462,0,0.1,43,21845,256,0,5,True,45,0,0,Newcastle,206,2354,21,Javier Manquillo,0.0,DEF,0.5,0,0
-167,Liverpool,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,42,0,0.0,44,6601,436,0,0,False,0,0,0,Sheffield Utd,204,209,21,Simon Moore,0.0,GK,0.0,0,2
995,Newcastle,0,0,0,0,1,2020-01-01T15:00:00Z,0,3,3.4,0,0,2404,0,0.2,41,49026,165,0,3,False,6,0,0,Leicester,206,1409,21,Wes Morgan,0.0,DEF,0.4,0,0
1628,Man Utd,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,6.6,0,0,5861,0,0.8,45,43368,541,0,2,True,21,0,1,Arsenal,201,4233,21,Bukayo Saka,17.0,MID,2.4,0,2
-13320,Man Utd,2,0,1,0,9,2020-01-01T20:00:00Z,0,0,28.0,4,0,3062,0,0.0,50,370542,14,0,33,True,90,0,0,Arsenal,201,16382,21,Bernd Leno,0.0,GK,2.8,0,2
-9811,Spurs,0,0,0,0,0,2020-01-01T15:00:00Z,0,0,0.0,0,0,355,0,0.0,47,179041,304,0,0,True,0,0,0,Southampton,208,10166,21,Jannik Vestergaard,0.0,DEF,0.0,0,1
-1003,Aston Villa,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,391,0,0.0,43,82532,95,0,0,True,0,0,0,Burnley,203,1394,21,Joe Hart,0.0,GK,0.0,0,1
-187,Liverpool,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,11,0,0.0,43,8591,299,0,0,False,0,0,0,Sheffield Utd,204,198,21,Jake Eastwood,0.0,GK,0.0,0,2
-2701,Norwich,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,23,0,0.0,56,77052,135,0,0,False,0,0,0,Crystal Palace,207,2724,21,Andros Townsend,0.0,MID,0.0,0,1
9907,Man City,2,0,0,2,3,2020-01-01T17:30:00Z,0,1,21.2,0,0,25374,0,17.1,53,92545,511,0,23,False,90,0,0,Everton,205,15467,21,Djibril Sidibé,0.0,DEF,3.8,0,2
-4852,Sheffield Utd,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,3073,0,0.0,41,165026,526,0,0,True,0,0,0,Liverpool,204,7925,21,Adrián,0.0,GK,0.0,0,2
-230,Leicester,0,0,0,0,0,2020-01-01T15:00:00Z,0,3,0.0,0,0,1021,0,0.0,40,61255,264,0,0,True,0,0,0,Newcastle,206,1251,21,Frederick Woodman,0.0,GK,0.0,0,0
-3505,Leicester,0,0,0,3,2,2020-01-01T15:00:00Z,0,3,8.6,0,0,163,0,1.6,56,62461,466,0,-2,True,90,0,0,Newcastle,206,3668,21,Joelinton,23.0,FWD,3.3,0,0
-3232,Man City,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,1294,0,0.0,53,155996,143,0,0,False,0,0,0,Everton,205,4526,21,Michael Keane,0.0,DEF,0.0,0,2
-10012,Man City,0,0,0,2,2,2020-01-01T17:30:00Z,0,1,42.6,5,0,5177,0,0.0,53,511075,148,0,19,False,90,0,0,Everton,205,15189,21,Jordan Pickford,0.0,GK,4.3,0,2
-43993,Crystal Palace,0,0,1,0,2,2020-01-01T17:30:00Z,0,1,0.0,0,0,24597,0,1.0,65,1145893,278,0,3,True,82,0,0,Norwich,207,68590,21,Teemu Pukki,24.0,FWD,2.4,0,1
356,Newcastle,0,0,1,0,2,2020-01-01T15:00:00Z,0,3,3.4,0,0,2640,0,14.3,57,25862,167,0,2,False,62,0,0,Leicester,206,2284,21,Kelechi Iheanacho,27.0,FWD,4.5,0,0
-4526,Everton,0,0,0,1,2,2020-01-01T17:30:00Z,0,1,17.8,0,0,5249,0,37.7,55,64339,204,0,18,True,90,0,0,Man City,205,9775,21,Benjamin Mendy,0.0,DEF,5.6,0,2
-5445,Newcastle,0,0,1,0,6,2020-01-01T15:00:00Z,0,3,31.6,0,1,5169,0,16.5,50,184976,176,0,23,False,90,0,0,Leicester,206,10614,21,Wilfred Ndidi,7.0,MID,5.5,0,0
-87,Burnley,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,47,0,0.0,43,6668,474,0,0,False,0,0,0,Aston Villa,203,134,21,Lovre Kalinic,0.0,GK,0.0,0,1
1,West Ham,0,0,0,0,0,2020-01-01T17:30:00Z,0,0,0.0,0,0,39,0,0.0,45,244,565,0,0,False,0,0,0,Bournemouth,210,38,21,Gavin Kilkenny,0.0,MID,0.0,0,4
-24185,Arsenal,0,0,0,2,1,2020-01-01T20:00:00Z,0,0,14.8,0,0,12912,0,6.3,53,1058567,122,0,15,False,90,0,0,Man Utd,201,37097,21,Aaron Wan-Bissaka,4.0,DEF,2.5,0,2
-155,West Ham,0,0,0,0,0,2020-01-01T17:30:00Z,0,0,0.0,0,0,359,0,0.0,50,10540,476,0,0,False,0,0,0,Bournemouth,210,514,21,Philip Billing,0.0,MID,0.0,0,4
-29093,Arsenal,0,0,0,2,1,2020-01-01T20:00:00Z,0,0,0.0,0,0,30350,0,1.8,61,711716,243,0,3,False,57,0,0,Man Utd,201,59443,21,Daniel James,4.0,MID,0.6,0,2
-47,Crystal Palace,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,28,0,0.0,51,3840,435,0,0,True,0,0,0,Norwich,207,75,21,Patrick Roberts,0.0,MID,0.0,0,1
45930,Liverpool,0,0,0,2,1,2020-01-02T20:00:00Z,0,0,0.0,0,0,92377,0,0.0,50,804948,294,0,6,False,90,0,0,Sheffield Utd,204,46447,21,George Baldock,0.0,DEF,0.0,0,2
1031,Norwich,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,1523,0,0.0,43,7431,140,0,0,False,0,0,0,Crystal Palace,207,492,21,Luke Dreher,0.0,MID,0.0,0,1
-76918,Newcastle,3,0,1,0,11,2020-01-01T15:00:00Z,0,3,48.8,0,0,83826,0,46.3,77,1852895,171,1,34,False,76,0,0,Leicester,206,160744,21,James Maddison,37.0,MID,13.2,0,0
505,Crystal Palace,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,1249,0,0.0,43,14261,288,0,0,True,0,0,0,Norwich,207,744,21,Moritz Leitner,0.0,MID,0.0,0,1
-22395,Newcastle,2,0,1,0,8,2020-01-01T15:00:00Z,0,3,21.6,0,0,52655,0,5.9,51,1393936,164,0,28,False,90,0,0,Leicester,206,75050,21,Çaglar Söyüncü,2.0,DEF,3.0,0,0
-81,Man City,0,0,0,2,0,2020-01-01T17:30:00Z,0,1,10.2,0,0,444,0,4.1,53,13560,205,0,11,False,90,0,1,Everton,205,525,21,Fabian Delph,0.0,DEF,1.4,0,2
-47,Southampton,0,0,0,0,0,2020-01-01T15:00:00Z,0,0,0.0,0,0,17,0,0.0,45,5372,339,0,0,False,0,0,0,Spurs,208,64,21,Vincent Janssen,0.0,FWD,0.0,0,1
14,Arsenal,0,0,0,2,2,2020-01-01T20:00:00Z,0,0,14.6,0,0,252,0,16.5,48,22318,247,0,18,False,80,0,0,Man Utd,201,238,21,Nemanja Matic,2.0,MID,3.3,0,2
-54,Man Utd,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,0.0,0,0,96,0,0.0,45,576,576,0,0,True,0,0,0,Arsenal,201,150,21,Emile Smith Rowe,0.0,MID,0.0,0,2
-3,Liverpool,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,78,0,0.0,47,2403,472,0,0,False,0,0,0,Sheffield Utd,204,81,21,Ben Osborn,0.0,MID,0.0,0,2
-164,Norwich,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,120,0,0.0,45,13043,510,0,0,False,0,0,0,Crystal Palace,207,284,21,Víctor Camarasa,0.0,MID,0.0,0,1
-458,Sheffield Utd,0,0,1,0,3,2020-01-02T20:00:00Z,0,0,0.0,0,0,1340,0,0.0,53,44267,200,0,15,True,90,0,0,Liverpool,204,1798,21,James Milner,0.0,MID,0.0,0,2
-397,Wolves,0,0,0,0,0,2020-01-01T15:00:00Z,0,1,0.0,0,0,280,0,0.0,56,26508,364,0,0,True,0,0,0,Watford,209,677,21,Andre Gray,0.0,FWD,0.0,0,2
-122,Bournemouth,0,0,0,0,0,2020-01-01T17:30:00Z,0,0,0.0,0,0,15,0,0.0,60,26341,386,0,0,True,0,0,0,West Ham,210,137,21,Javier Hernández,0.0,FWD,0.0,0,4
-476,Wolves,0,0,0,0,0,2020-01-01T15:00:00Z,0,1,0.0,0,0,331,0,0.0,40,14755,542,0,0,True,0,0,0,Watford,209,807,21,Dimitri Foulquier,0.0,DEF,0.0,0,2
-814,Brighton,0,0,0,1,0,2020-01-01T12:30:00Z,0,1,3.8,0,0,3367,0,11.3,53,78855,432,0,-1,False,17,0,1,Chelsea,202,4181,21,Mateo Kovacic,0.0,MID,1.5,0,1
-302,Watford,0,0,0,0,0,2020-01-01T15:00:00Z,0,1,0.0,0,0,153,0,0.0,43,28853,412,0,0,False,0,0,0,Wolves,209,455,21,John Ruddy,0.0,GK,0.0,0,2
-6116,Man Utd,0,0,1,0,6,2020-01-01T20:00:00Z,0,0,23.2,0,0,2166,0,0.3,57,349159,106,0,27,True,90,0,0,Arsenal,201,8282,21,David Luiz,0.0,DEF,2.4,0,2
280,Man City,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,974,0,0.0,49,13229,145,0,0,False,0,0,0,Everton,205,694,21,Leighton Baines,0.0,DEF,0.0,0,2
3895,Watford,0,0,0,2,0,2020-01-01T15:00:00Z,0,1,9.4,0,0,7868,0,2.3,54,81794,402,0,7,False,53,0,0,Wolves,209,3973,21,Jonny,8.0,DEF,2.0,0,2
-1104,Norwich,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,20,0,0.0,57,38391,129,0,0,False,0,0,0,Crystal Palace,207,1124,21,Christian Benteke,0.0,FWD,0.0,0,1
-57271,Burnley,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,147,0,0.0,55,293761,31,0,0,False,0,0,0,Aston Villa,203,57418,21,John McGinn,0.0,MID,0.0,0,1
46,Norwich,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,138,0,0.0,45,536,581,0,0,False,0,0,0,Crystal Palace,207,92,21,James Daly,0.0,FWD,0.0,0,1
24324,Arsenal,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,0.0,0,0,35355,0,0.0,40,144188,549,0,0,False,0,0,0,Man Utd,201,11031,21,Brandon Williams,0.0,DEF,0.0,0,2
-1803,Man Utd,0,0,1,0,6,2020-01-01T20:00:00Z,0,0,20.8,0,0,3744,0,2.3,46,182736,4,0,27,True,90,0,0,Arsenal,201,5547,21,Ainsley Maitland-Niles,2.0,DEF,2.5,0,2
-2935,Arsenal,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,0.0,0,0,1313,0,0.0,43,56217,249,0,0,False,0,0,0,Man Utd,201,4248,21,Tahith Chong,0.0,MID,0.0,0,2
-39974,Southampton,0,0,0,1,2,2020-01-01T15:00:00Z,0,0,16.2,0,0,15650,0,2.8,72,414068,345,0,4,False,90,0,0,Spurs,208,55624,21,Lucas Moura,41.0,MID,6.0,0,1
-12,Spurs,0,0,0,0,0,2020-01-01T15:00:00Z,0,0,0.0,0,0,17,0,0.0,60,3468,312,0,0,True,0,0,0,Southampton,208,29,21,Charlie Austin,0.0,FWD,0.0,0,1
-3694,West Ham,0,0,0,1,1,2020-01-01T17:30:00Z,0,0,12.6,0,0,2817,0,16.9,69,209631,75,0,15,False,45,0,0,Bournemouth,210,6511,21,Ryan Fraser,19.0,MID,4.9,0,4
20157,West Ham,0,0,0,0,1,2020-01-01T17:30:00Z,0,0,0.0,0,0,39442,0,0.6,39,555279,66,0,2,False,22,0,0,Bournemouth,210,19285,21,Jack Simpson,0.0,DEF,0.0,0,4
333,Bournemouth,1,0,1,0,7,2020-01-01T17:30:00Z,0,0,34.0,0,1,3922,0,12.0,47,101042,395,0,33,True,90,0,0,West Ham,210,3589,21,Declan Rice,0.0,MID,4.6,0,4
-57,West Ham,0,0,0,0,0,2020-01-01T17:30:00Z,0,0,0.0,0,0,23,0,0.0,63,6931,76,0,0,False,0,0,0,Bournemouth,210,80,21,David Brooks,0.0,MID,0.0,0,4
-13,Arsenal,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,0.0,0,0,10,0,0.0,49,3383,230,0,0,False,0,0,0,Man Utd,201,23,21,Matteo Darmian,0.0,DEF,0.0,0,2
-5028,Leicester,0,0,0,2,1,2020-01-01T15:00:00Z,0,3,14.8,0,0,17316,0,37.8,51,134313,269,0,11,True,45,0,0,Newcastle,206,22344,21,Jonjo Shelvey,2.0,MID,5.5,0,0
-1740,Everton,0,0,0,1,2,2020-01-01T17:30:00Z,0,1,11.0,1,0,2139,0,0.0,48,27520,213,0,9,True,90,0,0,Man City,205,3879,21,Claudio Bravo,0.0,GK,1.1,0,2
433,West Ham,0,0,0,4,0,2020-01-01T17:30:00Z,0,0,17.6,0,0,1552,0,0.8,50,18988,58,0,15,False,90,0,0,Bournemouth,210,1119,21,Steve Cook,0.0,DEF,1.8,0,4
-87,Leicester,0,0,0,0,0,2020-01-01T15:00:00Z,0,3,0.0,0,0,22,0,0.0,53,10191,251,0,0,True,0,0,0,Newcastle,206,109,21,Matt Ritchie,0.0,DEF,0.0,0,0
-43,Burnley,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,15,0,0.0,45,2528,33,0,0,False,0,0,0,Aston Villa,203,58,21,Birkir Bjarnason,0.0,MID,0.0,0,1
-82,Sheffield Utd,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,5745,0,0.0,58,36132,196,0,0,True,0,0,0,Liverpool,204,5827,21,Naby Keita,0.0,MID,0.0,0,2
-632,Liverpool,0,0,0,0,0,2020-01-02T20:00:00Z,0,0,0.0,0,0,398,0,0.0,42,27716,444,0,0,False,0,0,0,Sheffield Utd,204,1030,21,Phil Jagielka,0.0,DEF,0.0,0,2
-33,Spurs,0,0,0,0,0,2020-01-01T15:00:00Z,0,0,0.0,0,0,7,0,0.0,47,3859,324,0,0,True,0,0,0,Southampton,208,40,21,Mario Lemina,0.0,MID,0.0,0,1
-38360,Man City,0,0,0,2,7,2020-01-01T17:30:00Z,0,1,36.8,0,0,50148,0,2.0,80,718352,150,1,21,False,90,0,0,Everton,205,88508,21,Richarlison,37.0,MID,7.6,0,2
-82,Norwich,0,0,0,0,1,2020-01-01T17:30:00Z,0,1,13.0,0,0,1894,0,0.5,49,18661,139,0,4,False,45,0,0,Crystal Palace,207,1976,21,Cheikhou Kouyaté,2.0,MID,1.6,0,1
55,Burnley,0,0,0,0,0,2020-01-01T12:30:00Z,0,2,0.0,0,0,3485,0,0.0,42,73195,22,0,0,False,0,0,0,Aston Villa,203,3430,21,Ahmed Elmohamady,0.0,DEF,0.0,0,1
-78,Brighton,0,0,0,0,0,2020-01-01T12:30:00Z,0,1,0.0,0,0,24,0,0.0,43,11916,109,0,0,False,0,0,0,Chelsea,202,102,21,Davide Zappacosta,0.0,DEF,0.0,0,1
-507,Chelsea,0,0,0,0,0,2020-01-01T12:30:00Z,0,1,0.0,0,0,56,0,0.0,46,13551,55,0,0,True,0,0,0,Brighton,202,563,21,Solly March,0.0,MID,0.0,0,1
-16604,Arsenal,0,0,0,2,1,2020-01-01T20:00:00Z,0,0,15.8,2,0,4815,0,0.0,54,892255,235,0,11,False,90,0,0,Man Utd,201,21419,21,David de Gea,0.0,GK,1.6,0,2
3107,Aston Villa,0,0,0,2,1,2020-01-01T12:30:00Z,0,2,14.6,0,0,4396,0,16.9,43,18065,86,0,15,True,90,0,0,Burnley,203,1289,21,Phil Bardsley,20.0,DEF,5.2,0,1
53,West Ham,0,0,0,1,1,2020-01-01T17:30:00Z,0,0,4.4,0,0,151,0,6.0,59,738,77,0,5,False,45,0,0,Bournemouth,210,98,21,Junior Stanislas,0.0,MID,1.0,0,4
2869,Crystal Palace,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,5529,0,0.0,39,59357,484,0,0,True,0,0,0,Norwich,207,2660,21,Philip Heise,0.0,DEF,0.0,0,1
-105,Burnley,0,0,0,1,2,2020-01-01T12:30:00Z,0,2,22.2,0,0,220,0,20.6,43,6638,452,0,15,False,90,0,0,Aston Villa,203,325,21,Ezri Konsa Ngoyo,4.0,DEF,4.7,0,1
6227,Newcastle,0,0,1,0,6,2020-01-01T15:00:00Z,0,3,14.8,2,0,38046,0,0.0,54,1095969,168,0,24,False,90,0,0,Leicester,206,31819,21,Kasper Schmeichel,0.0,GK,1.5,0,0
-371,Crystal Palace,0,0,0,1,2,2020-01-01T17:30:00Z,0,1,19.6,2,0,7529,0,0.0,45,155217,280,0,11,True,90,0,0,Norwich,207,7900,21,Tim Krul,0.0,GK,2.0,0,1
-1090,Everton,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,356,0,0.0,47,15263,440,0,0,True,0,0,0,Man City,205,1446,21,Angeliño,0.0,DEF,0.0,0,2
-103,Watford,0,0,0,0,0,2020-01-01T15:00:00Z,0,1,0.0,0,0,175,0,0.0,47,17644,473,0,0,False,0,0,0,Wolves,209,278,21,Jesús Vallejo,0.0,DEF,0.0,0,2
-180032,Liverpool,0,0,0,2,1,2020-01-02T20:00:00Z,0,0,0.0,0,0,19816,0,0.0,52,3418301,297,0,12,False,90,0,0,Sheffield Utd,204,199848,21,John Lundstram,0.0,DEF,0.0,0,2
-54,Everton,0,0,0,0,0,2020-01-01T17:30:00Z,0,1,0.0,0,0,104,0,0.0,93,16724,216,0,0,True,0,0,0,Man City,205,158,21,Leroy Sané,0.0,MID,0.0,0,2
23386,Wolves,0,0,0,1,-1,2020-01-01T15:00:00Z,1,1,0.0,0,0,28935,0,0.1,43,51703,354,0,0,True,70,0,0,Watford,209,5549,21,Christian Kabasele,0.0,DEF,0.0,0,2
-47,Arsenal,0,0,0,0,0,2020-01-01T20:00:00Z,0,0,0.0,0,0,36,0,0.0,85,23248,232,0,0,False,0,0,0,Man Utd,201,83,21,Romelu Lukaku,0.0,FWD,0.0,0,2
-348,Chelsea,0,0,0,0,0,2020-01-01T12:30:00Z,0,1,0.0,0,0,20,0,0.0,48,27460,46,0,0,True,0,0,0,Brighton,202,368,21,Florin Andone,0.0,FWD,0.0,0,1
67501,Chelsea,0,0,0,1,4,2020-01-01T12:30:00Z,0,1,32.8,0,1,93851,0,10.5,47,952455,42,0,21,True,90,0,1,Brighton,202,26350,21,Lewis Dunk,9.0,DEF,5.2,0,1
-94,Chelsea,0,0,0,0,0,2020-01-01T12:30:00Z,0,1,0.0,0,0,54,0,0.0,43,7865,41,0,0,True,0,0,0,Brighton,202,148,21,Gaëtan Bong,0.0,DEF,0.0,0,1
-22,Leicester,0,0,0,0,0,2020-01-01T15:00:00Z,0,3,0.0,0,0,6,0,0.0,48,2223,499,0,0,True,0,0,0,Newcastle,206,28,21,Rolando Aarons,0.0,MID,0.0,0,0
1152,Crystal Palace,0,0,0,1,1,2020-01-01T17:30:00Z,0,1,20.0,0,0,6558,0,0.5,40,146075,277,0,6,True,90,0,1,Norwich,207,5406,21,Grant Hanley,6.0,DEF,2.7,0,1
-910,Wolves,0,0,0,0,1,2020-01-01T15:00:00Z,0,1,0.0,0,0,266,0,0.0,56,46076,369,0,3,True,1,0,0,Watford,209,1176,21,Roberto Pereyra,0.0,MID,0.0,0,2
-1322,Man Utd,0,0,1,0,5,2020-01-01T20:00:00Z,0,0,1.8,0,0,16,0,3.1,52,37376,3,0,15,True,68,0,1,Arsenal,201,1338,21,Sead Kolasinac,6.0,DEF,1.1,0,2
-95,Spurs,0,0,1,0,3,2020-01-01T15:00:00Z,0,0,10.0,0,0,134,0,29.8,52,6145,323,0,6,True,89,0,0,Southampton,208,229,21,Stuart Armstrong,26.0,MID,6.6,0,1
-3555,Watford,0,0,0,0,1,2020-01-01T15:00:00Z,0,1,5.4,0,0,7427,0,3.0,53,354166,414,0,9,False,36,0,0,Wolves,209,10982,21,Rúben Neves,17.0,MID,2.5,0,2
-29148,Aston Villa,0,0,0,1,2,2020-01-12T16:30:00Z,0,6,2.8,0,0,6716,0,0.0,60,865688,212,0,7,False,90,0,0,Man City,211,35864,22,Ederson,0.0,GK,0.3,0,1
-610,Spurs,0,0,0,0,1,2020-01-11T17:30:00Z,0,1,4.0,0,0,18,0,14.5,63,17519,194,0,5,False,1,0,0,Liverpool,219,628,22,Xherdan Shaqiri,0.0,MID,1.9,0,0
-3102,Liverpool,0,0,0,0,0,2020-01-11T17:30:00Z,0,1,0.0,0,0,81,0,0.0,53,239378,340,0,0,True,0,0,0,Spurs,219,3183,22,Hugo Lloris,0.0,GK,0.0,0,0
281,Arsenal,0,0,0,0,1,2020-01-11T12:30:00Z,0,1,0.2,0,0,137,0,0.3,57,8407,146,0,1,True,22,0,0,Everton,214,27,22,Cenk Tosun,4.0,FWD,0.5,0,1
-526,West Ham,0,0,0,0,0,2020-01-10T20:00:00Z,0,0,0.0,0,0,173,0,0.0,50,19466,453,0,0,True,0,0,0,Sheffield Utd,218,699,22,Callum Robinson,0.0,MID,0.0,0,1
48462,Liverpool,0,0,0,1,2,2020-01-11T17:30:00Z,0,1,2.6,0,0,84236,0,2.7,98,455973,342,0,3,True,90,0,0,Spurs,219,35774,22,Son Heung-Min,30.0,MID,3.5,0,0
10429,Newcastle,1,0,0,1,6,2020-01-11T15:00:00Z,0,1,27.4,0,1,32832,0,26.4,54,407903,415,0,24,True,90,0,0,Wolves,220,22403,22,João Moutinho,0.0,MID,5.4,0,1
44946,Spurs,0,0,1,0,6,2020-01-11T17:30:00Z,0,1,6.4,0,0,80176,0,10.9,70,1413313,181,0,21,False,90,0,0,Liverpool,219,35230,22,Andrew Robertson,10.0,DEF,2.7,0,0
-4696,Liverpool,0,0,0,1,2,2020-01-11T17:30:00Z,0,1,4.6,0,0,18,0,3.3,53,94624,332,0,8,True,68,0,0,Newcastle,219,4714,22,Danny Rose,0.0,DEF,0.8,0,0
-64516,Arsenal,0,0,0,1,2,2020-01-11T12:30:00Z,0,1,10.0,0,0,33817,0,4.8,44,2306467,128,0,10,True,90,0,0,Crystal Palace,214,98333,22,Martin Kelly,0.0,DEF,1.5,0,1
-345,Liverpool,0,0,0,1,2,2020-01-11T17:30:00Z,0,1,15.4,0,0,143,0,5.9,52,18312,347,0,17,True,90,0,0,Spurs,219,488,22,Harry Winks,0.0,MID,2.1,0,0
504,Aston Villa,0,0,0,0,0,2020-01-12T16:30:00Z,0,6,0.0,0,0,892,0,0.0,40,5657,562,0,0,False,0,0,0,Man City,211,388,22,Scott Carson,0.0,GK,0.0,0,1
187,Chelsea,0,0,0,3,1,2020-01-11T15:00:00Z,0,0,8.0,0,0,2222,0,2.1,54,27035,101,0,6,False,90,0,1,Burnley,213,2035,22,Ashley Westwood,18.0,MID,2.8,0,3
9005,Brighton,3,0,1,0,12,2020-01-11T15:00:00Z,0,0,31.0,0,1,33334,0,41.9,57,862158,141,0,40,True,84,0,0,Everton,215,24329,22,Lucas Digne,6.0,DEF,7.9,0,1
118506,Southampton,0,0,0,1,2,2020-01-11T15:00:00Z,0,2,4.6,0,0,137789,0,5.0,60,446880,265,0,5,True,66,0,0,Leicester,216,19283,22,Ayoze Pérez,0.0,MID,1.0,0,1
-29860,Watford,0,0,0,3,1,2020-01-12T14:00:00Z,0,3,17.0,0,0,312,0,2.8,48,471675,59,0,17,True,90,0,0,Bournemouth,212,30172,22,Nathan Aké,0.0,DEF,2.0,0,0
1857,Wolves,0,0,0,1,2,2020-01-11T15:00:00Z,0,1,10.6,0,0,16072,0,6.8,43,258279,271,0,6,False,90,0,0,Newcastle,220,14215,22,Isaac Hayden,0.0,MID,1.7,0,1
-30533,Arsenal,0,0,0,0,0,2020-01-11T12:30:00Z,0,1,0.0,0,0,191,0,0.0,55,352506,123,0,0,True,0,0,0,Crystal Palace,214,30724,22,Patrick van Aanholt,0.0,DEF,0.0,0,1
-20,Bournemouth,0,0,0,0,0,2020-01-12T14:00:00Z,0,3,0.0,0,0,11,0,0.0,48,1402,372,0,0,False,0,0,0,Watford,212,31,22,Ken Sema,0.0,MID,0.0,0,0
29235,Southampton,0,0,0,2,1,2020-01-11T15:00:00Z,0,2,27.8,0,0,53650,0,0.5,53,517871,162,0,20,True,90,0,0,Leicester,216,24415,22,Jonny Evans,33.0,DEF,6.1,0,1
-5372,Burnley,1,0,1,0,9,2020-01-11T15:00:00Z,0,0,37.8,0,0,8406,0,2.3,49,231396,118,1,30,True,90,0,0,Chelsea,213,13778,22,Jorginho,17.0,MID,5.7,0,3
20,Man City,0,0,0,6,-1,2020-01-12T16:30:00Z,0,6,12.6,0,0,161,0,0.3,44,4758,25,0,9,True,90,0,0,Aston Villa,211,141,22,Kortney Hause,2.0,DEF,1.5,0,1
-5458,Man City,0,0,0,1,4,2020-01-12T16:30:00Z,0,6,4.2,0,1,1470,0,15.1,52,88374,465,0,11,True,19,0,0,Aston Villa,211,6928,22,Trézéguet,30.0,MID,4.9,0,1
-14113,Aston Villa,0,0,0,0,0,2020-01-12T16:30:00Z,0,6,0.0,0,0,17354,0,0.0,58,849309,203,0,0,False,0,0,0,Man City,211,31467,22,Kyle Walker,0.0,DEF,0.0,0,1
-44803,Watford,0,0,0,0,0,2020-01-12T14:00:00Z,0,3,0.0,0,0,26016,0,0.0,44,1017958,65,0,0,True,0,0,0,Bournemouth,212,70819,22,Diego Rico,0.0,DEF,0.0,0,0
3180,Leicester,0,0,0,1,2,2020-01-11T15:00:00Z,0,2,14.2,0,0,5714,0,30.3,48,48902,305,0,8,False,90,0,0,Southampton,216,2534,22,Ryan Bertrand,2.0,DEF,4.7,0,1
-550,Liverpool,0,0,0,0,1,2020-01-11T17:30:00Z,0,1,6.6,0,0,655,0,0.5,57,82657,346,0,4,True,21,0,0,Spurs,219,1205,22,Erik Lamela,9.0,MID,1.6,0,0
-1093,Wolves,0,0,0,0,0,2020-01-11T15:00:00Z,0,1,0.0,0,0,146,0,0.0,54,17447,500,0,0,False,0,0,0,Newcastle,220,1239,22,Allan Saint-Maximin,0.0,MID,0.0,0,1
-916,Crystal Palace,0,0,0,0,0,2020-01-11T12:30:00Z,0,1,0.0,0,0,828,0,0.0,43,40272,13,0,0,False,0,0,0,Arsenal,214,1744,22,Eddie Nketiah,0.0,FWD,0.0,0,1
