name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Ryan_Giles_607,0,0,0,0,0,607,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,8664,1,0,0,0,-129,706,835,39,FALSE,0,Aston Villa
Ryan_Sessegnon_524,0,0,0,0,0,524,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,5302,1,3,0,0,-57,24,81,54,FALSE,0,Sheffield Utd
Rúben Diogo_da Silva Neves_414,0,0,9,1,17.8,414,312,0,0,2.3,5.4,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,343131,1,0,0,2,-1339,3511,4850,52,FALSE,1,Aston Villa
Rúben Gonçalo_Silva Nascimento Vinagre_406,0,0,0,0,0,406,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,17221,1,0,0,0,-518,267,785,42,FALSE,0,Aston Villa
Sadio_Mané_192,0,0,3,0,12.2,192,317,4,0,4.7,2.6,2020-07-02T19:15:00Z,84,0,0,0,0,32,0,1818352,0,4,32,2,-28896,15451,44347,125,FALSE,0,Man City
Sam_Byram_454,0,0,0,0,0,454,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,7592,0,4,0,0,-113,3,116,43,FALSE,0,Arsenal
Sam_Gallagher_316,0,0,0,0,0,316,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,2229,3,1,0,0,0,6,6,45,FALSE,0,Watford
Sam_Surridge_71,0,0,0,0,0,71,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,41733,4,1,0,0,-119,482,601,43,TRUE,0,Newcastle
Sam_Woods_578,0,0,0,0,0,578,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,12365,1,0,0,0,697,1411,714,39,TRUE,0,Burnley
Sander_Berge_621,1,3,43,0,12.2,621,318,1,1,10.1,62.2,2020-07-02T17:00:00Z,90,0,0,0,0,32,0,6376,1,3,27,13,-600,80,680,47,TRUE,0,Spurs
Scott_Carson_562,0,0,0,0,0,562,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,5574,0,4,0,0,7,88,81,40,TRUE,0,Liverpool
Scott_Dann_127,0,0,12,0,0.3,127,315,1,0,2.9,10.4,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,18497,1,0,18,2,72,509,437,43,TRUE,0,Burnley
Scott_McTominay_248,0,0,4,0,1.6,248,314,0,0,1.8,7.8,2020-06-30T19:15:00Z,26,0,0,0,0,32,0,85489,3,0,9,1,-2102,1255,3357,49,FALSE,0,Brighton
Sead_Kolasinac_3,0,0,25,1,3.4,3,311,0,0,1.2,9,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,37479,0,4,0,6,-258,383,641,52,TRUE,0,Norwich
Seamus_Coleman_144,0,0,13,0,1.6,144,316,1,0,2.6,22,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,84319,1,2,2,2,965,1456,491,53,TRUE,0,Leicester
Sean_Longstaff_270,0,0,24,0,1.1,270,313,0,1,5.1,31.6,2020-07-01T17:00:00Z,32,0,0,0,0,32,0,19377,4,1,18,6,-180,15,195,50,FALSE,0,Bournemouth
Sebastian_Prödl_361,0,0,0,0,0,361,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,79128,3,1,0,0,-85,661,746,39,TRUE,0,Southampton
Serge_Aurier_336,0,0,17,0,2.2,336,318,2,0,1.7,10.4,2020-07-02T17:00:00Z,70,0,0,0,0,32,0,521289,1,3,4,1,63939,70345,6406,50,FALSE,0,Sheffield Utd
Sergio_Agüero_210,0,0,0,0,0,210,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,1036311,0,4,0,0,-251437,190,251627,117,TRUE,0,Liverpool
Sergio_Romero_236,0,0,0,0,0,236,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,14137,3,0,0,0,-63,31,94,46,FALSE,0,Brighton
Shane_Duffy_37,0,0,15,0,0.2,37,314,3,0,1.9,14.4,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,64577,3,0,4,1,31,338,307,48,TRUE,0,Man Utd
Shane_Long_315,0,0,5,1,0.9,315,319,0,0,2.6,6.2,2020-06-28T15:30:00Z,74,0,0,0,0,32,0,170444,3,1,19,2,-1807,3305,5112,47,FALSE,0,Watford
Shkodran_Mustafi_1,0,0,5,0,1.7,1,311,0,0,0.4,2,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,29741,0,4,0,1,911,1370,459,51,TRUE,0,Norwich
Simon_Francis_62,0,0,0,0,0,62,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2721,4,1,0,0,-50,38,88,44,TRUE,0,Newcastle
Simon_Mignolet_190,0,0,0,0,0,190,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,2514,0,4,0,0,-1,5,6,45,FALSE,0,Man City
Simon_Moore_436,0,0,0,0,0,436,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,7701,1,3,0,0,25,254,229,43,TRUE,0,Spurs
Sofiane_Boufal_508,0,0,0,0,0,508,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,7538,3,1,0,0,-88,35,123,55,FALSE,0,Watford
Sokratis_Papastathopoulos_5,0,0,0,0,0,5,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,104861,0,4,0,0,-2530,629,3159,48,TRUE,0,Norwich
Solomon_March_55,0,0,3,0,0.3,55,314,0,0,0.1,0.2,2020-06-30T19:15:00Z,3,0,0,0,0,32,0,14043,3,0,0,1,-31,235,266,46,TRUE,0,Man Utd
Stephen_Henderson_556,0,0,0,0,0,556,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,32450,1,0,0,0,-153,504,657,40,TRUE,0,Burnley
Steven_Alzate_537,0,0,0,0,0,537,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,7685,3,0,0,0,-144,161,305,45,TRUE,0,Man Utd
Steven_Bergwijn_615,0,0,6,0,16.6,615,318,1,0,2.4,5.8,2020-07-02T17:00:00Z,55,0,0,0,0,32,0,138531,1,3,2,1,-8050,14431,22481,75,FALSE,0,Sheffield Utd
Steven_Defour_99,0,0,0,0,0,99,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,281,1,0,0,0,4,5,1,55,FALSE,0,Crystal Palace
Steve_Cook_58,0,0,11,0,0.3,58,313,4,0,1.2,11.4,2020-07-01T17:00:00Z,79,0,0,0,0,32,0,17022,4,1,0,0,-12,211,223,50,TRUE,0,Newcastle
Stuart_Armstrong_323,0,0,2,0,2.1,323,319,1,0,1.6,9.4,2020-06-28T15:30:00Z,25,0,0,0,0,32,0,40325,3,1,4,1,4970,8261,3291,52,FALSE,0,Watford
Sung-yueng_Ki_268,0,0,0,0,0,268,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,3348,4,1,0,0,-4,3,7,47,FALSE,0,Bournemouth
Sébastien_Haller_457,0,0,0,0,0,457,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,159544,2,3,0,0,-4062,55,4117,68,TRUE,0,Chelsea
Tahith_Chong_249,0,0,0,0,0,249,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,41397,3,0,0,0,-662,57,719,43,FALSE,0,Brighton
Takumi_Minamino_590,0,0,2,0,0.1,590,317,0,0,0,0,2020-07-02T19:15:00Z,5,0,0,0,0,32,0,4588,0,4,0,1,33,436,403,60,FALSE,0,Man City
Tammy_Abraham_460,0,0,4,0,14.3,460,320,2,0,3.4,1.4,2020-07-01T19:15:00Z,62,0,0,0,0,32,0,1186935,2,3,18,2,-2542,33604,36146,75,FALSE,0,West Ham
Tanguy_Ndombele_442,0,0,3,0,2.6,442,318,1,0,0.9,4,2020-07-02T17:00:00Z,19,0,0,0,0,32,0,167289,1,3,2,1,-1055,172,1227,58,FALSE,0,Sheffield Utd
Tariq_Lamptey_586,0,0,0,0,0.5,586,314,2,0,0,0,2020-06-30T19:15:00Z,45,0,0,0,0,32,0,21835,3,0,0,0,9757,10686,929,40,TRUE,0,Man Utd
Taylor_Harwood-Bellis_642,0,0,0,0,0,642,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,113,0,4,0,0,47,57,10,40,TRUE,0,Liverpool
Taylor_Perry_560,0,0,0,0,0,560,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,1928,1,0,0,0,-21,31,52,45,FALSE,0,Aston Villa
Teemu_Pukki_278,0,0,3,0,14,278,311,2,0,1.7,1,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,947698,0,4,2,1,-28119,4530,32649,65,FALSE,0,Arsenal
Theo_Walcott_153,0,0,0,0,0,153,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,28836,1,2,0,0,-185,8,193,62,TRUE,0,Leicester
Thomas_Allan_598,0,0,0,0,0,598,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,1485,4,1,0,0,-8,106,114,45,FALSE,0,Bournemouth
Timm_Klose_272,0,0,0,0,0,272,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2328,0,4,0,0,1,40,39,43,FALSE,0,Arsenal
Tim_Krul_280,0,0,13,0,0,280,311,4,0,3,29.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,4,182993,0,4,0,1,-2727,1872,4599,46,FALSE,0,Arsenal
Toby_Alderweireld_331,0,0,0,0,0,331,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,339468,1,3,0,0,-5334,852,6186,53,FALSE,0,Sheffield Utd
Todd_Cantwell_287,0,0,12,0,13.6,287,311,3,0,2.7,3.4,2020-07-01T17:00:00Z,74,0,0,0,0,32,0,1354410,0,4,10,2,-63257,12498,75755,46,FALSE,0,Arsenal
Tomas_Soucek_616,0,0,28,0,11.3,616,320,2,1,13.5,50.8,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,814,2,3,73,7,-64,20,84,48,TRUE,0,Chelsea
Tommy_Doyle_644,0,0,0,0,0,644,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,11,0,4,0,0,6,12,6,45,TRUE,0,Liverpool
Tom_Cleverley_371,0,0,0,0,0,371,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,7562,3,1,0,0,-14,33,47,48,TRUE,0,Southampton
Tom_Davies_154,0,0,6,0,1.7,154,316,0,0,0.8,6.4,2020-07-01T17:00:00Z,33,0,0,0,0,32,0,10476,1,2,0,1,-25,135,160,53,TRUE,0,Leicester
Tom_Heaton_94,0,0,0,0,0,94,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,167944,1,0,0,0,-1338,79,1417,43,TRUE,0,Wolves
Tom_Trybull_290,0,0,4,0,10.3,290,311,2,0,1.7,6.6,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,44669,0,4,0,1,-180,487,667,43,FALSE,0,Arsenal
Trent_Alexander-Arnold_182,0,0,13,0,15.8,182,317,4,0,4,16.6,2020-07-02T19:15:00Z,75,0,0,0,0,32,0,3219744,0,4,8,0,3255,28064,24809,78,FALSE,0,Man City
Troy_Deeney_362,0,0,4,0,2.4,362,319,3,0,0.7,0,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,132571,3,1,7,2,1971,9546,7575,62,TRUE,0,Southampton
Troy_Parrott_509,0,0,0,0,0,509,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,58508,1,3,0,0,-474,62,536,43,FALSE,0,Sheffield Utd
Tudor_Baluta_536,0,0,0,0,0,536,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,12528,3,0,0,0,-85,29,114,40,TRUE,0,Man Utd
Tyreece_John-Jules_585,0,0,0,0,0,585,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,397,0,4,0,0,-6,18,24,44,TRUE,0,Norwich
Tyreke_Johnson_326,0,0,0,0,0,326,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,2375,3,1,0,0,-23,46,69,44,FALSE,0,Watford
Tyrick_Mitchell_579,0,0,0,0,0,579,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,5186,1,0,0,0,-46,120,166,40,TRUE,0,Burnley
Tyrone_Mings_445,0,0,10,0,0.3,445,312,1,0,1.5,14.2,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,234038,1,0,0,1,-5068,2172,7240,44,TRUE,1,Wolves
Valentino_Lazaro_614,0,0,21,0,0.1,614,313,1,1,5.3,35.2,2020-07-01T17:00:00Z,28,0,0,0,0,32,0,597,4,1,18,6,-30,30,60,54,FALSE,0,Bournemouth
Vicente_Guaita_131,0,0,15,0,0,131,315,1,0,2.2,22.4,2020-06-29T19:00:00Z,90,0,0,0,0,32,3,131303,1,0,0,3,-8578,2254,10832,50,TRUE,0,Burnley
Victor_Lindelöf_225,0,0,25,1,1.3,225,314,0,0,1,9,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,85834,3,0,0,6,568,1064,496,53,FALSE,0,Brighton
Victor_Wanyama_348,0,0,0,0,0,348,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,7024,1,3,0,0,-24,3,27,47,FALSE,0,Sheffield Utd
Vincent_Janssen_339,0,0,0,0,0,339,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,5170,1,3,0,0,-15,9,24,45,FALSE,0,Sheffield Utd
Virgil_van Dijk_183,0,0,16,0,10.3,183,317,4,0,3,19.8,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,3289026,0,4,0,0,-10509,20674,31183,65,FALSE,0,Man City
Víctor_Camarasa_510,0,0,0,0,0,510,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,10582,1,0,0,0,-38,11,49,45,TRUE,0,Burnley
Wayne_Hennessey_132,0,0,0,0,0,132,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,45336,1,0,0,0,1732,2241,509,42,TRUE,0,Burnley
Wesley_Hoedt_485,0,0,0,0,0,485,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,2575,3,1,0,0,2,9,7,42,FALSE,0,Watford
Wesley_Moraes_428,0,0,0,0,0,428,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,60453,1,0,0,0,-287,28,315,54,TRUE,0,Wolves
Wes_Morgan_165,0,0,0,0,0,165,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,45348,1,2,0,0,-20,450,470,41,FALSE,0,Everton
Wilfred_Ndidi_176,0,0,8,0,14.8,176,316,2,0,2.3,5.8,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,131448,1,2,2,1,-643,1305,1948,50,FALSE,1,Everton
Wilfried_Zaha_133,0,0,10,0,19,133,315,1,0,6.2,9.4,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,646427,1,0,34,2,-29430,3116,32546,67,TRUE,0,Burnley
William_Smallbone_584,1,0,17,1,11,584,319,0,0,3.2,19,2020-06-28T15:30:00Z,64,0,0,0,0,32,0,615,3,1,2,6,-8,27,35,45,FALSE,0,Watford
Willian_Borges Da Silva_113,0,3,44,0,35.8,113,320,3,2,16.5,77.8,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,340594,2,3,51,14,42147,51277,9130,70,FALSE,1,West Ham
Willy_Boly_405,0,0,23,1,1,405,312,0,0,1.3,12.2,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,263359,1,0,0,6,12640,16345,3705,48,FALSE,0,Aston Villa
Willy_Caballero_112,0,0,0,0,0,112,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,18162,2,3,0,0,-217,118,335,48,FALSE,0,West Ham
Will_Hughes_370,0,0,8,0,3,370,319,2,0,3.3,5.8,2020-06-28T15:30:00Z,72,0,0,0,0,32,0,21065,3,1,24,2,-14,102,116,53,TRUE,0,Southampton
Will_Norris_413,0,0,0,0,0,413,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,49988,1,0,0,0,-339,696,1035,39,FALSE,0,Aston Villa
Winston_Reid_383,0,0,0,0,0,383,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,293181,2,3,0,0,-2294,1413,3707,39,TRUE,0,Chelsea
Xherdan_Shaqiri_194,0,0,0,0,0,194,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,16865,0,4,0,0,-26,10,36,63,FALSE,0,Man City
Yan_Valery_306,0,0,0,0,0,306,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,12123,3,1,0,0,30,245,215,46,FALSE,0,Watford
Yerry_Mina_142,0,0,3,0,0,142,316,0,0,0.2,2.4,2020-07-01T17:00:00Z,22,0,0,0,0,32,0,151348,1,2,0,1,-2309,24,2333,53,TRUE,0,Leicester
Yoshinori_Muto_260,0,0,0,0,0,260,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,6167,4,1,0,0,-13,73,86,51,FALSE,0,Bournemouth
Youri_Tielemans_448,0,0,15,0,5.8,448,316,2,0,3.4,10.6,2020-07-01T17:00:00Z,80,0,0,0,0,32,0,296088,1,2,18,2,-6757,966,7723,61,FALSE,0,Everton
Yves_Bissouma_53,0,0,22,0,2.5,53,314,3,0,2.6,23,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,1663,3,0,0,2,-5,54,59,50,TRUE,0,Man Utd
Zech_Medley_636,0,0,0,0,0,636,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,872,0,4,0,0,241,328,87,40,TRUE,0,Norwich
Çaglar_Söyüncü_164,0,0,15,0,1.6,164,316,2,0,1.5,13.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,1182526,1,2,0,1,12301,31883,19582,49,FALSE,0,Everton
Ørjan_Nyland_27,0,0,9,0,0,27,312,1,0,0.7,7,2020-06-27T11:30:00Z,90,0,0,0,0,32,1,33795,1,0,0,2,1556,3426,1870,43,TRUE,0,Wolves
