name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Fabián Balbuena,0,0,10,0,0.5,382,200,2,0,6.1,21.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,26978,2,1,39,1,320,1305,985,43,True,0,Leicester,West Ham,DEF,0,2019-20
Michel Vorm,0,0,0,0,0.0,555,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,1254,2,2,0,0,4,41,37,43,False,0,Norwich,Spurs,GK,0,2019-20
Arthur Masuaku,0,0,8,0,12.3,378,200,2,0,5.1,29.6,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,34040,2,1,9,0,-726,146,872,43,True,1,Leicester,West Ham,DEF,0,2019-20
Javier Manquillo,0,0,0,0,0.0,256,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,22533,2,1,0,0,-1436,940,2376,43,True,0,Everton,Newcastle,DEF,0,2019-20
Simon Moore,0,0,0,0,0.0,436,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,6761,0,2,0,0,-157,22,179,44,False,0,Man City,Sheffield Utd,GK,0,2019-20
Wes Morgan,0,0,11,0,0.4,165,200,1,0,5.5,18.8,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,47747,2,1,36,2,-240,726,966,41,False,0,West Ham,Leicester,DEF,0,2019-20
Bukayo Saka,0,0,8,0,12.2,541,191,2,0,2.0,8.2,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,41426,2,1,0,2,1015,3095,2080,45,True,0,Chelsea,Arsenal,MID,0,2019-20
Bernd Leno,0,0,11,0,0.0,14,191,2,0,1.4,14.0,2019-12-29T14:00:00Z,90,0,0,0,0,20,2,382500,2,1,0,1,-6657,2522,9179,50,True,0,Chelsea,Arsenal,GK,0,2019-20
Jannik Vestergaard,0,0,0,0,0.0,304,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,188648,1,1,0,0,-6174,548,6722,47,True,0,Crystal Palace,Southampton,DEF,0,2019-20
Joe Hart,0,0,0,0,0.0,95,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,83293,2,0,0,0,-742,249,991,43,True,0,Man Utd,Burnley,GK,0,2019-20
Jake Eastwood,0,0,0,0,0.0,299,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,8775,0,2,0,0,-138,9,147,43,False,0,Man City,Sheffield Utd,GK,0,2019-20
Andros Townsend,0,0,0,0,0.0,135,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,79728,1,1,0,0,-2653,16,2669,56,False,0,Southampton,Crystal Palace,MID,0,2019-20
Djibril Sidibé,0,0,23,0,31.2,511,196,1,0,6.9,29.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,83974,2,1,9,2,53820,55792,1972,53,False,0,Newcastle,Everton,DEF,0,2019-20
Adrián,0,0,0,0,0.0,526,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,169329,0,1,0,0,-4957,863,5820,42,True,0,Wolves,Liverpool,GK,0,2019-20
Frederick Woodman,0,0,0,0,0.0,264,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,61351,2,1,0,0,-181,528,709,40,True,0,Everton,Newcastle,GK,0,2019-20
Joelinton,0,0,9,0,25.0,466,196,2,0,7.4,12.8,2019-12-28T15:00:00Z,73,0,0,0,0,20,0,66005,2,1,36,1,-297,981,1278,56,True,1,Everton,Newcastle,FWD,0,2019-20
Michael Keane,0,0,21,0,10.1,143,196,1,0,5.2,34.8,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,158858,2,1,7,2,-4128,722,4850,53,False,0,Newcastle,Everton,DEF,0,2019-20
Jordan Pickford,0,0,18,0,0.0,148,196,1,0,3.0,30.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,4,520260,2,1,0,3,5303,10305,5002,53,False,0,Newcastle,Everton,GK,0,2019-20
Teemu Pukki,0,0,4,0,1.0,278,197,2,0,0.6,1.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,1184709,2,2,4,2,-59712,11027,70739,66,True,0,Spurs,Norwich,FWD,0,2019-20
Kelechi Iheanacho,0,0,29,0,12.6,167,200,1,1,10.7,35.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,25257,2,1,59,6,-1654,1057,2711,57,False,0,West Ham,Leicester,FWD,0,2019-20
Benjamin Mendy,0,0,0,0,0.0,204,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,68047,0,2,0,0,1351,5570,4219,55,True,0,Sheffield Utd,Man City,DEF,0,2019-20
Wilfred Ndidi,0,0,4,0,0.5,176,200,0,0,1.1,10.6,2019-12-28T17:30:00Z,20,0,0,0,0,20,0,189567,2,1,0,1,-185,5730,5915,50,False,0,West Ham,Leicester,MID,0,2019-20
Lovre Kalinic,0,0,0,0,0.0,474,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,6701,0,3,0,0,-22,40,62,44,False,0,Watford,Aston Villa,GK,0,2019-20
Gavin Kilkenny,0,0,0,0,0.0,565,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,211,0,2,0,0,15,34,19,45,False,0,Brighton,Bournemouth,MID,0,2019-20
Aaron Wan-Bissaka,0,0,0,0,0.0,122,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,1080192,2,0,0,0,-6021,11584,17605,53,False,0,Burnley,Man Utd,DEF,0,2019-20
Philip Billing,0,0,17,0,3.2,476,192,2,0,2.0,16.8,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,10652,0,2,0,1,11,302,291,50,False,1,Brighton,Bournemouth,MID,0,2019-20
Daniel James,1,0,21,1,16.5,243,193,0,0,6.7,24.2,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,736125,2,0,26,6,-81990,11096,93086,61,False,0,Burnley,Man Utd,MID,0,2019-20
Patrick Roberts,0,0,0,0,0.0,435,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,3865,2,2,0,0,-40,15,55,51,True,0,Spurs,Norwich,MID,0,2019-20
George Baldock,0,0,4,0,2.1,294,195,2,0,0.9,5.0,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,751578,0,2,2,1,8953,47911,38958,50,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Luke Dreher,0,0,0,0,0.0,140,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,6143,1,1,0,0,-66,63,129,44,False,0,Southampton,Crystal Palace,MID,0,2019-20
James Maddison,0,0,10,0,24.8,171,200,0,0,4.5,13.4,2019-12-28T17:30:00Z,26,0,0,0,0,20,0,1924061,2,1,7,1,396,84273,83877,77,False,0,West Ham,Leicester,MID,0,2019-20
Moritz Leitner,0,0,0,0,0.0,288,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,13571,2,2,0,0,-222,99,321,44,True,0,Spurs,Norwich,MID,0,2019-20
Çaglar Söyüncü,0,0,0,0,0.0,164,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,1410771,2,1,0,0,-18364,28157,46521,51,False,0,West Ham,Leicester,DEF,0,2019-20
Fabian Delph,0,0,3,0,0.3,205,196,0,0,0.3,2.2,2019-12-28T15:00:00Z,29,0,0,0,0,20,0,13549,2,1,0,1,793,940,147,53,False,0,Newcastle,Everton,DEF,0,2019-20
Vincent Janssen,0,0,0,0,0.0,339,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,5413,2,2,0,0,-38,22,60,45,False,0,Norwich,Spurs,FWD,0,2019-20
Nemanja Matic,0,0,14,1,2.8,247,193,0,0,1.3,8.8,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,22168,2,0,1,3,-64,108,172,48,False,0,Burnley,Man Utd,MID,0,2019-20
Emile Smith Rowe,0,0,0,0,0.0,576,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,602,2,1,0,0,40,136,96,45,True,0,Chelsea,Arsenal,MID,0,2019-20
Ben Osborn,0,0,0,0,0.0,472,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,2372,0,2,0,0,-7,44,51,47,False,0,Man City,Sheffield Utd,MID,0,2019-20
Víctor Camarasa,0,0,0,0,0.0,510,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,13181,1,1,0,0,-126,80,206,45,False,0,Southampton,Crystal Palace,MID,0,2019-20
James Milner,0,0,4,0,0.1,200,194,0,0,0.1,1.2,2019-12-29T16:30:00Z,4,0,0,0,0,20,0,44713,0,1,0,1,2499,3134,635,53,True,0,Wolves,Liverpool,MID,0,2019-20
Andre Gray,0,0,0,0,0.0,364,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,26820,0,3,0,0,-206,216,422,56,True,0,Aston Villa,Watford,FWD,0,2019-20
Javier Hernández,0,0,0,0,0.0,386,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,26450,2,1,0,0,-85,10,95,60,True,0,Leicester,West Ham,FWD,0,2019-20
Dimitri Foulquier,0,0,0,0,0.0,542,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,15071,0,3,0,0,-207,265,472,40,True,0,Aston Villa,Watford,DEF,0,2019-20
Mateo Kovacic,0,0,13,0,4.8,432,191,1,0,1.3,7.0,2019-12-29T14:00:00Z,69,0,0,0,0,20,0,79087,2,1,1,2,111,3082,2971,53,False,0,Arsenal,Chelsea,MID,0,2019-20
John Ruddy,0,0,0,0,0.0,412,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,29022,0,1,0,0,-200,87,287,43,False,0,Liverpool,Wolves,GK,0,2019-20
David Luiz,0,0,8,0,0.1,106,191,2,0,3.5,24.2,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,353975,2,1,11,0,-4267,1193,5460,57,True,1,Chelsea,Arsenal,DEF,0,2019-20
Leighton Baines,0,0,16,0,21.1,145,196,1,0,4.3,19.6,2019-12-28T15:00:00Z,79,0,0,0,0,20,0,12812,2,1,2,2,-378,416,794,49,False,0,Newcastle,Everton,DEF,0,2019-20
Jonny,0,0,13,0,11.9,402,194,1,0,2.9,14.8,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,77109,0,1,2,2,-2881,853,3734,54,False,0,Liverpool,Wolves,DEF,0,2019-20
Christian Benteke,0,0,0,0,0.0,129,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,39470,1,1,0,0,-1347,31,1378,57,False,0,Southampton,Crystal Palace,FWD,0,2019-20
John McGinn,0,0,0,0,0.0,31,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,349946,0,3,0,0,-68130,160,68290,56,False,0,Watford,Aston Villa,MID,0,2019-20
James Daly,0,0,0,0,0.0,581,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,392,1,1,0,0,91,151,60,45,False,0,Southampton,Crystal Palace,FWD,0,2019-20
Brandon Williams,0,0,23,1,27.8,549,193,0,0,4.4,12.2,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,117749,2,0,4,5,-5780,4225,10005,40,False,1,Burnley,Man Utd,DEF,0,2019-20
Ainsley Maitland-Niles,0,0,12,0,1.3,4,191,2,0,1.9,15.4,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,184198,2,1,2,0,-1384,1502,2886,46,True,1,Chelsea,Arsenal,DEF,0,2019-20
Tahith Chong,0,0,0,0,0.0,249,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,59038,2,0,0,0,-1223,1428,2651,43,False,0,Burnley,Man Utd,MID,0,2019-20
Lucas Moura,1,0,7,0,14.3,345,197,1,0,2.9,4.4,2019-12-28T17:30:00Z,45,0,0,0,0,20,0,454098,2,2,10,3,15870,45683,29813,71,False,1,Norwich,Spurs,MID,0,2019-20
Charlie Austin,0,0,0,0,0.0,312,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,3480,1,1,0,0,-4,15,19,60,True,0,Crystal Palace,Southampton,FWD,0,2019-20
Ryan Fraser,0,0,4,0,10.8,75,192,1,0,1.4,3.4,2019-12-28T12:30:00Z,28,0,0,0,0,20,0,213134,0,2,0,1,-207,3480,3687,69,False,0,Brighton,Bournemouth,MID,0,2019-20
Jack Simpson,0,0,0,0,0.0,66,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,533844,0,2,0,0,16586,23880,7294,39,False,0,Brighton,Bournemouth,DEF,0,2019-20
Declan Rice,0,0,10,0,27.1,395,200,2,0,6.3,16.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,100452,2,1,19,1,278,2281,2003,47,True,1,Leicester,West Ham,MID,0,2019-20
David Brooks,0,0,0,0,0.0,76,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,6985,0,2,0,0,-27,14,41,63,False,0,Brighton,Bournemouth,MID,0,2019-20
Matteo Darmian,0,0,0,0,0.0,230,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,3396,2,0,0,0,-7,10,17,49,False,0,Burnley,Man Utd,DEF,0,2019-20
Jonjo Shelvey,0,0,12,0,29.5,269,196,2,0,4.3,6.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,139126,2,1,7,2,8706,20627,11921,51,True,0,Everton,Newcastle,MID,0,2019-20
Claudio Bravo,0,0,24,1,0.0,213,195,0,0,0.5,4.8,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,30310,0,2,0,6,7614,8079,465,48,True,0,Sheffield Utd,Man City,GK,0,2019-20
Steve Cook,0,0,5,0,0.5,58,192,2,0,1.6,14.4,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,18446,0,2,1,0,1130,1480,350,50,False,1,Brighton,Bournemouth,DEF,0,2019-20
Matt Ritchie,0,0,0,0,0.0,251,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,10276,2,1,0,0,-62,9,71,53,True,0,Everton,Newcastle,DEF,0,2019-20
Birkir Bjarnason,0,0,0,0,0.0,33,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,2572,0,3,0,0,-26,7,33,45,False,0,Watford,Aston Villa,MID,0,2019-20
Naby Keita,0,0,2,0,1.4,196,194,0,0,0.8,6.8,2019-12-29T16:30:00Z,23,0,0,0,0,20,0,35866,0,1,0,1,7192,9350,2158,58,True,0,Wolves,Liverpool,MID,0,2019-20
Phil Jagielka,0,0,0,0,0.0,444,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,28249,0,2,0,0,-449,280,729,42,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Mario Lemina,0,0,0,0,0.0,324,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,3890,1,1,0,0,-21,13,34,47,True,0,Crystal Palace,Southampton,MID,0,2019-20
Richarlison,1,1,26,0,35.5,150,196,1,0,12.6,46.0,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,753994,2,1,44,6,-9011,47494,56505,80,False,0,Newcastle,Everton,MID,0,2019-20
Cheikhou Kouyaté,0,0,3,0,0.3,139,198,0,0,0.1,0.2,2019-12-28T15:00:00Z,6,0,0,0,0,20,0,18870,1,1,0,1,5546,6062,516,49,False,0,Southampton,Crystal Palace,MID,0,2019-20
Ahmed Elmohamady,0,0,12,0,17.3,22,199,3,0,2.7,9.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,73109,0,3,0,1,1913,3342,1429,42,False,0,Watford,Aston Villa,DEF,0,2019-20
Davide Zappacosta,0,0,0,0,0.0,109,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,11982,2,1,0,0,-45,16,61,43,False,0,Arsenal,Chelsea,DEF,0,2019-20
Solly March,0,0,0,0,0.0,55,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,14054,0,2,0,0,-366,25,391,46,True,0,Bournemouth,Brighton,MID,0,2019-20
David de Gea,0,0,23,1,0.0,235,193,0,0,0.8,8.2,2019-12-28T19:45:00Z,90,0,0,0,0,20,1,905801,2,0,0,6,-15100,4746,19846,55,False,0,Burnley,Man Utd,GK,0,2019-20
Phil Bardsley,0,0,14,0,22.1,86,193,2,0,5.3,23.8,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,14639,2,0,7,0,186,620,434,43,True,1,Man Utd,Burnley,DEF,0,2019-20
Junior Stanislas,0,0,11,0,28.1,77,192,1,0,5.9,11.6,2019-12-28T12:30:00Z,61,0,0,0,0,20,0,626,0,2,19,2,10,62,52,59,False,0,Brighton,Bournemouth,MID,0,2019-20
Philip Heise,0,0,0,0,0.0,484,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,55968,2,2,0,0,1501,2660,1159,39,True,0,Spurs,Norwich,DEF,0,2019-20
Ezri Konsa Ngoyo,0,0,10,0,0.7,452,199,3,0,3.3,12.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,6695,0,3,20,1,162,319,157,43,False,0,Watford,Aston Villa,DEF,0,2019-20
Kasper Schmeichel,0,0,16,0,0.0,168,200,1,0,2.8,27.8,2019-12-28T17:30:00Z,90,0,0,0,0,20,3,1085138,2,1,0,3,24794,40989,16195,54,False,0,West Ham,Leicester,GK,0,2019-20
Tim Krul,0,0,16,0,0.0,280,197,2,0,2.7,27.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,5,154541,2,2,0,1,-3095,2109,5204,45,True,1,Spurs,Norwich,GK,0,2019-20
Angeliño,0,0,0,0,0.0,440,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,16249,0,2,0,0,-502,451,953,47,True,0,Sheffield Utd,Man City,DEF,0,2019-20
Jesús Vallejo,0,0,0,0,0.0,473,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,17605,0,1,0,0,-100,104,204,47,False,0,Liverpool,Wolves,DEF,0,2019-20
John Lundstram,0,0,0,0,0.0,297,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,3592185,0,2,0,0,-34743,22240,56983,52,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Leroy Sané,0,0,0,0,0.0,216,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,16737,0,2,0,0,-41,76,117,93,True,0,Sheffield Utd,Man City,MID,0,2019-20
Christian Kabasele,0,0,24,1,0.2,354,199,0,0,4.3,25.6,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,27783,0,3,17,6,6540,7584,1044,43,True,0,Aston Villa,Watford,DEF,0,2019-20
Romelu Lukaku,0,0,0,0,0.0,232,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,23266,2,0,0,0,-46,29,75,85,False,0,Burnley,Man Utd,FWD,0,2019-20
Florin Andone,0,0,0,0,0.0,46,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,27793,0,2,0,0,-215,11,226,48,True,0,Bournemouth,Brighton,FWD,0,2019-20
Lewis Dunk,0,2,31,1,0.8,42,192,0,0,2.6,19.0,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,876721,0,2,6,8,-63117,5204,68321,47,True,0,Bournemouth,Brighton,DEF,0,2019-20
Gaëtan Bong,0,0,0,0,0.0,41,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,7919,0,2,0,0,-62,35,97,43,True,0,Bournemouth,Brighton,DEF,0,2019-20
Rolando Aarons,0,0,0,0,0.0,499,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,2243,2,1,0,0,-7,5,12,48,True,0,Everton,Newcastle,MID,0,2019-20
Grant Hanley,0,0,10,0,0.0,277,197,2,0,2.7,23.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,144601,2,2,4,1,1237,3686,2449,40,True,0,Spurs,Norwich,DEF,0,2019-20
Roberto Pereyra,0,0,0,0,0.0,369,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,46937,0,3,0,0,83,619,536,56,True,0,Aston Villa,Watford,MID,0,2019-20
Sead Kolasinac,0,0,0,0,0.0,3,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,38674,2,1,0,0,-1303,6,1309,52,True,0,Chelsea,Arsenal,DEF,0,2019-20
Stuart Armstrong,0,0,2,0,1.1,323,198,0,0,0.3,0.2,2019-12-28T15:00:00Z,22,0,0,0,0,20,0,6223,1,1,2,1,300,385,85,52,True,0,Crystal Palace,Southampton,MID,0,2019-20
Rúben Neves,0,0,8,0,0.8,414,194,1,0,1.6,7.0,2019-12-29T16:30:00Z,57,0,0,0,0,20,0,356827,0,1,8,1,-4146,2817,6963,53,False,0,Liverpool,Wolves,MID,0,2019-20
