name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Rhian Brewster,0,0,0,0,0.0,464,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,33515,2,3,0.0,0,-291,1482,1773,42,True,0,West Ham,Liverpool,FWD
Rhu-endly Martina,0,0,0,0,0.0,577,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,2987,2,3,0.0,0,79,234,155,40,False,0,Arsenal,Everton,DEF
Ricardo Domingos Barbosa Pereira,0,0,13,0,25.8,159,265,1,0,6.6,27.0,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,978195,1,0,13.0,2,-4156,25625,29781,63,True,0,Man City,Leicester,DEF
Richairo Zivkovic,0,0,0,0,0.0,622,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,1066,1,1,0.0,0,-185,204,389,49,True,0,Brighton,Sheffield Utd,FWD
Richard Stearman,0,0,0,0,0.0,296,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,162397,1,1,0.0,0,-1641,2580,4221,39,True,0,Brighton,Sheffield Utd,DEF
Richarlison de Andrade,0,0,21,0,53.3,150,261,3,1,18.9,43.6,2020-02-23T16:30:00Z,90,0,0,0,0,27,0,802969,2,3,92.0,6,171467,200724,29257,82,False,1,Arsenal,Everton,MID
Riyad Mahrez,1,2,34,1,69.4,217,265,0,0,14.6,38.8,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,609886,1,0,38.0,8,-113418,25429,138847,85,False,0,Leicester,Man City,MID
Robbie Brady,0,0,5,0,0.0,98,262,0,0,0.2,2.2,2020-02-22T15:00:00Z,1,0,0,0,0,27,0,3484,0,3,0.0,1,-14,68,82,55,True,0,Bournemouth,Burnley,MID
Robert Kenedy Nunes do Nascimento,0,0,0,0,0.0,462,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,2414,1,2,0.0,0,-2,9,11,52,True,0,Spurs,Chelsea,MID
Roberto Firmino,0,0,7,0,18.8,187,266,2,0,6.4,6.8,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,1405815,2,3,38.0,2,-20242,71389,91631,97,True,0,West Ham,Liverpool,FWD
Roberto Jimenez Gago,0,0,0,0,0.0,450,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,23107,2,3,0.0,0,-856,19,875,44,False,0,Liverpool,West Ham,GK
Roberto Pereyra,0,0,5,0,12.8,369,267,2,0,1.6,0.0,2020-02-23T14:00:00Z,68,0,0,0,0,27,0,49536,0,3,4.0,2,-992,901,1893,56,False,0,Man Utd,Watford,MID
Robert Elliot,0,0,0,0,0.0,573,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,6633,0,1,0.0,0,73,281,208,40,False,0,Crystal Palace,Newcastle,GK
Robert Snodgrass,1,0,20,0,18.9,393,266,3,0,4.8,25.0,2020-02-24T20:00:00Z,83,0,0,0,0,27,0,86045,2,3,4.0,5,-2219,11048,13267,52,False,0,Liverpool,West Ham,MID
Rob Holding,0,0,0,0,0.0,10,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,7953,2,3,0.0,0,-148,136,284,45,True,0,Everton,Arsenal,DEF
Rodrigo Hernandez,0,0,15,1,47.6,443,265,0,0,6.3,12.0,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,81399,1,0,3.0,3,3762,5632,1870,54,False,0,Leicester,Man City,MID
Rolando Aarons,0,0,0,0,0.0,499,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,2243,0,1,0.0,0,-26,0,26,48,False,0,Crystal Palace,Newcastle,MID
Romain Saïss,1,2,37,1,10.3,407,270,0,0,4.6,31.6,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,89615,0,3,4.0,11,34463,37497,3034,44,True,0,Norwich,Wolves,DEF
Romelu Lukaku,0,0,0,0,0.0,232,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,23181,0,3,0.0,0,-40,54,94,85,True,0,Watford,Man Utd,FWD
Ross Barkley,2,0,15,1,26.3,117,263,0,0,6.4,19.8,2020-02-22T12:30:00Z,76,0,0,0,0,27,0,90868,1,2,18.0,9,-255,225,480,56,True,0,Spurs,Chelsea,MID
Ruben Loftus-Cheek,0,0,0,0,0.0,115,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,4387,1,2,0.0,0,532,594,62,63,True,0,Spurs,Chelsea,MID
Rui Pedro dos Santos Patrício,0,0,29,1,0.0,411,270,0,0,3.0,29.6,2020-02-23T14:00:00Z,90,0,0,0,0,27,4,672789,0,3,0.0,7,21264,29394,8130,51,True,0,Norwich,Wolves,GK
Ryan Bennett,0,0,0,0,0.0,404,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,21430,1,0,0.0,0,-431,64,495,48,True,0,Man City,Leicester,DEF
Ryan Bertrand,0,0,22,1,16.4,305,269,0,0,3.4,5.6,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,58859,0,2,12.0,6,1573,3675,2102,48,True,0,Aston Villa,Southampton,DEF
Ryan Fraser,0,0,3,0,1.5,75,262,1,0,0.6,4.6,2020-02-22T15:00:00Z,20,0,0,0,0,27,0,198217,0,3,0.0,1,-1760,1270,3030,68,False,0,Burnley,Bournemouth,MID
Ryan Fredericks,0,0,0,0,0.0,380,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,26093,2,3,0.0,0,-953,206,1159,44,False,0,Liverpool,West Ham,DEF
Ryan Giles,0,0,0,0,0.0,607,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,904,0,3,0.0,0,-24,61,85,40,True,0,Norwich,Wolves,DEF
Ryan Sessegnon,0,0,0,0,0.0,524,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,5461,1,2,0.0,0,-125,118,243,54,False,0,Chelsea,Spurs,MID
Rúben Diogo da Silva Neves,0,0,18,1,0.8,414,270,0,0,4.6,22.8,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,331180,0,3,22.0,3,1387,6669,5282,52,True,0,Norwich,Wolves,MID
Rúben Gonçalo Silva Nascimento Vinagre,0,0,7,0,14.2,406,270,0,0,4.0,4.0,2020-02-23T14:00:00Z,10,0,0,0,0,27,0,13933,0,3,22.0,1,-522,19,541,42,True,0,Norwich,Wolves,DEF
Sadio Mané,0,1,33,0,12.3,192,266,2,1,14.5,45.4,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,1679709,2,3,87.0,8,167760,201713,33953,123,True,0,West Ham,Liverpool,MID
Sam Byram,0,0,0,0,0.0,454,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,8612,0,3,0.0,0,-350,122,472,44,False,0,Wolves,Norwich,DEF
Sam Gallagher,0,0,0,0,0.0,316,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,2270,0,2,0.0,0,-12,11,23,45,True,0,Aston Villa,Southampton,FWD
Sam Surridge,0,0,0,0,0.0,71,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,41294,0,3,0.0,0,609,1960,1351,43,False,0,Burnley,Bournemouth,FWD
Sam Woods,0,0,0,0,0.0,578,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3071,0,1,0.0,0,-221,39,260,40,True,0,Newcastle,Crystal Palace,DEF
Sander Berge,0,0,7,0,2.8,621,268,1,0,1.8,8.8,2020-02-22T15:00:00Z,80,0,0,0,0,27,0,8648,1,1,6.0,2,353,1563,1210,50,True,0,Brighton,Sheffield Utd,MID
Scott Carson,0,0,0,0,0.0,562,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,5927,1,0,0.0,0,-35,148,183,40,False,0,Leicester,Man City,GK
Scott Dann,0,1,27,1,10.3,127,264,0,0,5.1,22.0,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,11025,0,1,19.0,7,71,182,111,43,True,0,Newcastle,Crystal Palace,DEF
Scott McTominay,0,0,2,0,0.3,248,267,0,0,0.2,1.6,2020-02-23T14:00:00Z,11,0,0,0,0,27,0,70886,0,3,0.0,1,-1680,361,2041,49,True,0,Watford,Man Utd,MID
Sead Kolasinac,0,0,3,0,1.0,3,261,1,0,0.0,0.0,2020-02-23T16:30:00Z,17,0,0,0,0,27,0,36563,2,3,0.0,1,-308,188,496,52,True,0,Everton,Arsenal,DEF
Seamus Coleman,0,0,0,0,0.0,144,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,82506,2,3,0.0,0,-429,208,637,53,False,0,Arsenal,Everton,DEF
Sean Longstaff,0,0,7,0,16.9,270,264,1,0,3.4,9.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,20550,0,1,8.0,1,68,453,385,50,False,1,Crystal Palace,Newcastle,MID
Sebastian Prödl,0,0,0,0,0.0,361,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,82084,0,3,0.0,0,1207,3300,2093,39,False,0,Man Utd,Watford,DEF
Serge Aurier,0,0,3,0,1.5,336,263,0,0,0.6,4.8,2020-02-22T12:30:00Z,12,0,0,0,0,27,0,450527,1,2,0.0,1,-22360,17299,39659,50,False,0,Chelsea,Spurs,DEF
Sergio Agüero,0,0,-2,1,14.0,210,265,0,0,5.9,9.0,2020-02-22T17:30:00Z,76,0,1,0,0,27,0,1682138,1,0,36.0,0,-138571,28289,166860,120,False,0,Leicester,Man City,FWD
Sergio Romero,0,0,0,0,0.0,236,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,13373,0,3,0.0,0,-67,38,105,47,True,0,Watford,Man Utd,GK
Shane Duffy,0,1,20,0,10.0,37,268,1,0,8.1,34.6,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,65868,1,1,36.0,3,-463,270,733,48,False,0,Sheffield Utd,Brighton,DEF
Shane Long,0,3,34,1,36.4,315,269,0,1,11.3,37.4,2020-02-22T15:00:00Z,72,0,0,0,0,27,0,152783,0,2,39.0,9,6757,11745,4988,46,True,0,Aston Villa,Southampton,FWD
Shkodran Mustafi,0,0,19,0,0.8,1,261,2,0,3.1,26.0,2020-02-23T16:30:00Z,90,0,0,0,0,27,0,27539,2,3,4.0,1,2262,3113,851,51,True,0,Everton,Arsenal,DEF
Simon Francis,0,0,9,0,0.3,62,262,3,0,3.5,28.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,2716,0,3,6.0,0,-48,106,154,44,False,1,Burnley,Bournemouth,DEF
Simon Mignolet,0,0,0,0,0.0,190,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,2499,2,3,0.0,0,-10,17,27,45,True,0,West Ham,Liverpool,GK
Simon Moore,0,0,0,0,0.0,436,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,6633,1,1,0.0,0,16,98,82,43,True,0,Brighton,Sheffield Utd,GK
Sofiane Boufal,0,0,0,0,0.0,508,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,7138,0,2,0.0,0,-226,88,314,55,True,0,Aston Villa,Southampton,MID
Sokratis Papastathopoulos,0,0,0,0,0.0,5,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,100151,2,3,0.0,0,-3971,502,4473,49,True,0,Everton,Arsenal,DEF
Solomon March,0,0,0,0,0.0,55,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,13369,1,1,0.0,0,69,336,267,46,False,0,Sheffield Utd,Brighton,MID
Stephen Henderson,0,0,0,0,0.0,556,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,32533,0,1,0.0,0,-58,1010,1068,40,True,0,Newcastle,Crystal Palace,GK
Steven Alzate,0,0,0,0,0.0,537,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8060,1,1,0.0,0,-71,454,525,45,False,0,Sheffield Utd,Brighton,MID
Steven Bergwijn,0,0,5,0,24.8,615,263,2,0,2.8,3.4,2020-02-22T12:30:00Z,77,0,0,0,0,27,0,145689,1,2,0.0,2,20650,43970,23320,75,False,0,Chelsea,Spurs,MID
Steven Defour,0,0,0,0,0.0,99,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,268,0,3,0.0,0,-2,5,7,55,True,0,Bournemouth,Burnley,MID
Steve Cook,0,0,13,0,0.3,58,262,3,0,2.0,19.6,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,16774,0,3,0.0,0,-276,169,445,50,False,1,Burnley,Bournemouth,DEF
Stuart Armstrong,0,2,31,1,53.7,323,269,0,1,14.5,46.0,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,16047,0,2,45.0,9,4476,5427,951,52,True,1,Aston Villa,Southampton,MID
Sung-yueng Ki,0,0,0,0,0.0,268,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3418,0,1,0.0,0,-29,8,37,47,False,0,Crystal Palace,Newcastle,MID
Sébastien Haller,0,0,3,0,2.8,457,266,2,0,3.4,7.8,2020-02-24T20:00:00Z,25,0,0,0,0,27,0,172799,2,3,23.0,1,-15945,917,16862,69,False,0,Liverpool,West Ham,FWD
Tahith Chong,0,0,2,0,0.6,249,267,0,0,0.5,0.0,2020-02-23T14:00:00Z,10,0,0,0,0,27,0,46713,0,3,6.0,1,-972,353,1325,43,True,0,Watford,Man Utd,MID
Takumi Minamino,0,0,0,0,0.0,590,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,4498,2,3,0.0,0,-1524,254,1778,63,True,0,West Ham,Liverpool,MID
Tammy Abraham,0,0,1,0,0.3,460,263,1,0,4.0,5.0,2020-02-22T12:30:00Z,19,0,0,0,0,27,0,1513108,1,2,35.0,1,-173282,25881,199163,76,True,0,Spurs,Chelsea,FWD
Tanguy Ndombele,0,0,15,0,2.7,442,263,2,0,1.0,5.0,2020-02-22T12:30:00Z,62,0,0,0,0,27,0,168531,1,2,2.0,2,-644,673,1317,58,False,0,Chelsea,Spurs,MID
Tariq Lamptey,0,0,0,0,0.0,586,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8076,1,1,0.0,0,312,847,535,40,False,0,Sheffield Utd,Brighton,DEF
Taylor Perry,0,0,0,0,0.0,560,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,1661,0,3,0.0,0,1,63,62,45,True,0,Norwich,Wolves,MID
Teemu Pukki,0,0,2,0,12.7,278,270,3,0,6.4,7.0,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,984749,0,3,44.0,2,-10020,22889,32909,65,False,0,Wolves,Norwich,FWD
Theo Walcott,0,0,0,0,0.0,153,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,30516,2,3,0.0,0,-2379,205,2584,62,False,0,Arsenal,Everton,MID
Thomas Allan,0,0,0,0,0.0,598,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,645,0,1,0.0,0,49,125,76,45,False,0,Crystal Palace,Newcastle,MID
Timm Klose,0,0,0,0,0.0,272,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,1972,0,3,0.0,0,-10,5,15,43,False,0,Wolves,Norwich,DEF
Tim Krul,0,0,19,0,0.0,280,270,3,0,2.1,21.2,2020-02-23T14:00:00Z,90,0,0,0,0,27,3,170610,0,3,0.0,2,2475,6950,4475,45,False,0,Wolves,Norwich,GK
Toby Alderweireld,0,0,14,0,0.1,331,263,2,0,3.5,18.2,2020-02-22T12:30:00Z,77,0,0,0,0,27,0,361055,1,2,17.0,1,-1781,3990,5771,53,False,0,Chelsea,Spurs,DEF
Todd Cantwell,0,0,12,0,13.9,287,270,3,0,2.2,7.8,2020-02-23T14:00:00Z,83,0,0,0,0,27,0,1537719,0,3,0.0,2,-44173,33560,77733,49,False,0,Wolves,Norwich,MID
Tomas Soucek,0,0,9,0,0.4,616,266,1,0,2.2,17.2,2020-02-24T20:00:00Z,46,0,0,0,0,27,0,937,2,3,4.0,1,17,103,86,50,False,0,Liverpool,West Ham,MID
Tom Cleverley,0,0,1,0,0.7,371,267,0,0,0.4,1.4,2020-02-23T14:00:00Z,10,0,0,0,0,27,0,7397,0,3,2.0,1,-18,43,61,48,False,0,Man Utd,Watford,MID
Tom Davies,0,0,0,0,0.0,154,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,10431,2,3,0.0,0,-281,103,384,53,False,0,Arsenal,Everton,MID
Tom Heaton,0,0,0,0,0.0,94,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,199941,0,2,0.0,0,-9195,70,9265,44,False,0,Southampton,Aston Villa,GK
Tom Trybull,0,0,0,0,0.0,290,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,42698,0,3,0.0,0,-303,64,367,44,False,0,Wolves,Norwich,MID
Trent Alexander-Arnold,2,3,42,0,84.0,182,266,2,0,17.3,58.2,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,3256470,2,3,31.0,10,30083,45309,15226,77,True,0,West Ham,Liverpool,DEF
Troy Deeney,0,0,8,0,12.7,362,267,3,0,2.3,4.2,2020-02-23T14:00:00Z,75,0,0,0,0,27,0,141586,0,3,6.0,2,-30475,6962,37437,63,False,0,Man Utd,Watford,FWD
Troy Parrott,0,0,0,0,0.0,509,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,61721,1,2,0.0,0,1165,2814,1649,43,False,0,Chelsea,Spurs,FWD
Tudor Baluta,0,0,0,0,0.0,536,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,14271,1,1,0.0,0,-457,58,515,40,False,0,Sheffield Utd,Brighton,DEF
Tyreece John-Jules,0,0,0,0,0.0,585,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,356,2,3,0.0,0,-9,37,46,45,True,0,Everton,Arsenal,FWD
Tyreke Johnson,0,0,0,0,0.0,326,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,1885,0,2,0.0,0,71,138,67,44,True,0,Aston Villa,Southampton,MID
Tyrick Mitchell,0,0,0,0,0.0,579,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,2656,0,1,0.0,0,173,292,119,40,True,0,Newcastle,Crystal Palace,DEF
Tyrone Mings,0,0,17,0,0.1,445,269,2,0,3.5,35.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,198897,0,2,0.0,1,-5291,2248,7539,45,False,0,Southampton,Aston Villa,DEF
Valentino Lazaro,0,0,2,0,26.3,614,264,1,0,3.2,3.4,2020-02-22T15:00:00Z,90,0,0,0,1,27,0,909,0,1,2.0,-1,181,376,195,55,False,0,Crystal Palace,Newcastle,MID
Vicente Guaita,0,0,23,1,0.0,131,264,0,0,1.0,10.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,2,152162,0,1,0.0,6,-6623,3252,9875,51,True,0,Newcastle,Crystal Palace,GK
Victor Lindelöf,0,0,24,1,1.3,225,267,0,0,1.5,13.4,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,85558,0,3,0.0,6,-2737,800,3537,53,True,0,Watford,Man Utd,DEF
Victor Wanyama,0,0,0,0,0.0,348,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,7367,1,2,0.0,0,-28,78,106,48,False,0,Chelsea,Spurs,MID
Vincent Janssen,0,0,0,0,0.0,339,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,5224,1,2,0.0,0,-33,18,51,45,False,0,Chelsea,Spurs,FWD
Virgil van Dijk,0,0,14,0,2.8,183,266,2,0,7.1,24.6,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,3350597,2,3,44.0,1,30036,59837,29801,65,True,0,West Ham,Liverpool,DEF
Víctor Camarasa,0,0,0,0,0.0,510,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,11192,0,1,0.0,0,-194,6,200,45,True,0,Newcastle,Crystal Palace,MID
Wayne Hennessey,0,0,0,0,0.0,132,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,41878,0,1,0.0,0,-164,416,580,42,True,0,Newcastle,Crystal Palace,GK
Wesley Hoedt,0,0,0,0,0.0,485,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,2615,0,2,0.0,0,-6,7,13,42,True,0,Aston Villa,Southampton,DEF
Wesley Moraes,0,0,0,0,0.0,428,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,64019,0,2,0.0,0,-1461,66,1527,55,False,0,Southampton,Aston Villa,FWD
Wes Morgan,0,0,0,0,0.0,165,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,43880,1,0,0.0,0,37,667,630,41,True,0,Man City,Leicester,DEF
Wilfred Ndidi,0,0,0,0,0.0,176,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,127350,1,0,0.0,0,-5435,194,5629,50,True,0,Man City,Leicester,MID
Wilfried Zaha,0,0,10,1,14.3,133,264,0,0,3.6,8.8,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,724954,0,1,13.0,3,18207,39163,20956,68,True,0,Newcastle,Crystal Palace,MID
William Smallbone,0,0,9,1,2.8,584,269,0,0,2.1,8.4,2020-02-22T15:00:00Z,79,0,0,0,0,27,0,261,0,2,10.0,3,15,42,27,45,True,0,Aston Villa,Southampton,MID
Willian Borges Da Silva,0,0,3,0,1.6,113,263,1,0,2.9,8.0,2020-02-22T12:30:00Z,13,0,0,0,0,27,0,310297,1,2,19.0,1,-33815,14222,48037,70,True,0,Spurs,Chelsea,MID
Willy Boly,0,0,21,1,0.3,405,270,0,0,1.3,13.0,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,207183,0,3,0.0,6,52743,55120,2377,47,True,0,Norwich,Wolves,DEF
Willy Caballero,0,0,16,0,0.0,112,263,1,0,2.3,23.0,2020-02-22T12:30:00Z,90,0,0,0,0,27,3,15900,1,2,0.0,3,369,568,199,48,True,0,Spurs,Chelsea,GK
Will Hughes,0,0,13,0,29.2,370,267,3,0,5.4,24.6,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,21094,0,3,0.0,2,-139,29,168,53,False,0,Man Utd,Watford,MID
Will Norris,0,0,0,0,0.0,413,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,42609,0,3,0.0,0,557,1343,786,39,True,0,Norwich,Wolves,GK
Winston Reid,0,0,0,0,0.0,383,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,358396,2,3,0.0,0,-18231,334,18565,40,False,0,Liverpool,West Ham,DEF
Xherdan Shaqiri,0,0,0,0,0.0,194,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,17119,2,3,0.0,0,-110,10,120,63,True,0,West Ham,Liverpool,MID
Yan Valery,0,0,0,0,0.0,306,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,10396,0,2,0.0,0,15,97,82,46,True,0,Aston Villa,Southampton,DEF
Yerry Mina,1,0,21,0,11.3,142,261,3,0,5.8,27.0,2020-02-23T16:30:00Z,90,0,0,0,0,27,0,167128,2,3,20.0,4,-693,6609,7302,53,False,0,Arsenal,Everton,DEF
Yoshinori Muto,0,0,0,0,0.0,260,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,5834,0,1,0.0,0,-27,41,68,51,False,0,Crystal Palace,Newcastle,FWD
Youri Tielemans,0,0,12,0,15.6,448,265,1,0,4.0,16.8,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,313851,1,0,8.0,2,-7879,3997,11876,62,True,0,Man City,Leicester,MID
Yves Bissouma,0,0,7,0,2.2,53,268,1,0,2.4,14.0,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,1286,1,1,8.0,1,-33,21,54,50,False,1,Sheffield Utd,Brighton,MID
Çaglar Söyüncü,0,0,13,0,10.8,164,265,1,0,2.8,17.2,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,1165506,1,0,0.0,2,-14174,26100,40274,50,True,0,Man City,Leicester,DEF
Ørjan Nyland,0,0,0,0,0.0,27,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,16138,0,2,0.0,0,-701,138,839,43,False,0,Southampton,Aston Villa,GK
