name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Mateo Kovacic,0,0,10,0,4.3,432,53,2,0,2.0,8.0,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,72713,2,1,8.0,1,-3336,3211,6547,55,True,1,Liverpool,Chelsea,MID,Kovacic
Mathew Ryan,0,3,37,1,0.0,47,58,0,0,3.1,30.6,2019-09-21T16:30:00Z,90,0,0,0,0,6,4,862640,0,0,0.0,10,-34257,7106,41363,46,False,0,Newcastle,Brighton,GK,Ryan
Matteo Darmian,0,0,0,0,0.0,230,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,4166,0,2,0.0,0,-405,9,414,49,False,0,West Ham,Man Utd,DEF,Darmian
Matteo Guendouzi,1,0,19,0,37.8,21,51,2,0,6.3,12.2,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,626037,2,3,13.0,4,13573,51849,38276,46,True,1,Aston Villa,Arsenal,MID,Guendouzi
Matthew Clarke,0,0,0,0,0.0,43,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,939,0,0,0.0,0,-27,11,38,44,False,0,Newcastle,Brighton,DEF,Clarke
Matthew Longstaff,0,0,0,0,0.0,540,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,406,0,0,0.0,0,272,325,53,45,True,0,Brighton,Newcastle,MID,Matthew Longstaff
Matthew Lowton,0,0,25,1,40.0,85,52,0,0,6.1,18.6,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,58515,0,2,2.0,6,7940,12233,4293,45,True,0,Norwich,Burnley,DEF,Lowton
Matty James,0,0,0,0,0.0,177,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,13653,1,2,0.0,0,-947,312,1259,44,True,0,Spurs,Leicester,MID,James
Matt Doherty,0,0,1,0,2.1,401,54,1,0,4.2,6.8,2019-09-22T13:00:00Z,56,0,0,0,0,6,0,170658,1,1,33.0,1,-3848,4925,8773,60,False,0,Crystal Palace,Wolves,DEF,Doherty
Matt Ritchie,0,0,0,0,0.0,251,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,16905,0,0,0.0,0,-2303,42,2345,54,True,0,Brighton,Newcastle,DEF,Ritchie
Matt Targett,0,0,0,0,0.0,309,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,31314,2,3,0.0,0,-3353,38,3391,44,False,0,Arsenal,Aston Villa,DEF,Targett
Maximillian Aarons,0,0,0,0,0.0,274,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,108527,0,2,0.0,0,-21884,297,22181,45,False,0,Burnley,Norwich,DEF,Aarons
Max Kilman,0,0,0,0,0.0,408,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,160618,1,1,0.0,0,3954,10262,6308,40,False,0,Crystal Palace,Wolves,DEF,Kilman
Max Meyer,0,0,0,0,0.0,136,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,7840,1,1,0.0,0,-594,90,684,53,True,0,Wolves,Crystal Palace,MID,Meyer
Maya Yoshida,0,0,0,0,0.0,310,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,29253,3,1,0.0,0,5712,7389,1677,44,True,0,Bournemouth,Southampton,DEF,Yoshida
Mesut Özil,0,0,0,0,0.0,15,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,47272,2,3,0.0,0,3818,5897,2079,73,True,0,Aston Villa,Arsenal,MID,Özil
Michael Keane,0,0,14,0,1.7,143,55,2,0,1.5,10.8,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,243922,2,0,2.0,1,-8316,6814,15130,55,True,0,Sheffield Utd,Everton,DEF,Keane
Michael McGovern,0,0,0,0,0.0,281,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,350182,0,2,0.0,0,1663,10344,8681,40,False,0,Burnley,Norwich,GK,McGovern
Michael Obafemi,0,0,0,0,0.0,314,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,12733,3,1,0.0,0,-226,799,1025,50,True,0,Bournemouth,Southampton,FWD,Obafemi
Michael Verrips,0,0,0,0,0.0,521,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,2582,2,0,0.0,0,-67,24,91,45,False,0,Everton,Sheffield Utd,GK,Verrips
Michail Antonio,0,0,0,0,0.0,389,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,56986,0,2,0.0,0,-4957,28,4985,69,True,0,Man Utd,West Ham,MID,Antonio
Michy Batshuayi,0,0,-3,0,0.1,461,53,0,0,0.4,0.0,2019-09-22T15:30:00Z,13,0,0,0,0,6,0,26333,2,1,8.0,1,-1114,632,1746,67,True,0,Liverpool,Chelsea,FWD,Batshuayi
Miguel Almirón,0,0,11,1,0.5,266,58,0,0,5.0,13.0,2019-09-21T16:30:00Z,72,0,0,0,0,6,0,37268,0,0,36.0,3,-11,2760,2771,59,True,0,Brighton,Newcastle,MID,Almirón
Mohamed Elneny,0,0,0,0,0.0,20,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,29524,2,3,0.0,0,-3441,608,4049,44,True,0,Aston Villa,Arsenal,MID,Elneny
Mohamed Elyounoussi,0,0,0,0,0.0,322,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,2305,3,1,0.0,0,-205,7,212,53,True,0,Bournemouth,Southampton,MID,Elyounoussi
Mohamed Salah,1,0,11,0,15.3,191,53,1,0,6.6,14.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,2804643,2,1,36.0,5,-80384,49872,130256,125,False,0,Chelsea,Liverpool,MID,Salah
Moise Kean,0,0,2,0,18.8,496,55,2,0,9.8,0.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,158077,2,0,80.0,2,-26520,3205,29725,67,True,0,Sheffield Utd,Everton,FWD,Kean
Morgan Gibbs-White,0,0,0,0,0.0,416,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,5547,1,1,0.0,0,-284,103,387,49,False,0,Crystal Palace,Wolves,MID,Gibbs-White
Morgan Schneiderlin,0,0,11,0,2.1,158,55,1,0,0.9,4.2,2019-09-21T14:00:00Z,54,0,0,0,0,6,0,61967,2,0,3.0,1,-956,2506,3462,45,True,0,Sheffield Utd,Everton,MID,Schneiderlin
Moritz Leitner,0,0,14,0,34.3,288,52,1,0,4.6,8.4,2019-09-21T14:00:00Z,77,0,0,0,0,6,0,15656,0,2,3.0,2,-2956,252,3208,45,False,0,Burnley,Norwich,MID,Leitner
Moussa Djenepo,0,0,0,0,0.0,438,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,16848,3,1,0.0,0,10968,15570,4602,54,True,0,Bournemouth,Southampton,MID,Djenepo
Moussa Sissoko,0,0,10,1,1.5,349,56,0,0,0.3,1.2,2019-09-21T11:30:00Z,66,0,0,0,0,6,0,165684,1,2,0.0,2,-7768,7372,15140,50,False,1,Leicester,Spurs,MID,Sissoko
Muhamed Bešić,0,0,0,0,0.0,522,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,12674,2,0,0.0,0,-952,241,1193,45,False,0,Everton,Sheffield Utd,MID,Bešić
N'Golo Kanté,0,1,28,0,3.5,119,53,2,1,5.7,43.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,291536,2,1,10.0,8,-32242,2619,34861,50,True,0,Liverpool,Chelsea,MID,Kanté
Naby Keita,0,0,0,0,0.0,196,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,11832,2,1,0.0,0,-671,40,711,58,False,0,Chelsea,Liverpool,MID,Keita
Nacho Monreal,0,0,0,0,0.0,6,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,29785,2,3,0.0,0,-7724,34,7758,50,True,0,Aston Villa,Arsenal,DEF,Monreal
Nampalys Mendy,0,0,0,0,0.0,179,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,49905,1,2,0.0,0,-1988,1477,3465,45,True,0,Spurs,Leicester,MID,Mendy
Nathaniel Chalobah,0,0,0,0,0.0,374,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,14814,0,8,0.0,0,-555,397,952,45,False,0,Man City,Watford,MID,Chalobah
Nathan Aké,0,0,26,0,0.1,59,59,1,1,6.8,51.0,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,780394,3,1,17.0,8,-31335,12517,43852,49,False,0,Southampton,Bournemouth,DEF,Aké
Nathan Redmond,0,0,9,0,40.4,320,59,2,0,9.1,14.4,2019-09-20T19:00:00Z,87,0,0,0,0,6,0,52092,3,1,36.0,2,-7374,735,8109,63,True,0,Bournemouth,Southampton,MID,Redmond
Neal Maupay,0,0,3,1,4.2,502,58,0,0,9.9,0.0,2019-09-21T16:30:00Z,81,0,0,0,0,6,0,42582,0,0,95.0,2,4358,8883,4525,60,False,0,Newcastle,Brighton,FWD,Maupay
Neil Taylor,0,0,12,0,1.9,24,51,3,0,1.3,10.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,23150,2,3,0.0,1,1093,2692,1599,45,False,0,Arsenal,Aston Villa,DEF,Taylor
Nemanja Matic,0,0,11,0,3.9,247,60,1,0,2.6,11.4,2019-09-22T13:00:00Z,70,0,0,0,0,6,0,29834,0,2,11.0,2,-42,1534,1576,48,False,0,West Ham,Man Utd,MID,Matic
Nick Pope,0,0,24,1,0.0,93,52,0,0,1.5,15.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,2,909245,0,2,0.0,6,40882,62455,21573,46,True,0,Norwich,Burnley,GK,Pope
Nicolas Pépé,0,2,30,0,61.8,488,51,2,1,17.9,47.0,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,239513,2,3,70.0,8,-14143,14646,28789,94,True,1,Aston Villa,Arsenal,MID,Pépé
Nicolás Otamendi,1,0,47,1,0.4,208,57,0,1,9.5,43.8,2019-09-21T14:00:00Z,62,0,0,0,0,6,0,179284,0,8,51.0,15,27382,39479,12097,54,True,0,Watford,Man City,DEF,Otamendi
Oleksandr Zinchenko,0,0,0,0,0.0,206,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,932403,0,8,0.0,0,-22814,45108,67922,56,True,0,Watford,Man City,DEF,Zinchenko
Oliver McBurnie,0,0,7,1,2.6,501,55,0,0,0.8,5.8,2019-09-21T14:00:00Z,83,0,0,0,0,6,0,9701,2,0,0.0,2,-954,632,1586,59,False,0,Everton,Sheffield Utd,FWD,McBurnie
Oliver Norwood,1,0,15,1,0.8,302,55,0,0,0.7,6.4,2019-09-21T14:00:00Z,63,0,0,0,0,6,0,16583,2,0,0.0,5,-1897,463,2360,49,False,1,Everton,Sheffield Utd,MID,Norwood
Oliver Skipp,0,0,0,0,0.0,352,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,33547,1,2,0.0,0,-1357,527,1884,45,False,0,Leicester,Spurs,MID,Skipp
Olivier Giroud,0,0,0,0,0.0,110,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,90571,2,1,0.0,0,-10449,1056,11505,68,True,0,Liverpool,Chelsea,FWD,Giroud
Onel Hernández,0,0,0,0,0.0,284,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,4060,0,2,0.0,0,-443,10,453,53,False,0,Burnley,Norwich,MID,Hernández
Oriol Romeu Vidal,0,0,23,0,34.1,328,59,3,0,6.6,31.6,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,83714,3,1,0.0,1,3990,9154,5164,45,True,1,Bournemouth,Southampton,MID,Oriol Romeu
Pablo Fornals,0,0,13,1,14.9,399,60,0,0,2.4,6.8,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,26053,0,2,2.0,3,-2933,242,3175,62,True,0,Man Utd,West Ham,MID,Fornals
Pablo Zabaleta,0,0,5,0,0.1,379,60,0,0,0.3,2.6,2019-09-22T13:00:00Z,10,0,0,0,0,6,0,40509,0,2,0.0,1,-1186,791,1977,44,True,0,Man Utd,West Ham,DEF,Zabaleta
Pascal Groß,0,0,11,1,41.3,49,58,0,0,6.0,3.8,2019-09-21T16:30:00Z,81,0,0,0,0,6,0,49026,0,0,15.0,3,-5917,985,6902,65,False,0,Newcastle,Brighton,MID,Groß
Patrick Cutrone,0,0,3,0,0.1,487,54,0,0,0.0,0.2,2019-09-22T13:00:00Z,14,0,0,0,0,6,0,50387,1,1,0.0,1,-708,3180,3888,58,False,0,Crystal Palace,Wolves,FWD,Cutrone
Patrick Roberts,0,0,2,0,0.0,435,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,1,0,0,0,0,6,0,4641,0,2,0.0,1,-259,176,435,53,False,0,Burnley,Norwich,MID,Roberts
Patrick van Aanholt,0,0,10,0,3.2,123,54,1,0,2.6,11.2,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,796583,1,1,12.0,2,-11529,51040,62569,56,True,0,Wolves,Crystal Palace,DEF,van Aanholt
Paulo Gazzaniga,0,0,18,0,0.0,341,56,2,0,3.9,38.6,2019-09-21T11:30:00Z,90,0,0,0,0,6,5,16038,1,2,0.0,2,-229,320,549,44,False,0,Leicester,Spurs,GK,Gazzaniga
Paul Dummett,0,1,26,1,12.8,255,58,0,0,2.7,14.6,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,23832,0,0,0.0,7,1393,2681,1288,45,True,0,Brighton,Newcastle,DEF,Dummett
Paul Pogba,0,0,0,0,0.0,238,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,323061,0,2,0.0,0,-64303,1140,65443,85,False,0,West Ham,Man Utd,MID,Pogba
Pedro Lomba Neto,0,0,1,0,0.7,528,54,0,0,0.4,3.6,2019-09-22T13:00:00Z,25,0,0,0,0,6,0,2651,1,1,0.0,1,-108,187,295,50,False,0,Crystal Palace,Wolves,MID,Neto
Pedro Obiang,0,0,0,0,0.0,400,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,3744,0,2,0.0,0,-223,37,260,45,True,0,Man Utd,West Ham,MID,Obiang
Pedro Rodríguez Ledesma,0,0,0,0,0.0,114,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,107395,2,1,0.0,0,-8163,1718,9881,70,True,0,Liverpool,Chelsea,MID,Pedro
Philip Billing,1,0,23,0,13.8,476,59,1,0,4.6,29.4,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,10314,3,1,3.0,5,-51,804,855,50,False,0,Southampton,Bournemouth,MID,Billing
Philip Heise,0,0,0,0,0.0,484,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,52911,0,2,0.0,0,606,3447,2841,40,False,0,Burnley,Norwich,DEF,Heise
Phil Bardsley,0,0,0,0,0.0,86,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,10230,0,2,0.0,0,-323,197,520,44,True,0,Norwich,Burnley,DEF,Bardsley
Phil Foden,0,0,0,0,0.0,220,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,25327,0,8,0.0,0,-2649,204,2853,53,True,0,Watford,Man City,MID,Foden
Phil Jagielka,0,0,6,0,0.0,444,55,0,0,1.3,13.2,2019-09-21T14:00:00Z,26,0,0,0,0,6,0,32307,2,0,0.0,1,-2007,340,2347,44,False,0,Everton,Sheffield Utd,DEF,Jagielka
Phil Jones,0,0,0,0,0.0,231,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,11389,0,2,0.0,0,-382,276,658,48,False,0,West Ham,Man Utd,DEF,Jones
Pierre-Emerick Aubameyang,0,0,26,0,1.6,11,51,2,1,9.5,34.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,1618723,2,3,59.0,5,117466,158891,41425,110,True,1,Aston Villa,Arsenal,FWD,Aubameyang
Pierre-Emile Højbjerg,0,0,9,0,6.8,325,59,3,0,8.8,22.2,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,33422,3,1,59.0,2,-1512,1555,3067,49,True,0,Bournemouth,Southampton,MID,Højbjerg
Pontus Dahlberg,0,0,0,0,0.0,367,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,9691,0,8,0.0,0,-220,91,311,44,False,0,Man City,Watford,GK,Dahlberg
Rachid Ghezzal,0,0,0,0,0.0,173,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,3256,1,2,0.0,0,-300,35,335,53,True,0,Spurs,Leicester,MID,Ghezzal
Rafael Camacho,0,0,0,0,0.0,201,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,429,2,1,0.0,0,6,28,22,45,False,0,Chelsea,Liverpool,MID,Camacho
Raheem Sterling,0,0,0,0,0.0,214,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,2983608,0,8,0.0,0,-113776,47865,161641,122,True,0,Watford,Man City,MID,Sterling
Ralf Fahrmann,0,0,0,0,0.0,449,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,29605,0,2,0.0,0,-1086,479,1565,44,False,0,Burnley,Norwich,GK,Fahrmann
Ravel Morrison,0,0,0,0,0.0,456,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,7933,2,0,0.0,0,-697,81,778,48,False,0,Everton,Sheffield Utd,MID,Morrison
Raúl Jiménez,0,0,14,0,41.6,409,54,1,0,8.2,13.2,2019-09-22T13:00:00Z,75,0,0,0,0,6,0,760019,1,1,27.0,2,-186774,9457,196231,73,False,0,Crystal Palace,Wolves,FWD,Jiménez
Reece James,0,0,0,0,0.0,506,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,3174,2,1,0.0,0,-18,215,233,50,True,0,Liverpool,Chelsea,DEF,James
Reiss Nelson,0,0,0,0,0.0,489,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,9794,2,3,0.0,0,-420,479,899,54,True,0,Aston Villa,Arsenal,MID,Nelson
Rhian Brewster,0,0,0,0,0.0,464,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,41586,2,1,0.0,0,3962,9577,5615,44,False,0,Chelsea,Liverpool,FWD,Brewster
Ricardo Domingos Barbosa Pereira,0,1,25,0,12.3,159,56,1,1,8.8,51.8,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,331822,1,2,24.0,9,-15674,4704,20378,60,True,0,Spurs,Leicester,DEF,Pereira
Richard Stearman,0,0,0,0,0.0,296,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,183202,2,0,0.0,0,2468,8948,6480,40,False,0,Everton,Sheffield Utd,DEF,Stearman
Richarlison de Andrade,0,0,2,0,17.3,150,55,2,0,6.3,6.2,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,620353,2,0,39.0,2,84699,120044,35345,80,True,0,Sheffield Utd,Everton,MID,Richarlison
Riyad Mahrez,2,1,50,1,51.8,217,57,0,1,17.1,69.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,182953,0,8,50.0,15,-19378,4428,23806,85,True,0,Watford,Man City,MID,Mahrez
Robbie Brady,0,0,3,0,0.1,98,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,1,0,0,0,0,6,0,1387,0,2,0.0,1,67,120,53,55,True,0,Norwich,Burnley,MID,Brady
Robert Kenedy Nunes do Nascimento,0,0,0,0,0.0,462,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,3170,2,1,0.0,0,-395,16,411,53,True,0,Liverpool,Chelsea,MID,Kenedy
Roberto Firmino,0,3,30,0,12.6,187,53,1,1,11.7,46.2,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,828057,2,1,58.0,9,-1801,54577,56378,95,False,0,Chelsea,Liverpool,FWD,Firmino
Roberto Jimenez Gago,0,0,0,0,0.0,450,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,17878,0,2,0.0,0,-383,93,476,45,True,0,Man Utd,West Ham,GK,Roberto
Roberto Pereyra,0,0,-3,0,1.4,369,57,3,0,1.1,3.6,2019-09-21T14:00:00Z,57,0,0,0,0,6,0,81587,0,8,6.0,1,-4027,3292,7319,58,False,0,Man City,Watford,MID,Pereyra
Robert Snodgrass,0,0,3,0,0.0,393,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,1,0,0,0,0,6,0,12647,0,2,0.0,1,-940,150,1090,54,True,0,Man Utd,West Ham,MID,Snodgrass
Rob Holding,0,0,0,0,0.0,10,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,6817,2,3,0.0,0,1053,1470,417,45,True,0,Aston Villa,Arsenal,DEF,Holding
Rodrigo Hernandez,0,0,19,1,14.3,443,57,0,0,4.0,17.2,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,111773,0,8,8.0,3,19019,25017,5998,55,True,0,Watford,Man City,MID,Rodrigo
Rolando Aarons,0,0,0,0,0.0,499,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,3105,0,0,0.0,0,-354,21,375,49,True,0,Brighton,Newcastle,MID,Aarons
Romain Saïss,0,0,4,0,1.0,407,54,1,0,1.1,10.0,2019-09-22T13:00:00Z,72,0,0,0,1,6,0,33028,1,1,0.0,-1,6316,9105,2789,44,False,0,Crystal Palace,Wolves,DEF,Saïss
Romelu Lukaku,0,0,0,0,0.0,232,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,24716,0,2,0.0,0,-620,74,694,85,False,0,West Ham,Man Utd,FWD,Lukaku
Ross Barkley,0,0,0,0,0.0,117,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,157917,2,1,0.0,0,-24102,2447,26549,57,True,0,Liverpool,Chelsea,MID,Barkley
Ruben Loftus-Cheek,0,0,0,0,0.0,115,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,4189,2,1,0.0,0,-186,67,253,64,True,0,Liverpool,Chelsea,MID,Loftus-Cheek
Rui Pedro dos Santos Patrício,0,0,17,0,0.0,411,54,1,0,3.5,34.8,2019-09-22T13:00:00Z,90,0,0,0,0,6,4,626570,1,1,0.0,3,-32058,13402,45460,51,False,0,Crystal Palace,Wolves,GK,Patrício
Ryan Bennett,0,0,0,0,0.0,404,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,38606,1,1,0.0,0,-3098,510,3608,50,False,0,Crystal Palace,Leicester,DEF,Bennett
Ryan Bertrand,0,0,6,0,26.7,305,59,1,0,3.9,8.2,2019-09-20T19:00:00Z,45,0,0,0,0,6,0,44848,3,1,4.0,1,-1818,902,2720,49,True,0,Bournemouth,Southampton,DEF,Bertrand
Ryan Fraser,0,0,3,0,0.1,75,59,0,0,0.2,2.2,2019-09-20T19:00:00Z,27,0,0,0,0,6,0,442372,3,1,0.0,1,2032,33757,31725,73,False,0,Southampton,Bournemouth,MID,Fraser
Ryan Fredericks,0,0,24,1,3.8,380,60,0,0,2.0,9.8,2019-09-22T13:00:00Z,79,0,0,0,0,6,0,32881,0,2,6.0,6,5845,8455,2610,45,True,0,Man Utd,West Ham,DEF,Fredericks
Ryan Sessegnon,0,0,0,0,0.0,524,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,5550,1,2,0.0,0,-502,70,572,54,False,0,Leicester,Spurs,MID,Sessegnon
Rúben Diogo da Silva Neves,0,0,3,0,0.9,414,54,0,0,0.2,0.0,2019-09-22T13:00:00Z,33,0,0,0,0,6,0,556870,1,1,1.0,1,-30378,18235,48613,55,False,0,Crystal Palace,Wolves,MID,Neves
Rúben Gonçalo Silva Nascimento Vinagre,0,0,0,0,0.0,406,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,15724,1,1,0.0,0,-682,257,939,44,False,0,Crystal Palace,Wolves,DEF,Vinagre
Sadio Mané,0,0,7,0,3.4,192,53,1,0,1.8,8.2,2019-09-22T15:30:00Z,70,0,0,0,0,6,0,1491310,2,1,6.0,2,186213,214436,28223,116,False,0,Chelsea,Liverpool,MID,Mané
Sam Byram,0,0,12,0,7.6,454,52,2,0,4.4,30.8,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,10090,0,2,6.0,1,1293,1859,566,44,False,0,Burnley,Norwich,DEF,Byram
Sam Gallagher,0,0,0,0,0.0,316,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,3349,3,1,0.0,0,-278,62,340,45,True,0,Bournemouth,Southampton,FWD,Gallagher
Sam Surridge,0,0,0,0,0.0,71,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,48153,3,1,0.0,0,-2885,2980,5865,44,False,0,Southampton,Bournemouth,FWD,Surridge
Scott Dann,0,0,0,0,0.0,127,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,16104,1,1,0.0,0,-1367,79,1446,45,True,0,Wolves,Crystal Palace,DEF,Dann
Scott McTominay,0,0,15,0,14.6,248,60,2,0,5.8,18.2,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,97747,0,2,25.0,2,15464,24208,8744,50,False,0,West Ham,Man Utd,MID,McTominay
Sead Kolasinac,0,0,19,0,13.8,3,51,2,0,4.1,17.4,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,60357,2,3,10.0,1,1091,6763,5672,54,True,0,Aston Villa,Arsenal,DEF,Kolasinac
Seamus Coleman,0,0,15,0,9.1,144,55,1,0,3.1,13.8,2019-09-21T14:00:00Z,70,0,0,0,0,6,0,207769,2,0,8.0,2,-9787,5992,15779,55,True,0,Sheffield Utd,Everton,DEF,Coleman
Sean Longstaff,0,0,0,0,0.0,270,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,29637,0,0,0.0,0,-7591,65,7656,50,True,0,Brighton,Newcastle,MID,Longstaff
Sebastian Prödl,0,0,0,0,0.0,361,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,118117,0,8,0.0,0,458,4799,4341,40,False,0,Man City,Watford,DEF,Prödl
Serge Aurier,0,0,7,0,26.2,336,56,2,0,4.6,10.0,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,122511,1,2,10.0,1,91905,103253,11348,49,False,0,Leicester,Spurs,DEF,Aurier
Sergio Agüero,1,0,40,1,38.1,210,57,0,1,14.8,53.4,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,1897051,0,8,56.0,9,105549,143263,37714,121,True,0,Watford,Man City,FWD,Agüero
