name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Ryan Sessegnon,0,0,0,0,0.0,524,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,4356,1,2,0.0,0,-94,31,125,54,False,0,Liverpool,Spurs,MID,0,2019-20
Rúben Neves,0,0,12,0,5.0,414,96,1,0,2.0,12.0,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,405507,1,1,3.0,1,-29649,2006,31655,54,False,1,Newcastle,Wolves,MID,0,2019-20
Rúben Vinagre,0,0,5,0,14.8,406,96,0,0,1.9,4.4,2019-10-27T14:00:00Z,6,0,0,0,0,10,0,15655,1,1,0.0,1,-274,416,690,43,False,0,Newcastle,Wolves,DEF,0,2019-20
Sadio Mané,1,0,18,0,32.6,192,94,1,0,6.4,9.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,2120143,1,2,22.0,5,72746,110812,38066,118,True,0,Spurs,Liverpool,MID,0,2019-20
Sam Byram,0,0,2,0,0.3,454,97,1,0,0.5,2.6,2019-10-27T16:30:00Z,24,0,0,0,0,10,0,9294,3,1,2.0,1,-315,56,371,44,True,0,Man Utd,Norwich,DEF,0,2019-20
Sam Gallagher,0,0,0,0,0.0,316,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,2934,9,0,0.0,0,34,128,94,45,True,0,Leicester,Southampton,FWD,0,2019-20
Sam Surridge,0,0,0,0,0.0,71,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,41515,0,0,0.0,0,-236,1290,1526,44,False,0,Watford,Bournemouth,FWD,0,2019-20
Scott Dann,0,0,0,0,0.0,127,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,14426,2,2,0.0,0,-241,113,354,44,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
Scott McTominay,0,1,32,0,5.7,248,97,1,1,7.3,42.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,149253,3,1,25.0,8,7097,16237,9140,50,False,0,Norwich,Man Utd,MID,0,2019-20
Sead Kolasinac,0,0,2,0,0.7,3,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,15,0,0,0,0,10,0,65892,2,2,0.0,1,637,3685,3048,54,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Seamus Coleman,0,0,0,0,0.0,144,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,127032,2,3,0.0,0,-3159,1389,4548,54,False,0,Brighton,Everton,DEF,0,2019-20
Sean Longstaff,0,0,-1,0,34.7,270,96,1,0,4.7,2.6,2019-10-27T14:00:00Z,81,0,0,0,1,10,0,26691,1,1,10.0,-1,234,1075,841,50,True,0,Wolves,Newcastle,MID,0,2019-20
Sebastian Prödl,0,0,0,0,0.0,361,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,107430,0,0,0.0,0,-4045,814,4859,40,True,0,Bournemouth,Watford,DEF,0,2019-20
Serge Aurier,0,0,7,0,14.1,336,94,2,0,2.2,7.6,2019-10-27T16:30:00Z,83,0,0,0,0,10,0,115454,1,2,0.0,1,-14494,1904,16398,49,False,0,Liverpool,Spurs,DEF,0,2019-20
Sergio Agüero,0,0,3,0,0.3,210,95,0,0,0.1,0.6,2019-10-26T11:30:00Z,14,0,0,0,0,10,0,1997045,0,3,0.0,1,-42424,56604,99028,122,True,0,Aston Villa,Man City,FWD,0,2019-20
Sergio Romero,0,0,0,0,0.0,236,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,13462,3,1,0.0,0,-1112,504,1616,48,False,0,Norwich,Man Utd,GK,0,2019-20
Shane Duffy,0,0,0,0,0.0,37,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,84065,2,3,0.0,0,-1564,851,2415,49,True,0,Everton,Brighton,DEF,0,2019-20
Shane Long,0,0,0,0,0.0,315,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,169805,9,0,0.0,0,-4190,2463,6653,47,True,0,Leicester,Southampton,FWD,0,2019-20
Shkodran Mustafi,0,0,0,0,0.0,1,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,25037,2,2,0.0,0,-325,199,524,52,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Simon Francis,0,0,0,0,0.0,62,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,1026,0,0,0.0,0,3,73,70,44,False,0,Watford,Bournemouth,DEF,0,2019-20
Simon Mignolet,0,0,0,0,0.0,190,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,2569,1,2,0.0,0,-33,16,49,45,True,0,Spurs,Liverpool,GK,0,2019-20
Simon Moore,0,0,0,0,0.0,436,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,6168,1,1,0.0,0,-44,67,111,44,False,0,West Ham,Sheffield Utd,GK,0,2019-20
Sofiane Boufal,0,0,0,0,0.0,508,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,10025,9,0,0.0,0,-733,260,993,55,True,0,Leicester,Southampton,MID,0,2019-20
Sokratis,0,0,27,0,0.3,5,91,2,1,7.8,58.8,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,128277,2,2,19.0,7,-908,3080,3988,50,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Solly March,0,0,0,0,0.0,55,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,25408,2,3,0.0,0,-1748,252,2000,48,True,0,Everton,Brighton,MID,0,2019-20
Stephen Henderson,0,0,0,0,0.0,556,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,2384,2,2,0.0,0,1700,1844,144,40,False,0,Arsenal,Crystal Palace,GK,0,2019-20
Steven Alzate,0,0,8,0,3.8,537,92,2,0,4.6,7.6,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,2524,2,3,35.0,2,23,265,242,45,True,0,Everton,Brighton,MID,0,2019-20
Steven Defour,0,0,0,0,0.0,99,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,257,4,2,0.0,0,7,14,7,55,True,0,Chelsea,Burnley,MID,0,2019-20
Steve Cook,0,0,24,1,0.3,58,99,0,0,4.3,20.4,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,22050,0,0,22.0,6,4750,5524,774,50,False,0,Watford,Bournemouth,DEF,0,2019-20
Stuart Armstrong,0,0,3,0,0.7,323,98,2,0,0.4,1.4,2019-10-25T19:00:00Z,20,0,0,0,0,10,0,6656,9,0,2.0,1,-152,46,198,52,True,0,Leicester,Southampton,MID,0,2019-20
Ki Sung-yueng,0,0,0,0,0.0,268,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,4142,1,1,0.0,0,-72,44,116,48,True,0,Wolves,Newcastle,MID,0,2019-20
Sébastien Haller,0,0,4,0,27.8,457,100,1,0,4.5,9.4,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,350719,1,1,8.0,2,2660,26970,24310,74,True,0,Sheffield Utd,West Ham,FWD,0,2019-20
Tahith Chong,0,0,0,0,0.0,249,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,43362,3,1,0.0,0,-1601,309,1910,44,False,0,Norwich,Man Utd,MID,0,2019-20
Tammy Abraham,1,0,13,1,12.3,460,93,0,0,3.4,16.6,2019-10-26T16:30:00Z,69,0,0,0,0,10,0,3155689,4,2,5.0,5,81291,129472,48181,78,False,0,Burnley,Chelsea,FWD,0,2019-20
Tanguy Ndombele,0,0,1,0,24.0,442,94,1,0,4.4,6.6,2019-10-27T16:30:00Z,27,0,0,0,0,10,0,262207,1,2,13.0,0,-20812,1993,22805,60,False,1,Liverpool,Spurs,MID,0,2019-20
Teemu Pukki,0,0,0,0,2.3,278,97,3,0,1.7,0.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,2195351,3,1,16.0,2,-337734,18735,356469,70,True,0,Man Utd,Norwich,FWD,0,2019-20
Theo Walcott,0,0,-3,0,2.1,153,92,1,0,6.2,5.8,2019-10-26T14:00:00Z,71,0,0,0,0,10,0,31221,2,3,54.0,2,1192,1660,468,62,False,0,Brighton,Everton,MID,0,2019-20
Timm Klose,0,0,0,0,0.0,272,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,2479,3,1,0.0,0,-93,7,100,44,True,0,Man Utd,Norwich,DEF,0,2019-20
Tim Krul,0,3,54,0,0.0,280,97,3,0,10.3,102.8,2019-10-27T16:30:00Z,90,0,0,2,0,10,8,75137,3,1,0.0,16,1194,2184,990,45,True,0,Man Utd,Norwich,GK,0,2019-20
Toby Alderweireld,0,0,12,0,10.1,331,94,2,0,6.0,31.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,429960,1,2,19.0,1,-36505,1787,38292,55,False,0,Liverpool,Spurs,DEF,0,2019-20
Todd Cantwell,0,0,-7,0,11.3,287,97,2,0,1.6,0.0,2019-10-27T16:30:00Z,45,0,0,0,0,10,0,1543497,3,1,11.0,1,-60726,29850,90576,49,True,0,Man Utd,Norwich,MID,0,2019-20
Tom Cleverley,0,0,5,0,0.2,371,99,0,0,0.2,2.0,2019-10-26T14:00:00Z,9,0,0,0,0,10,0,20645,0,0,0.0,1,-374,1073,1447,49,True,0,Bournemouth,Watford,MID,0,2019-20
Tom Davies,0,0,11,0,2.3,154,92,3,0,1.6,13.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,7472,2,3,0.0,2,-5,130,135,53,False,0,Brighton,Everton,MID,0,2019-20
Tom Heaton,0,0,21,0,0.0,94,95,3,0,4.8,48.4,2019-10-26T11:30:00Z,90,0,0,0,0,10,5,431345,0,3,0.0,2,-16506,3718,20224,45,False,0,Man City,Aston Villa,GK,0,2019-20
Tom Trybull,0,0,0,0,0.0,290,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,52182,3,1,0.0,0,-655,137,792,45,True,0,Man Utd,Norwich,MID,0,2019-20
Trent Alexander-Arnold,0,0,19,0,100.3,182,94,1,0,15.2,34.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,2033932,1,2,17.0,1,-78484,24992,103476,72,True,1,Spurs,Liverpool,DEF,0,2019-20
Troy Deeney,0,0,0,0,0.0,362,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,37175,0,0,0.0,0,-498,51,549,62,True,0,Bournemouth,Watford,FWD,0,2019-20
Troy Parrott,0,0,0,0,0.0,509,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,62863,1,2,0.0,0,-1102,788,1890,45,False,0,Liverpool,Spurs,FWD,0,2019-20
Tudor Baluta,0,0,0,0,0.0,536,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,13337,2,3,0.0,0,398,1347,949,40,True,0,Everton,Brighton,DEF,0,2019-20
Tyreke Johnson,0,0,0,0,0.0,326,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,1884,9,0,0.0,0,-29,82,111,44,True,0,Leicester,Southampton,MID,0,2019-20
Tyrone Mings,0,0,17,0,10.2,445,95,3,0,4.5,34.6,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,391106,0,3,0.0,1,-18174,3684,21858,46,False,0,Man City,Aston Villa,DEF,0,2019-20
Vicente Guaita,0,0,0,0,0.0,131,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,48242,2,2,0.0,0,-6285,278,6563,50,False,0,Arsenal,Crystal Palace,GK,0,2019-20
Victor Lindelöf,0,0,15,0,0.6,225,97,1,0,1.1,8.8,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,86399,3,1,2.0,2,-726,1423,2149,54,False,0,Norwich,Man Utd,DEF,0,2019-20
Victor Wanyama,0,0,0,0,0.0,348,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,6786,1,2,0.0,0,-104,98,202,49,False,0,Liverpool,Spurs,MID,0,2019-20
Vincent Janssen,0,0,0,0,0.0,339,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,6132,1,2,0.0,0,20,141,121,45,False,0,Liverpool,Spurs,FWD,0,2019-20
Virgil van Dijk,0,0,14,0,2.6,183,94,1,0,3.6,16.4,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,3161305,1,2,17.0,2,-40156,24219,64375,65,True,0,Spurs,Liverpool,DEF,0,2019-20
Víctor Camarasa,0,0,0,0,0.0,510,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,16041,2,2,0.0,0,-639,54,693,47,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Wayne Hennessey,0,0,15,0,0.0,132,91,2,0,3.2,32.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,4,47319,2,2,0.0,2,771,1487,716,44,False,0,Arsenal,Crystal Palace,GK,0,2019-20
Wesley Hoedt,0,0,0,0,0.0,485,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,3070,9,0,0.0,0,-67,30,97,43,True,0,Leicester,Southampton,DEF,0,2019-20
Wesley,0,0,4,0,4.3,428,95,3,0,2.7,0.0,2019-10-26T11:30:00Z,70,0,0,0,0,10,0,192079,0,3,24.0,2,-26753,12616,39369,61,False,0,Man City,Aston Villa,FWD,0,2019-20
Wes Morgan,0,0,0,0,0.0,165,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,53819,9,0,0.0,0,-929,542,1471,43,False,0,Southampton,Leicester,DEF,0,2019-20
Wilfred Ndidi,0,0,13,1,16.0,176,98,0,0,5.0,26.0,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,225133,9,0,8.0,3,3010,12886,9876,50,False,0,Southampton,Leicester,MID,0,2019-20
Wilfried Zaha,1,0,6,0,6.6,133,91,2,0,5.0,0.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,600652,2,2,43.0,5,-18158,6285,24443,67,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Willian,1,2,35,1,35.3,113,93,0,1,15.4,60.0,2019-10-26T16:30:00Z,71,0,0,0,0,10,0,134751,4,2,59.0,12,3354,15129,11775,70,False,1,Burnley,Chelsea,MID,0,2019-20
Willy Boly,0,0,0,0,0.0,405,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,459626,1,1,0.0,0,26161,38310,12149,50,False,0,Newcastle,Wolves,DEF,0,2019-20
Willy Caballero,0,0,0,0,0.0,112,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,14988,4,2,0.0,0,-178,95,273,48,False,0,Burnley,Chelsea,GK,0,2019-20
Will Hughes,0,0,1,1,2.5,370,99,0,0,2.4,10.2,2019-10-26T14:00:00Z,80,0,0,0,0,10,0,38452,0,0,11.0,2,-2763,309,3072,55,True,1,Bournemouth,Watford,MID,0,2019-20
Will Norris,0,0,0,0,0.0,413,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,47236,1,1,0.0,0,-484,420,904,40,False,0,Newcastle,Wolves,GK,0,2019-20
Winston Reid,0,0,0,0,0.0,383,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,239499,1,1,0.0,0,6107,14615,8508,39,True,0,Sheffield Utd,West Ham,DEF,0,2019-20
Xherdan Shaqiri,0,0,0,0,0.0,194,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,17828,1,2,0.0,0,-285,17,302,63,True,0,Spurs,Liverpool,MID,0,2019-20
Yan Valery,0,0,3,0,0.5,306,98,7,0,2.5,7.6,2019-10-25T19:00:00Z,69,0,0,0,0,10,0,15540,9,0,17.0,-1,-184,321,505,48,True,0,Leicester,Southampton,DEF,0,2019-20
Yerry Mina,0,0,0,0,0.0,142,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,211370,2,3,0.0,0,-14745,1593,16338,54,False,0,Brighton,Everton,DEF,0,2019-20
Yoshinori Muto,0,0,0,0,0.0,260,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,7487,1,1,0.0,0,-163,120,283,53,True,0,Wolves,Newcastle,FWD,0,2019-20
Youri Tielemans,1,0,42,1,47.5,448,98,0,1,14.9,58.8,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,342067,9,0,43.0,11,52753,59721,6968,64,False,0,Southampton,Leicester,MID,0,2019-20
Yves Bissouma,0,0,0,0,0.0,53,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,687,2,3,0.0,0,-17,29,46,50,True,0,Everton,Brighton,MID,0,2019-20
Çaglar Söyüncü,0,0,26,1,1.0,164,98,0,0,2.6,24.8,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,543045,9,0,0.0,6,20294,32202,11908,47,False,0,Southampton,Leicester,DEF,0,2019-20
Ørjan Nyland,0,0,0,0,0.0,27,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,10586,0,3,0.0,0,-163,51,214,44,False,0,Man City,Aston Villa,GK,0,2019-20
